Talmud		Rambam		SMG		ShuA		Tur		Talmud	Rambam	SMG	ShuA	Tur	Comments					
16b.16		שביתת יום טוב	6.4			א"ח	527.5	א"ח	527	http://www.sefaria.org/Beitzah.16b.16	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.527.5	sefaria.org/Tur,_Orach_Chaim.527		Beitzah.16b.16	Mishneh_Torah,_Rest_on_a_Holiday.6.4		Shulchan_Arukh,_Orach_Chayim.527.5	Tur,_Orach_Chaim.527
16b.20		שביתת יום טוב	6.7			א"ח	527.9	א"ח	527	http://www.sefaria.org/Beitzah.16b.20	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.7		sefaria.org/Shulchan_Arukh,_Orach_Chayim.527.9	sefaria.org/Tur,_Orach_Chaim.527		Beitzah.16b.20	Mishneh_Torah,_Rest_on_a_Holiday.6.7		Shulchan_Arukh,_Orach_Chayim.527.9	Tur,_Orach_Chaim.527
16b.23		שביתת יום טוב	6.7			א"ח	527.9	א"ח	527	http://www.sefaria.org/Beitzah.16b.23	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.7		sefaria.org/Shulchan_Arukh,_Orach_Chayim.527.9	sefaria.org/Tur,_Orach_Chaim.527		Beitzah.16b.23	Mishneh_Torah,_Rest_on_a_Holiday.6.7		Shulchan_Arukh,_Orach_Chayim.527.9	Tur,_Orach_Chaim.527
16b.24		שביתת יום טוב	6.7			א"ח	527.4	א"ח	527	http://www.sefaria.org/Beitzah.16b.24	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.7		sefaria.org/Shulchan_Arukh,_Orach_Chayim.527.4	sefaria.org/Tur,_Orach_Chaim.527		Beitzah.16b.24	Mishneh_Torah,_Rest_on_a_Holiday.6.7		Shulchan_Arukh,_Orach_Chayim.527.4	Tur,_Orach_Chaim.527
16b.48		שביתת יום טוב	6.15	לאוין	75	א"ח	528.2	א"ח	528	http://www.sefaria.org/Beitzah.16b.48	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.15	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.528.2	sefaria.org/Tur,_Orach_Chaim.528		Beitzah.16b.48	Mishneh_Torah,_Rest_on_a_Holiday.6.15	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.528.2	Tur,_Orach_Chaim.528
16b.48		עירובין	8.14						0	http://www.sefaria.org/Beitzah.16b.48	sefaria.org/Mishneh_Torah,_Eruvin.8.14					Beitzah.16b.48	Mishneh_Torah,_Eruvin.8.14			
17a.20		תפילה וברכת כהנים	2.5	עשין	19	א"ח		א"ח	0	http://www.sefaria.org/Beitzah.17a.20	sefaria.org/Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.2.5	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.19	sefaria.org/Shulchan_Arukh,_Orach_Chayim.	sefaria.org/Tur,_Orach_Chaim.0		Beitzah.17a.20	Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.2.5	Sefer_Mitzvot_Gadol,_Volume_Two.19	Shulchan_Arukh,_Orach_Chayim.	Tur,_Orach_Chaim.0
17a.22		תפילה וברכת כהנים	2.11	עשין	19	א"ח		א"ח	0	http://www.sefaria.org/Beitzah.17a.22	sefaria.org/Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.2.11	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.19	sefaria.org/Shulchan_Arukh,_Orach_Chayim.	sefaria.org/Tur,_Orach_Chaim.0		Beitzah.17a.22	Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.2.11	Sefer_Mitzvot_Gadol,_Volume_Two.19	Shulchan_Arukh,_Orach_Chayim.	Tur,_Orach_Chaim.0
17a.22						א"ח		א"ח	0	http://www.sefaria.org/Beitzah.17a.22			sefaria.org/Shulchan_Arukh,_Orach_Chayim.	sefaria.org/Tur,_Orach_Chaim.0		Beitzah.17a.22			Shulchan_Arukh,_Orach_Chayim.	Tur,_Orach_Chaim.0
17a.22						א"ח		א"ח	0	http://www.sefaria.org/Beitzah.17a.22			sefaria.org/Shulchan_Arukh,_Orach_Chayim.	sefaria.org/Tur,_Orach_Chaim.0		Beitzah.17a.22			Shulchan_Arukh,_Orach_Chayim.	Tur,_Orach_Chaim.0
17a.22		תפילה וברכת כהנים	2.11						0	http://www.sefaria.org/Beitzah.17a.22	sefaria.org/Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.2.11					Beitzah.17a.22	Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.2.11			
17a.25		שביתת יום טוב	2.11						0	http://www.sefaria.org/Beitzah.17a.25	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.11					Beitzah.17a.25	Mishneh_Torah,_Rest_on_a_Holiday.2.11			
17a.31		שביתת יום טוב	6.11	לאוין	75				0	http://www.sefaria.org/Beitzah.17a.31	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.11	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75				Beitzah.17a.31	Mishneh_Torah,_Rest_on_a_Holiday.6.11	Sefer_Mitzvot_Gadol,_Volume_One.75		
17a.34		עירובין	8.14						0	http://www.sefaria.org/Beitzah.17a.34	sefaria.org/Mishneh_Torah,_Eruvin.8.14					Beitzah.17a.34	Mishneh_Torah,_Eruvin.8.14			
17a.37		שביתת יום טוב	1.9	לאוין	75				0	http://www.sefaria.org/Beitzah.17a.37	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75				Beitzah.17a.37	Mishneh_Torah,_Rest_on_a_Holiday.1.9	Sefer_Mitzvot_Gadol,_Volume_One.75		
17a.39		שביתת יום טוב	1.10						0	http://www.sefaria.org/Beitzah.17a.39	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.10					Beitzah.17a.39	Mishneh_Torah,_Rest_on_a_Holiday.1.10			
17a.43		שביתת יום טוב	1.10	לאוין	75				0	http://www.sefaria.org/Beitzah.17a.43	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.10	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75				Beitzah.17a.43	Mishneh_Torah,_Rest_on_a_Holiday.1.10	Sefer_Mitzvot_Gadol,_Volume_One.75		
17a.49		שביתת יום טוב	6.9	לאוין	75				0	http://www.sefaria.org/Beitzah.17a.49	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75				Beitzah.17a.49	Mishneh_Torah,_Rest_on_a_Holiday.6.9	Sefer_Mitzvot_Gadol,_Volume_One.75		
17a.54		שביתת יום טוב	6.10						0	http://www.sefaria.org/Beitzah.17a.54	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.10					Beitzah.17a.54	Mishneh_Torah,_Rest_on_a_Holiday.6.10			
17b.6		שביתת יום טוב	6.5			א"ח	527.16	א"ח	527	http://www.sefaria.org/Beitzah.17b.6	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.527.16	sefaria.org/Tur,_Orach_Chaim.527		Beitzah.17b.6	Mishneh_Torah,_Rest_on_a_Holiday.6.5		Shulchan_Arukh,_Orach_Chayim.527.16	Tur,_Orach_Chaim.527
17b.9		שביתת יום טוב	6.10	לאוין	75	א"ח	527.24	א"ח	527	http://www.sefaria.org/Beitzah.17b.9	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.10	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.527.24	sefaria.org/Tur,_Orach_Chaim.527		Beitzah.17b.9	Mishneh_Torah,_Rest_on_a_Holiday.6.10	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.527.24	Tur,_Orach_Chaim.527
17b.9		שביתת יום טוב	1.11						0	http://www.sefaria.org/Beitzah.17b.9	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.11					Beitzah.17b.9	Mishneh_Torah,_Rest_on_a_Holiday.1.11			
17b.20		שבת	23.15			א"ח	339.4	א"ח	339	http://www.sefaria.org/Beitzah.17b.20	sefaria.org/Mishneh_Torah,_Sabbath.23.15		sefaria.org/Shulchan_Arukh,_Orach_Chayim.339.4	sefaria.org/Tur,_Orach_Chaim.339		Beitzah.17b.20	Mishneh_Torah,_Sabbath.23.15		Shulchan_Arukh,_Orach_Chayim.339.4	Tur,_Orach_Chaim.339
17b.23		שבת	23.8						0	http://www.sefaria.org/Beitzah.17b.23	sefaria.org/Mishneh_Torah,_Sabbath.23.8					Beitzah.17b.23	Mishneh_Torah,_Sabbath.23.8			
17b.27		שבת	6.23			א"ח	318.1	א"ח	318	http://www.sefaria.org/Beitzah.17b.27	sefaria.org/Mishneh_Torah,_Sabbath.6.23		sefaria.org/Shulchan_Arukh,_Orach_Chayim.318.1	sefaria.org/Tur,_Orach_Chaim.318		Beitzah.17b.27	Mishneh_Torah,_Sabbath.6.23		Shulchan_Arukh,_Orach_Chayim.318.1	Tur,_Orach_Chaim.318
17b.39		שביתת יום טוב	6.5			א"ח	527.17	א"ח	527	http://www.sefaria.org/Beitzah.17b.39	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.6.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.527.17	sefaria.org/Tur,_Orach_Chaim.527		Beitzah.17b.39	Mishneh_Torah,_Rest_on_a_Holiday.6.5		Shulchan_Arukh,_Orach_Chayim.527.17	Tur,_Orach_Chaim.527
17b.42		שבת	23.8	לאוין	65				0	http://www.sefaria.org/Beitzah.17b.42	sefaria.org/Mishneh_Torah,_Sabbath.23.8	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65				Beitzah.17b.42	Mishneh_Torah,_Sabbath.23.8	Sefer_Mitzvot_Gadol,_Volume_One.65		
17b.42				לאוין	85					http://www.sefaria.org/Beitzah.17b.42		sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.85				Beitzah.17b.42		Sefer_Mitzvot_Gadol,_Volume_One.85		
17b.42		שבת	23.8	לאוין	65	א"ח	326.8	א"ח	326	http://www.sefaria.org/Beitzah.17b.42	sefaria.org/Mishneh_Torah,_Sabbath.23.8	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.326.8	sefaria.org/Tur,_Orach_Chaim.326		Beitzah.17b.42	Mishneh_Torah,_Sabbath.23.8	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.326.8	Tur,_Orach_Chaim.326
17b.42				לאוין	85	א"ח	511.3	א"ח	511	http://www.sefaria.org/Beitzah.17b.42		sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.85	sefaria.org/Shulchan_Arukh,_Orach_Chayim.511.3	sefaria.org/Tur,_Orach_Chaim.511		Beitzah.17b.42		Sefer_Mitzvot_Gadol,_Volume_One.85	Shulchan_Arukh,_Orach_Chayim.511.3	Tur,_Orach_Chaim.511
17b.44		שביתת יום טוב	4.17			א"ח	323.7	א"ח	323	http://www.sefaria.org/Beitzah.17b.44	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.17		sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.7	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.17b.44	Mishneh_Torah,_Rest_on_a_Holiday.4.17		Shulchan_Arukh,_Orach_Chayim.323.7	Tur,_Orach_Chaim.323
18a.15		שביתת יום טוב	4.19						0	http://www.sefaria.org/Beitzah.18a.15	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.19					Beitzah.18a.15	Mishneh_Torah,_Rest_on_a_Holiday.4.19			
18a.15		שביתת יום טוב	4.18						0	http://www.sefaria.org/Beitzah.18a.15	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.18					Beitzah.18a.15	Mishneh_Torah,_Rest_on_a_Holiday.4.18			
18a.19		שביתת יום טוב	4.17						0	http://www.sefaria.org/Beitzah.18a.19	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.17					Beitzah.18a.19	Mishneh_Torah,_Rest_on_a_Holiday.4.17			
18a.23		שביתת יום טוב	4.18						0	http://www.sefaria.org/Beitzah.18a.23	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.18					Beitzah.18a.23	Mishneh_Torah,_Rest_on_a_Holiday.4.18			
18a.23		מקואות	1.7			י"ד	198.46	י"ד	198	http://www.sefaria.org/Beitzah.18a.23	sefaria.org/Mishneh_Torah,_Immersion_Pools.1.7		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.198.46	sefaria.org/Tur,_Yoreh_Deah.198		Beitzah.18a.23	Mishneh_Torah,_Immersion_Pools.1.7		Shulchan_Arukh,_Yoreh_De'ah.198.46	Tur,_Yoreh_Deah.198
18a.27		שביתת יום טוב	4.18						0	http://www.sefaria.org/Beitzah.18a.27	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.18					Beitzah.18a.27	Mishneh_Torah,_Rest_on_a_Holiday.4.18			
18a.27		מקואות	1.7			י"ד	198.46	י"ד	198	http://www.sefaria.org/Beitzah.18a.27	sefaria.org/Mishneh_Torah,_Immersion_Pools.1.7		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.198.46	sefaria.org/Tur,_Yoreh_Deah.198		Beitzah.18a.27	Mishneh_Torah,_Immersion_Pools.1.7		Shulchan_Arukh,_Yoreh_De'ah.198.46	Tur,_Yoreh_Deah.198
18a.38		שביתת יום טוב	4.17						0	http://www.sefaria.org/Beitzah.18a.38	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.17					Beitzah.18a.38	Mishneh_Torah,_Rest_on_a_Holiday.4.17			
18b.11		שבת	21.24	לאוין	65	א"ח	328.32	א"ח	328	http://www.sefaria.org/Beitzah.18b.11	sefaria.org/Mishneh_Torah,_Sabbath.21.24	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.328.32	sefaria.org/Tur,_Orach_Chaim.328		Beitzah.18b.11	Mishneh_Torah,_Sabbath.21.24	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.328.32	Tur,_Orach_Chaim.328
18b.15		שבת	21.24	לאוין	65	א"ח	328.32	א"ח	328	http://www.sefaria.org/Beitzah.18b.15	sefaria.org/Mishneh_Torah,_Sabbath.21.24	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.328.32	sefaria.org/Tur,_Orach_Chaim.328		Beitzah.18b.15	Mishneh_Torah,_Sabbath.21.24	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.328.32	Tur,_Orach_Chaim.328
18b.25		שביתת עשור	3.2			א"ח	554.8	א"ח	554	http://www.sefaria.org/Beitzah.18b.25	sefaria.org/Mishneh_Torah,_Rest_on_the_Tenth_of_Tishrei.3.2		sefaria.org/Shulchan_Arukh,_Orach_Chayim.554.8	sefaria.org/Tur,_Orach_Chaim.554		Beitzah.18b.25	Mishneh_Torah,_Rest_on_the_Tenth_of_Tishrei.3.2		Shulchan_Arukh,_Orach_Chayim.554.8	Tur,_Orach_Chaim.554
18b.35		שביתת יום טוב	4.17						0	http://www.sefaria.org/Beitzah.18b.35	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.17					Beitzah.18b.35	Mishneh_Torah,_Rest_on_a_Holiday.4.17			
19a.29		חגיגה	1.8						0	http://www.sefaria.org/Beitzah.19a.29	sefaria.org/Mishneh_Torah,_Festival_Offering.1.8					Beitzah.19a.29	Mishneh_Torah,_Festival_Offering.1.8			
19a.29		חגיגה	1.9						0	http://www.sefaria.org/Beitzah.19a.29	sefaria.org/Mishneh_Torah,_Festival_Offering.1.9					Beitzah.19a.29	Mishneh_Torah,_Festival_Offering.1.9			
19a.36		חגיגה	1.8						0	http://www.sefaria.org/Beitzah.19a.36	sefaria.org/Mishneh_Torah,_Festival_Offering.1.8					Beitzah.19a.36	Mishneh_Torah,_Festival_Offering.1.8			
19a.36		חגיגה	1.10						0	http://www.sefaria.org/Beitzah.19a.36	sefaria.org/Mishneh_Torah,_Festival_Offering.1.10					Beitzah.19a.36	Mishneh_Torah,_Festival_Offering.1.10			
19b.9		חגיגה	2.10						0	http://www.sefaria.org/Beitzah.19b.9	sefaria.org/Mishneh_Torah,_Festival_Offering.2.10					Beitzah.19b.9	Mishneh_Torah,_Festival_Offering.2.10			
19b.9		חגיגה	2.13						0	http://www.sefaria.org/Beitzah.19b.9	sefaria.org/Mishneh_Torah,_Festival_Offering.2.13					Beitzah.19b.9	Mishneh_Torah,_Festival_Offering.2.13			
19b.14		חגיגה	2.10						0	http://www.sefaria.org/Beitzah.19b.14	sefaria.org/Mishneh_Torah,_Festival_Offering.2.10					Beitzah.19b.14	Mishneh_Torah,_Festival_Offering.2.10			
19b.14		חגיגה	2.13						0	http://www.sefaria.org/Beitzah.19b.14	sefaria.org/Mishneh_Torah,_Festival_Offering.2.13					Beitzah.19b.14	Mishneh_Torah,_Festival_Offering.2.13			
19b.28		חגיגה	1.10						0	http://www.sefaria.org/Beitzah.19b.28	sefaria.org/Mishneh_Torah,_Festival_Offering.1.10					Beitzah.19b.28	Mishneh_Torah,_Festival_Offering.1.10			
19b.30		מעשה הקרבנות	14.13	לאוין	331				0	http://www.sefaria.org/Beitzah.19b.30	sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.14.13	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.331				Beitzah.19b.30	Mishneh_Torah,_Sacrificial_Procedure.14.13	Sefer_Mitzvot_Gadol,_Volume_One.331		
19b.43		חגיגה	2.8						0	http://www.sefaria.org/Beitzah.19b.43	sefaria.org/Mishneh_Torah,_Festival_Offering.2.8					Beitzah.19b.43	Mishneh_Torah,_Festival_Offering.2.8			
20a.3		חגיגה	2.14						0	http://www.sefaria.org/Beitzah.20a.3	sefaria.org/Mishneh_Torah,_Festival_Offering.2.14					Beitzah.20a.3	Mishneh_Torah,_Festival_Offering.2.14			
20a.3		נזירות	8.14						0	http://www.sefaria.org/Beitzah.20a.3	sefaria.org/Mishneh_Torah,_Nazariteship.8.14					Beitzah.20a.3	Mishneh_Torah,_Nazariteship.8.14			
20a.7		זכייה ומתנה	11.20	לאוין	82	ח"מ	253.12	ח"מ	253	http://www.sefaria.org/Beitzah.20a.7	sefaria.org/Mishneh_Torah,_Ownerless_Property_and_Gifts.11.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.82	sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.253.12	sefaria.org/Tur,_Choshen_Mishpat.253		Beitzah.20a.7	Mishneh_Torah,_Ownerless_Property_and_Gifts.11.20	Sefer_Mitzvot_Gadol,_Volume_One.82	Shulchan_Arukh,_Choshen_Mishpat.253.12	Tur,_Choshen_Mishpat.253
20a.15		מעשה הקרבנות	3.6	עשין	183				0	http://www.sefaria.org/Beitzah.20a.15	sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.3.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.183				Beitzah.20a.15	Mishneh_Torah,_Sacrificial_Procedure.3.6	Sefer_Mitzvot_Gadol,_Volume_Two.183		
20a.25		מעשה הקרבנות	3.6	עשין	183				0	http://www.sefaria.org/Beitzah.20a.25	sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.3.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.183				Beitzah.20a.25	Mishneh_Torah,_Sacrificial_Procedure.3.6	Sefer_Mitzvot_Gadol,_Volume_Two.183		
20a.28		מעשה הקרבנות	3.12						0	http://www.sefaria.org/Beitzah.20a.28	sefaria.org/Mishneh_Torah,_Sacrificial_Procedure.3.12					Beitzah.20a.28	Mishneh_Torah,_Sacrificial_Procedure.3.12			
20b.23		חגיגה	1.4						0	http://www.sefaria.org/Beitzah.20b.23	sefaria.org/Mishneh_Torah,_Festival_Offering.1.4					Beitzah.20b.23	Mishneh_Torah,_Festival_Offering.1.4			
20b.26		חגיגה	1.6						0	http://www.sefaria.org/Beitzah.20b.26	sefaria.org/Mishneh_Torah,_Festival_Offering.1.6					Beitzah.20b.26	Mishneh_Torah,_Festival_Offering.1.6			
20b.31		שביתת יום טוב	1.13	לאוין	75	א"ח	512.1	א"ח	512	http://www.sefaria.org/Beitzah.20b.31	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.13	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.512.1	sefaria.org/Tur,_Orach_Chaim.512		Beitzah.20b.31	Mishneh_Torah,_Rest_on_a_Holiday.1.13	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.512.1	Tur,_Orach_Chaim.512
20b.31						א"ח	512.3	א"ח		http://www.sefaria.org/Beitzah.20b.31			sefaria.org/Shulchan_Arukh,_Orach_Chayim.512.3							
20b.38		חגיגה	1.8						0	http://www.sefaria.org/Beitzah.20b.38	sefaria.org/Mishneh_Torah,_Festival_Offering.1.8					Beitzah.20b.38	Mishneh_Torah,_Festival_Offering.1.8			
20b.42		תמידים ומוספין	8.8						0	http://www.sefaria.org/Beitzah.20b.42	sefaria.org/Mishneh_Torah,_Daily_Offerings_and_Additional_Offerings.8.8					Beitzah.20b.42	Mishneh_Torah,_Daily_Offerings_and_Additional_Offerings.8.8			
20b.44		שגגות	2.14						0	http://www.sefaria.org/Beitzah.20b.44	sefaria.org/Mishneh_Torah,_Offerings_for_Unintentional_Transgressions.2.14					Beitzah.20b.44	Mishneh_Torah,_Offerings_for_Unintentional_Transgressions.2.14			
20b.53		פסולי המוקדשין	15.19						0	http://www.sefaria.org/Beitzah.20b.53	sefaria.org/Mishneh_Torah,_Sacrifices_Rendered_Unfit.15.19					Beitzah.20b.53	Mishneh_Torah,_Sacrifices_Rendered_Unfit.15.19			
21a.10		שביתת יום טוב	1.14	לאוין	75	א"ח	498.11	א"ח	498	http://www.sefaria.org/Beitzah.21a.10	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.14	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.11	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.21a.10	Mishneh_Torah,_Rest_on_a_Holiday.1.14	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.498.11	Tur,_Orach_Chaim.498
21a.23		שביתת יום טוב	1.14	לאוין	75	א"ח	506.6	א"ח	506	http://www.sefaria.org/Beitzah.21a.23	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.14	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.506.6	sefaria.org/Tur,_Orach_Chaim.506		Beitzah.21a.23	Mishneh_Torah,_Rest_on_a_Holiday.1.14	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.506.6	Tur,_Orach_Chaim.506
21a.25		ביכורים ושאר מתנות כהונה שבגבולין	6.8			י"ד	330.9	י"ד	330	http://www.sefaria.org/Beitzah.21a.25	sefaria.org/Mishneh_Torah,_First_Fruits_and_other_Gifts_to_Priests_Outside_the_Sanctuary.6.8		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.330.9	sefaria.org/Tur,_Yoreh_Deah.330		Beitzah.21a.25	Mishneh_Torah,_First_Fruits_and_other_Gifts_to_Priests_Outside_the_Sanctuary.6.8		Shulchan_Arukh,_Yoreh_De'ah.330.9	Tur,_Yoreh_Deah.330
21a.25		שביתת יום טוב	1.14	לאוין	75	א"ח	512.3	א"ח	512	http://www.sefaria.org/Beitzah.21a.25	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.14	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.512.3	sefaria.org/Tur,_Orach_Chaim.512		Beitzah.21a.25	Mishneh_Torah,_Rest_on_a_Holiday.1.14	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.512.3	Tur,_Orach_Chaim.512
21a.25		חמץ ומצה	6.5			א"ח	454.2	א"ח	454	http://www.sefaria.org/Beitzah.21a.25	sefaria.org/Mishneh_Torah,_Leavened_and_Unleavened_Bread.6.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.454.2	sefaria.org/Tur,_Orach_Chaim.454		Beitzah.21a.25	Mishneh_Torah,_Leavened_and_Unleavened_Bread.6.5		Shulchan_Arukh,_Orach_Chayim.454.2	Tur,_Orach_Chaim.454
21a.32		שביתת יום טוב	1.15						0	http://www.sefaria.org/Beitzah.21a.32	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.15					Beitzah.21a.32	Mishneh_Torah,_Rest_on_a_Holiday.1.15			
21a.37		שביתת יום טוב	1.15						0	http://www.sefaria.org/Beitzah.21a.37	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.15					Beitzah.21a.37	Mishneh_Torah,_Rest_on_a_Holiday.1.15			
21a.43		שביתת יום טוב	1.14			א"ח	512.2	א"ח	512	http://www.sefaria.org/Beitzah.21a.43	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.14		sefaria.org/Shulchan_Arukh,_Orach_Chayim.512.2	sefaria.org/Tur,_Orach_Chaim.512		Beitzah.21a.43	Mishneh_Torah,_Rest_on_a_Holiday.1.14		Shulchan_Arukh,_Orach_Chayim.512.2	Tur,_Orach_Chaim.512
21b.1		שביתת יום טוב	1.13			א"ח	512.3	א"ח	512	http://www.sefaria.org/Beitzah.21b.1	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.13		sefaria.org/Shulchan_Arukh,_Orach_Chayim.512.3	sefaria.org/Tur,_Orach_Chaim.512		Beitzah.21b.1	Mishneh_Torah,_Rest_on_a_Holiday.1.13		Shulchan_Arukh,_Orach_Chayim.512.3	Tur,_Orach_Chaim.512
21b.15						א"ח	171.1	א"ח	171	http://www.sefaria.org/Beitzah.21b.15			sefaria.org/Shulchan_Arukh,_Orach_Chayim.171.1	sefaria.org/Tur,_Orach_Chaim.171		Beitzah.21b.15			Shulchan_Arukh,_Orach_Chayim.171.1	Tur,_Orach_Chaim.171
21b.17		שביתת יום טוב	1.13			א"ח	325.1	א"ח	325	http://www.sefaria.org/Beitzah.21b.17	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.13		sefaria.org/Shulchan_Arukh,_Orach_Chayim.325.1	sefaria.org/Tur,_Orach_Chaim.325		Beitzah.21b.17	Mishneh_Torah,_Rest_on_a_Holiday.1.13		Shulchan_Arukh,_Orach_Chayim.325.1	Tur,_Orach_Chaim.325
21b.17		שבת	6.21							http://www.sefaria.org/Beitzah.21b.17	sefaria.org/Mishneh_Torah,_Sabbath.6.21									
