Im_Id,Im_Ms,Im_ImRun,Im_File,Im_Web,Im_Title,SSMA_TimeStamp,PID,Im_Description
17331,1721,843,"..\MnuImages\N1721b\w\0061v.jpg
",0,"כתובות כד ע""ד - כתובות כה ע""א",0,870672,
17332,1721,844,"..\MnuImages\N1721b\w\0062r.jpg
",0,"כתובות כה ע""א - כתובות כה ע""ב",0,870673,
17333,1721,845,"..\MnuImages\N1721b\w\0062v.jpg
",0,"כתובות כה ע""ב - כתובות כה ע""ב",0,870674,
17334,1721,846,"..\MnuImages\N1721b\w\0063r.jpg
",0,"כתובות כה ע""ב - כתובות כה ע""ג",0,870675,
17335,1721,847,"..\MnuImages\N1721b\w\0063v.jpg
",0,"כתובות כה ע""ג - כתובות כה ע""ד",000000000000E79A,870676,
17336,1721,848,"..\MnuImages\N1721b\w\0064r.jpg
",0,"כתובות כה ע""ד - כתובות כו ע""א",000000000000E79B,870677,
17337,1721,849,"..\MnuImages\N1721b\w\0064v.jpg
",0,"כתובות כו ע""א - כתובות כו ע""א",000000000000E79C,870678,
17338,1721,850,"..\MnuImages\N1721b\w\0065r.jpg
",0,"כתובות כו ע""א - כתובות כו ע""ב",000000000000E79D,870679,
17339,1721,851,"..\MnuImages\N1721b\w\0065v.jpg
",0,"כתובות כו ע""ב - כתובות כו ע""ג",000000000000E79E,870680,
17340,1721,852,"..\MnuImages\N1721b\w\0066r.jpg
",0,"כתובות כו ע""ג - כתובות כו ע""ד",000000000000E79F,870681,
17341,1721,853,"..\MnuImages\N1721b\w\0066v.jpg
",0,"כתובות כו ע""ד - כתובות כו ע""ד",000000000000E7A0,870682,
17342,1721,854,"..\MnuImages\N1721b\w\0067r.jpg
",0,"כתובות כו ע""ד - כתובות כז ע""א",000000000000E7A1,870683,
17343,1721,855,"..\MnuImages\N1721b\w\0067v.jpg
",0,"כתובות כז ע""א - כתובות כז ע""ב",000000000000E7A2,870684,
17344,1721,856,"..\MnuImages\N1721b\w\0068r.jpg
",0,"כתובות כז ע""ב - כתובות כז ע""ג",000000000000E7A3,870685,
17345,1721,857,"..\MnuImages\N1721b\w\0068v.jpg
",0,"כתובות כז ע""ג - כתובות כז ע""ג",000000000000E7A4,870686,
17346,1721,858,"..\MnuImages\N1721b\w\0069r.jpg
",0,"כתובות כז ע""ג - כתובות כז ע""ד",000000000000E7A5,870687,
17347,1721,859,"..\MnuImages\N1721b\w\0069v.jpg
",0,"כתובות כז ע""ד - כתובות כח ע""ב",000000000000E7A6,870688,
17348,1721,860,"..\MnuImages\N1721b\w\0070r.jpg
",0,"כתובות כח ע""ב - כתובות כח ע""ב",000000000000E7A7,870689,
17349,1721,861,"..\MnuImages\N1721b\w\0070v.jpg
",0,"כתובות כח ע""ב - כתובות כח ע""ב",000000000000E7A8,870690,
17350,1721,862,"..\MnuImages\N1721b\w\0071r.jpg
",0,"כתובות כח ע""ב - כתובות כח ע""ג",000000000000E7A9,870691,
17351,1721,863,"..\MnuImages\N1721b\w\0071v.jpg
",0,"כתובות כח ע""ג - כתובות כח ע""ד",000000000000E7AA,870692,
17352,1721,864,"..\MnuImages\N1721b\w\0072r.jpg
",0,"כתובות כח ע""ד - כתובות כט ע""א",000000000000E7AB,870693,
17353,1721,865,"..\MnuImages\N1721b\w\0072v.jpg
",0,"כתובות כט ע""א - כתובות כט ע""א",000000000000E7AC,870694,
17354,1721,866,"..\MnuImages\N1721b\w\0073r.jpg
",0,"כתובות כט ע""א - כתובות כט ע""ג",000000000000E7AD,870695,
17355,1721,867,"..\MnuImages\N1721b\w\0073v.jpg
",0,"כתובות כט ע""ג - כתובות כט ע""ג",000000000000E7AE,870696,
17356,1721,868,"..\MnuImages\N1721b\w\0074r.jpg
",0,"כתובות כט ע""ג - כתובות כט ע""ד",000000000000E7AF,870697,
17357,1721,869,"..\MnuImages\N1721b\w\0074v.jpg
",0,"כתובות כט ע""ד - כתובות כט ע""ד",000000000000E7B0,870698,
17358,1721,870,"..\MnuImages\N1721b\w\0075r.jpg
",0,"כתובות כט ע""ד - כתובות ל ע""א",000000000000E7B1,870699,
17359,1721,871,"..\MnuImages\N1721b\w\0075v.jpg
",0,"כתובות ל ע""א - כתובות ל ע""ב",000000000000E7B2,870700,
17360,1721,872,"..\MnuImages\N1721b\w\0076r.jpg
",0,"כתובות ל ע""ב - כתובות ל ע""ג",000000000000E7B3,870701,
17361,1721,873,"..\MnuImages\N1721b\w\0076v.jpg
",0,"כתובות ל ע""ג - כתובות ל ע""ד",000000000000E7B4,870702,
17362,1721,874,"..\MnuImages\N1721b\w\0077r.jpg
",0,"כתובות ל ע""ד - כתובות ל ע""ד",000000000000E7B5,870703,
17363,1721,875,"..\MnuImages\N1721b\w\0077v.jpg
",0,"כתובות ל ע""ד - כתובות לא ע""ב",000000000000E7B6,870704,
17364,1721,876,"..\MnuImages\N1721b\w\0078r.jpg
",0,"כתובות לא ע""ב - כתובות לא ע""ב",000000000000E7B7,870705,
17365,1721,877,"..\MnuImages\N1721b\w\0078v.jpg
",0,"כתובות לא ע""ב - כתובות לא ע""ג",000000000000E7B8,870706,
17366,1721,878,"..\MnuImages\N1721b\w\0079r.jpg
",0,"כתובות לא ע""ג - כתובות לא ע""ג",000000000000E7B9,870707,
17367,1721,879,"..\MnuImages\N1721b\w\0079v.jpg
",0,"כתובות לא ע""ג - כתובות לב ע""א",000000000000E7BA,870708,
17368,1721,880,"..\MnuImages\N1721b\w\0080r.jpg
",0,"כתובות לב ע""א - כתובות לב ע""א",000000000000E7BB,870709,
17369,1721,881,"..\MnuImages\N1721b\w\0080v.jpg
",0,"כתובות לב ע""א - כתובות לב ע""ב",000000000000E7BC,870710,
17370,1721,882,"..\MnuImages\N1721b\w\0081r.jpg
",0,"כתובות לב ע""ב - כתובות לב ע""ב",000000000000E7BD,870711,
17371,1721,883,"..\MnuImages\N1721b\w\0081v.jpg
",0,"כתובות לב ע""ב - כתובות לב ע""ד",000000000000E7BE,870712,
17372,1721,884,"..\MnuImages\N1721b\w\0082r.jpg
",0,"כתובות לב ע""ד - כתובות לב ע""ד",000000000000E7BF,870713,
17373,1721,885,"..\MnuImages\N1721b\w\0082v.jpg
",0,"כתובות לב ע""ד - כתובות לג ע""א",000000000000E7C0,870714,
17374,1721,886,"..\MnuImages\N1721b\w\0083r.jpg
",0,"כתובות לג ע""א - כתובות לג ע""א",000000000000E7C1,870715,
17375,1721,887,"..\MnuImages\N1721b\w\0083v.jpg
",0,"כתובות לג ע""א - כתובות לג ע""ב",000000000000E7C2,870716,
17376,1721,888,"..\MnuImages\N1721b\w\0084r.jpg
",0,"כתובות לג ע""ב - כתובות לג ע""ג",000000000000E7C3,870717,
17377,1721,889,"..\MnuImages\N1721b\w\0084v.jpg
",0,"כתובות לג ע""ג - כתובות לג ע""ד",000000000000E7C4,870718,
17378,1721,890,"..\MnuImages\N1721b\w\0085r.jpg
",0,"כתובות לג ע""ד - כתובות לג ע""ד",000000000000E7C5,870719,
17379,1721,891,"..\MnuImages\N1721b\w\0085v.jpg
",0,"כתובות לג ע""ד - כתובות לד ע""א",000000000000E7C6,870720,
17380,1721,892,"..\MnuImages\N1721b\w\0086r.jpg
",0,"כתובות לד ע""א - כתובות לד ע""ב",000000000000E7C7,870721,
17381,1721,893,"..\MnuImages\N1721b\w\0086v.jpg
",0,"כתובות לד ע""ב - כתובות לד ע""ג",000000000000E7C8,870722,
17382,1721,894,"..\MnuImages\N1721b\w\0087r.jpg
",0,"כתובות לד ע""ג - כתובות לד ע""ג",000000000000E7C9,870723,
17383,1721,895,"..\MnuImages\N1721b\w\0087v.jpg
",0,"כתובות לד ע""ג - כתובות לד ע""ד",000000000000E7CA,870724,
17384,1721,896,"..\MnuImages\N1721b\w\0088r.jpg
",0,"כתובות לד ע""ד - כתובות לה ע""א",000000000000E7CB,870725,
17385,1721,897,"..\MnuImages\N1721b\w\0088v.jpg
",0,"כתובות לה ע""א - כתובות לה ע""ב",000000000000E7CC,870726,
17386,1721,898,"..\MnuImages\N1721b\w\0089r.jpg
",0,"כתובות לה ע""ב - כתובות לה ע""ב",000000000000E7CD,870727,
17387,1721,899,"..\MnuImages\N1721b\w\0089v.jpg
",0,"כתובות לה ע""ב - כתובות לה ע""ג",000000000000E7CE,870728,
17388,1721,900,"..\MnuImages\N1721b\w\0090r.jpg
",0,"כתובות לה ע""ג - כתובות לה ע""ד",000000000000E7CF,870729,
17389,1721,901,"..\MnuImages\N1721b\w\0090v.jpg
",0,"כתובות לה ע""ד - כתובות לו ע""א",000000000000E7D0,870730,
17390,1721,902,"..\MnuImages\N1721b\w\0091r.jpg
",0,"כתובות לו ע""א - כתובות לו ע""ב",000000000000E7D1,870731,
17391,1721,903,"..\MnuImages\N1721b\w\0091v.jpg
",0,"כתובות לו ע""ב - כתובות לו ע""ב",000000000000E7D2,870732,
17392,1721,904,"..\MnuImages\N1721b\w\0092r.jpg
",0,"כתובות לו ע""ב - כתובות לו ע""ב",000000000000E7D3,870733,
17393,1721,905,"..\MnuImages\N1721b\w\0092r.jpg
",0,"נדרים לו ע""ג - נדרים לו ע""ג",000000000000E7D4,870734,
17394,1721,906,"..\MnuImages\N1721b\w\0092v.jpg
",0,"נדרים לו ע""ג - נדרים לו ע""ד",000000000000E7D5,870735,
17395,1721,907,"..\MnuImages\N1721b\w\0093r.jpg
",0,"נדרים לו ע""ד - נדרים לז ע""א",000000000000E7D6,870736,
17396,1721,908,"..\MnuImages\N1721b\w\0093v.jpg
",0,"נדרים לז ע""א - נדרים לז ע""ב",000000000000E7D7,870737,
17397,1721,909,"..\MnuImages\N1721b\w\0094r.jpg
",0,"נדרים לז ע""ב - נדרים לז ע""ב",000000000000E7D8,870738,
17398,1721,910,"..\MnuImages\N1721b\w\0094v.jpg
",0,"נדרים לז ע""ב - נדרים לז ע""ד",000000000000E7D9,870739,
17399,1721,911,"..\MnuImages\N1721b\w\0095r.jpg
",0,"נדרים לז ע""ד - נדרים לז ע""ד",000000000000E7DA,870740,
17400,1721,912,"..\MnuImages\N1721b\w\0095v.jpg
",0,"נדרים לז ע""ד - נדרים לח ע""א",000000000000E7DB,870741,
17401,1721,913,"..\MnuImages\N1721b\w\0096r.jpg
",0,"נדרים לח ע""א - נדרים לח ע""א",000000000000E7DC,870742,
17402,1721,914,"..\MnuImages\N1721b\w\0096v.jpg
",0,"נדרים לח ע""א - נדרים לח ע""ג",000000000000E7DD,870743,
17403,1721,915,"..\MnuImages\N1721b\w\0097r.jpg
",0,"נדרים לח ע""ג - נדרים לח ע""ג",000000000000E7DE,870744,
17404,1721,916,"..\MnuImages\N1721b\w\0097v.jpg
",0,"נדרים לח ע""ג - נדרים לח ע""ד",000000000000E7DF,870745,
17405,1721,917,"..\MnuImages\N1721b\w\0098r.jpg
",0,"נדרים לח ע""ד - נדרים לח ע""ד",000000000000E7E0,870746,
17406,1721,918,"..\MnuImages\N1721b\w\0098v.jpg
",0,"נדרים לח ע""ד - נדרים לט ע""א",000000000000E7E1,870747,
17407,1721,919,"..\MnuImages\N1721b\w\0099r.jpg
",0,"נדרים לט ע""א - נדרים לט ע""ב",000000000000E7E2,870748,
17408,1721,920,"..\MnuImages\N1721b\w\0099v.jpg
",0,"נדרים לט ע""ב - נדרים לט ע""ג",000000000000E7E3,870749,
17409,1721,921,"..\MnuImages\N1721b\w\0100r.jpg
",0,"נדרים לט ע""ג - נדרים לט ע""ג",000000000000E7E4,870750,
17410,1721,922,"..\MnuImages\N1721b\w\0100v.jpg
",0,"נדרים לט ע""ג - נדרים לט ע""ד",000000000000E7E5,870751,
17411,1721,923,"..\MnuImages\N1721b\w\0101r.jpg
",0,"נדרים לט ע""ד - נדרים מ ע""א",000000000000E7E6,870752,
17412,1721,924,"..\MnuImages\N1721b\w\0101v.jpg
",0,"נדרים מ ע""א - נדרים מ ע""ב",000000000000E7E7,870753,
17413,1721,925,"..\MnuImages\N1721b\w\0102r.jpg
",0,"נדרים מ ע""ב - נדרים מ ע""ג",000000000000E7E8,870754,
17414,1721,926,"..\MnuImages\N1721b\w\0102v.jpg
",0,"נדרים מ ע""ג - נדרים מ ע""ד",000000000000E7E9,870755,
17415,1721,927,"..\MnuImages\N1721b\w\0103r.jpg
",0,"נדרים מ ע""ד - נדרים מ ע""ד",000000000000E7EA,870756,
17416,1721,928,"..\MnuImages\N1721b\w\0103v.jpg
",0,"נדרים מ ע""ד - נדרים מא ע""א",000000000000E7EB,870757,
17417,1721,929,"..\MnuImages\N1721b\w\0104r.jpg
",0,"נדרים מא ע""א - נדרים מא ע""ב",000000000000E7EC,870758,
17418,1721,930,"..\MnuImages\N1721b\w\0104v.jpg
",0,"נדרים מא ע""ב - נדרים מא ע""ב",000000000000E7ED,870759,
17419,1721,931,"..\MnuImages\N1721b\w\0105r.jpg
",0,"נדרים מא ע""ב - נדרים מא ע""ג",000000000000E7EE,870760,
17420,1721,932,"..\MnuImages\N1721b\w\0105v.jpg
",0,"נדרים מא ע""ג - נדרים מא ע""ד",000000000000E7EF,870761,
17421,1721,933,"..\MnuImages\N1721b\w\0106r.jpg
",0,"נדרים מא ע""ד - נדרים מא ע""ד",000000000000E7F0,870762,
17422,1721,934,"..\MnuImages\N1721b\w\0106v.jpg
",0,"נדרים מא ע""ד - נדרים מב ע""א",000000000000E7F1,870763,
17423,1721,935,"..\MnuImages\N1721b\w\0107r.jpg
",0,"נדרים מב ע""א - נדרים מב ע""ב",000000000000E7F2,870764,
17424,1721,936,"..\MnuImages\N1721b\w\0107v.jpg
",0,"נדרים מב ע""ב - נדרים מב ע""ג",000000000000E7F3,870765,
17425,1721,937,"..\MnuImages\N1721b\w\0108r.jpg
",0,"נדרים מב ע""ג - נדרים מב ע""ג",000000000000E7F4,870766,
17426,1721,938,"..\MnuImages\N1721b\w\0108v.jpg
",0,"נדרים מב ע""ג - נדרים מב ע""ד",000000000000E7F5,870767,
17427,1721,939,"..\MnuImages\N1721b\w\0109r.jpg
",0,"נדרים מב ע""ד - נדרים מב ע""ד",000000000000E7F6,870768,
17428,1721,940,"..\MnuImages\N1721b\w\0109v.jpg
",0,"נדרים מב ע""ד - נדרים מב ע""ד",000000000000E7F7,870770,
17429,1721,941,"..\MnuImages\N1721b\w\0109v.jpg
",0,"גיטין מג ע""א - גיטין מג ע""א",000000000000E7F8,870771,
17430,1721,942,"..\MnuImages\N1721b\w\0110r.jpg
",0,"גיטין מג ע""א - גיטין מג ע""ב",000000000000E7F9,870772,
17431,1721,943,"..\MnuImages\N1721b\w\0110v.jpg
",0,"גיטין מג ע""ב - גיטין מג ע""ג",000000000000E7FA,870773,
17432,1721,944,"..\MnuImages\N1721b\w\0111r.jpg
",0,"גיטין מג ע""ג - גיטין מג ע""ג",000000000000E7FB,870774,
17433,1721,945,"..\MnuImages\N1721b\w\0111v.jpg
",0,"גיטין מג ע""ג - גיטין מג ע""ד",000000000000E7FC,870775,
17434,1721,946,"..\MnuImages\N1721b\w\0112r.jpg
",0,"גיטין מג ע""ד - גיטין מד ע""א",000000000000E7FD,870776,
17435,1721,947,"..\MnuImages\N1721b\w\0112v.jpg
",0,"גיטין מד ע""א - גיטין מד ע""ב",000000000000E7FE,870777,
17436,1721,948,"..\MnuImages\N1721b\w\0113r.jpg
",0,"גיטין מד ע""ב - גיטין מד ע""ב",000000000000E7FF,870778,
17437,1721,949,"..\MnuImages\N1721b\w\0113v.jpg
",0,"גיטין מד ע""ב - גיטין מד ע""ג",0,870779,
17438,1721,950,"..\MnuImages\N1721b\w\0114r.jpg
",0,"גיטין מד ע""ג - גיטין מד ע""ד",0,870780,
17439,1721,951,"..\MnuImages\N1721b\w\0114v.jpg
",0,"גיטין מד ע""ד - גיטין מה ע""א",0,870781,
17440,1721,952,"..\MnuImages\N1721b\w\0115r.jpg
",0,"גיטין מה ע""א - גיטין מה ע""א",0,870782,
17441,1721,953,"..\MnuImages\N1721b\w\0115v.jpg
",0,"גיטין מה ע""א - גיטין מה ע""ג",0,870783,
17442,1721,954,"..\MnuImages\N1721b\w\0116r.jpg
",0,"גיטין מה ע""ג - גיטין מה ע""ג",0,870784,
17443,1721,955,"..\MnuImages\N1721b\w\0116v.jpg
",0,"גיטין מה ע""ג - גיטין מה ע""ד",0,870785,
17444,1721,956,"..\MnuImages\N1721b\w\0117r.jpg
",0,"גיטין מה ע""ד - גיטין מה ע""ד",0,870786,
17445,1721,957,"..\MnuImages\N1721b\w\0117v.jpg
",0,"גיטין מה ע""ד - גיטין מו ע""א",0,870787,
17446,1721,958,"..\MnuImages\N1721b\w\0118r.jpg
",0,"גיטין מו ע""א - גיטין מו ע""ג",000000000000E80A,870788,
17447,1721,959,"..\MnuImages\N1721b\w\0118v.jpg
",0,"גיטין מו ע""ג - גיטין מו ע""ג",000000000000E80B,870789,
17448,1721,960,"..\MnuImages\N1721b\w\0119r.jpg
",0,"גיטין מו ע""ג - גיטין מו ע""ג",000000000000E80C,870790,
17449,1721,961,"..\MnuImages\N1721b\w\0119v.jpg
",0,"גיטין מו ע""ג - גיטין מו ע""ד",000000000000E80D,870791,
17450,1721,962,"..\MnuImages\N1721b\w\0120r.jpg
",0,"גיטין מו ע""ד - גיטין מז ע""א",000000000000E80E,870792,
17451,1721,963,"..\MnuImages\N1721b\w\0120v.jpg
",0,"גיטין מז ע""א - גיטין מז ע""ב",000000000000E80F,870793,
17452,1721,964,"..\MnuImages\N1721b\w\0121r.jpg
",0,"גיטין מז ע""ב - גיטין מז ע""ב",0,870794,
17453,1721,965,"..\MnuImages\N1721b\w\0121v.jpg
",0,"גיטין מז ע""ב - גיטין מז ע""ד",0,870795,
17454,1721,966,"..\MnuImages\N1721b\w\0122r.jpg
",0,"גיטין מז ע""ד - גיטין מז ע""ד",0,870796,
17455,1721,967,"..\MnuImages\N1721b\w\0122v.jpg
",0,"גיטין מז ע""ד - גיטין מח ע""א",0,870797,
17456,1721,968,"..\MnuImages\N1721b\w\0123r.jpg
",0,"גיטין מח ע""א - גיטין מח ע""א",0,870798,
17457,1721,969,"..\MnuImages\N1721b\w\0123v.jpg
",0,"גיטין מח ע""א - גיטין מח ע""ג",0,870799,
17458,1721,970,"..\MnuImages\N1721b\w\0124r.jpg
",0,"גיטין מח ע""ג - גיטין מח ע""ג",0,870800,
17459,1721,971,"..\MnuImages\N1721b\w\0124v.jpg
",0,"גיטין מח ע""ג - גיטין מח ע""ד",0,870801,
17460,1721,972,"..\MnuImages\N1721b\w\0125r.jpg
",0,"גיטין מח ע""ד - גיטין מח ע""ד",0,870802,
17461,1721,973,"..\MnuImages\N1721b\w\0125v.jpg
",0,"גיטין מח ע""ד - גיטין מט ע""ב",0,870803,
17462,1721,974,"..\MnuImages\N1721b\w\0126r.jpg
",0,"גיטין מט ע""ב - גיטין מט ע""ב",000000000000E81A,870804,
17463,1721,975,"..\MnuImages\N1721b\w\0126v.jpg
",0,"גיטין מט ע""ב - גיטין מט ע""ג",000000000000E81B,870805,
17464,1721,976,"..\MnuImages\N1721b\w\0127r.jpg
",0,"גיטין מט ע""ג - גיטין מט ע""ד",000000000000E81C,870806,
17465,1721,977,"..\MnuImages\N1721b\w\0127v.jpg
",0,"גיטין מט ע""ד - גיטין נ ע""א",000000000000E81D,870807,
17466,1721,978,"..\MnuImages\N1721b\w\0128r.jpg
",0,"גיטין נ ע""א - גיטין נ ע""א",000000000000E81E,870808,
17467,1721,979,"..\MnuImages\N1721b\w\0128v.jpg
",0,"גיטין נ ע""א - גיטין נ ע""ב",000000000000E81F,870809,
17468,1721,980,"..\MnuImages\N1721b\w\0129r.jpg
",0,"גיטין נ ע""ב - גיטין נ ע""ג",0,870810,
17469,1721,981,"..\MnuImages\N1721b\w\0129v.jpg
",0,"גיטין נ ע""ג - גיטין נ ע""ד",0,870811,
17470,1721,982,"..\MnuImages\N1721b\w\0130r.jpg
",0,"גיטין נ ע""ד - גיטין נ ע""ד",0,870812,
17471,1721,983,"..\MnuImages\N1721b\w\0130v.jpg
",0,"נזיר נא ע""א - נזיר נא ע""ב",0,870813,
17472,1721,984,"..\MnuImages\N1721b\w\0131r.jpg
",0,"נזיר נא ע""ב - נזיר נא ע""ג",0,870814,
17473,1721,985,"..\MnuImages\N1721b\w\0131v.jpg
",0,"נזיר נא ע""ג - נזיר נא ע""ד",0,870815,
17474,1721,986,"..\MnuImages\N1721b\w\0132r.jpg
",0,"נזיר נא ע""ד - נזיר נא ע""ד",0,870816,
17475,1721,987,"..\MnuImages\N1721b\w\0132v.jpg
",0,"נזיר נא ע""ד - נזיר נב ע""א",0,870817,
17476,1721,988,"..\MnuImages\N1721b\w\0133r.jpg
",0,"נזיר נב ע""א - נזיר נב ע""ב",0,870818,
17477,1721,989,"..\MnuImages\N1721b\w\0133v.jpg
",0,"נזיר נב ע""ב - נזיר נב ע""ג",0,870819,
17478,1721,990,"..\MnuImages\N1721b\w\0134r.jpg
",0,"נזיר נב ע""ג - נזיר נב ע""ג",000000000000E82A,870820,
17479,1721,991,"..\MnuImages\N1721b\w\0134v.jpg
",0,"נזיר נב ע""ג - נזיר נב ע""ד",000000000000E82B,870821,
17480,1721,992,"..\MnuImages\N1721b\w\0135r.jpg
",0,"נזיר נב ע""ד - נזיר נג ע""א",000000000000E82C,870822,
17481,1721,993,"..\MnuImages\N1721b\w\0135v.jpg
",0,"נזיר נג ע""א - נזיר נג ע""א",000000000000E82D,870823,
17482,1721,994,"..\MnuImages\N1721b\w\0136r.jpg
",0,"נזיר נג ע""א - נזיר נג ע""ב",000000000000E82E,870824,
17483,1721,995,"..\MnuImages\N1721b\w\0136v.jpg
",0,"נזיר נג ע""ב - נזיר נג ע""ג",000000000000E82F,870825,
17484,1721,996,"..\MnuImages\N1721b\w\0137r.jpg
",0,"נזיר נג ע""ג - נזיר נג ע""ד",0,870826,
17485,1721,997,"..\MnuImages\N1721b\w\0137v.jpg
",0,"נזיר נג ע""ד - נזיר נג ע""ד",0,870827,
17486,1721,998,"..\MnuImages\N1721b\w\0138r.jpg
",0,"נזיר נג ע""ד - נזיר נד ע""א",0,870828,
17487,1721,999,"..\MnuImages\N1721b\w\0138v.jpg
",0,"נזיר נד ע""א - נזיר נד ע""ב",0,870829,
17488,1721,1000,"..\MnuImages\N1721b\w\0139r.jpg
",0,"נזיר נד ע""ב - נזיר נד ע""ג",0,870830,
17489,1721,1001,"..\MnuImages\N1721b\w\0139v.jpg
",0,"נזיר נד ע""ג - נזיר נד ע""ג",0,870831,
17490,1721,1002,"..\MnuImages\N1721b\w\0140r.jpg
",0,"נזיר נד ע""ג - נזיר נד ע""ד",0,870832,
17491,1721,1003,"..\MnuImages\N1721b\w\0140v.jpg
",0,"נזיר נד ע""ד - נזיר נה ע""א",0,870833,
17492,1721,1004,"..\MnuImages\N1721b\w\0141r.jpg
",0,"נזיר נה ע""א - נזיר נה ע""ב",0,870834,
17493,1721,1005,"..\MnuImages\N1721b\w\0141v.jpg
",0,"נזיר נה ע""ב - נזיר נה ע""ב",0,870835,
17494,1721,1006,"..\MnuImages\N1721b\w\0142r.jpg
",0,"נזיר נה ע""ב - נזיר נה ע""ג",000000000000E83A,870836,
17495,1721,1007,"..\MnuImages\N1721b\w\0142v.jpg
",0,"נזיר נה ע""ג - נזיר נה ע""ד",000000000000E83B,870837,
17496,1721,1008,"..\MnuImages\N1721b\w\0143r.jpg
",0,"נזיר נה ע""ד - נזיר נו ע""א",000000000000E83C,870838,
17497,1721,1009,"..\MnuImages\N1721b\w\0143v.jpg
",0,"נזיר נו ע""א - נזיר נו ע""ב",000000000000E83D,870839,
17498,1721,1010,"..\MnuImages\N1721b\w\0144r.jpg
",0,"נזיר נו ע""ב - נזיר נו ע""ב",000000000000E83E,870840,
17499,1721,1011,"..\MnuImages\N1721b\w\0144v.jpg
",0,"נזיר נו ע""ב - נזיר נו ע""ג",000000000000E83F,870841,
17500,1721,1012,"..\MnuImages\N1721b\w\0145r.jpg
",0,"נזיר נו ע""ג - נזיר נו ע""ד",0,870842,
17501,1721,1013,"..\MnuImages\N1721b\w\0145v.jpg
",0,"נזיר נו ע""ד - נזיר נז ע""א",0,870843,
17502,1721,1014,"..\MnuImages\N1721b\w\0146r.jpg
",0,"נזיר נז ע""א - נזיר נז ע""א",0,870844,
17503,1721,1015,"..\MnuImages\N1721b\w\0146v.jpg
",0,"נזיר נז ע""א - נזיר נז ע""ב",0,870845,
17504,1721,1016,"..\MnuImages\N1721b\w\0147r.jpg
",0,"נזיר נז ע""ב - נזיר נז ע""ג",0,870846,
17505,1721,1017,"..\MnuImages\N1721b\w\0147v.jpg
",0,"נזיר נז ע""ג - נזיר נז ע""ג",0,870847,
17506,1721,1018,"..\MnuImages\N1721b\w\0148r.jpg
",0,"נזיר נז ע""ג - נזיר נז ע""ד",0,870848,
17507,1721,1019,"..\MnuImages\N1721b\w\0148v.jpg
",0,"נזיר נז ע""ד - נזיר נח ע""א",0,870849,
17508,1721,1020,"..\MnuImages\N1721b\w\0149r.jpg
",0,"נזיר נח ע""א - נזיר נח ע""א",0,870850,
17509,1721,1021,"..\MnuImages\N1721b\w\0150v.jpg
",0,"קידושין נח ע""ב - קידושין נח ע""ב",0,870851,
17510,1721,1022,"..\MnuImages\N1721b\w\0151r.jpg
",0,"קידושין נח ע""ב - קידושין נח ע""ג",000000000000E84A,870852,
17511,1721,1023,"..\MnuImages\N1721b\w\0151v.jpg
",0,"קידושין נח ע""ג - קידושין נח ע""ג",000000000000E84B,870853,
17512,1721,1024,"..\MnuImages\N1721b\w\0152r.jpg
",0,"קידושין נח ע""ג - קידושין נח ע""ד",000000000000E84C,870854,
17513,1721,1025,"..\MnuImages\N1721b\w\0152v.jpg
",0,"קידושין נח ע""ד - קידושין נט ע""א",000000000000E84D,870855,
17514,1721,1026,"..\MnuImages\N1721b\w\0153r.jpg
",0,"קידושין נט ע""א - קידושין נט ע""ב",000000000000E84E,870856,
17515,1721,1027,"..\MnuImages\N1721b\w\0153v.jpg
",0,"קידושין נט ע""ב - קידושין נט ע""ב",000000000000E84F,870857,
17516,1721,1028,"..\MnuImages\N1721b\w\0154r.jpg
",0,"קידושין נט ע""ב - קידושין נט ע""ג",0,870858,
17517,1721,1029,"..\MnuImages\N1721b\w\0154v.jpg
",0,"קידושין נט ע""ג - קידושין נט ע""ד",0,870859,
17518,1721,1030,"..\MnuImages\N1721b\w\0155r.jpg
",0,"קידושין נט ע""ד - קידושין ס ע""א",0,870860,
17519,1721,1031,"..\MnuImages\N1721b\w\0155v.jpg
",0,"קידושין ס ע""א - קידושין ס ע""א",0,870861,
17520,1721,1032,"..\MnuImages\N1721b\w\0156r.jpg
",0,"קידושין ס ע""א - קידושין ס ע""ב",0,870862,
17521,1721,1033,"..\MnuImages\N1721b\w\0156v.jpg
",0,"קידושין ס ע""ב - קידושין ס ע""ג",0,870863,
17522,1721,1034,"..\MnuImages\N1721b\w\0157r.jpg
",0,"קידושין ס ע""ג - קידושין ס ע""ג",0,870864,
17523,1721,1035,"..\MnuImages\N1721b\w\0157v.jpg
",0,"קידושין ס ע""ג - קידושין ס ע""ד",0,870865,
17524,1721,1036,"..\MnuImages\N1721b\w\0158r.jpg
",0,"קידושין ס ע""ד - קידושין סא ע""א",0,870866,
17525,1721,1037,"..\MnuImages\N1721b\w\0158v.jpg
",0,"קידושין סא ע""א - קידושין סא ע""א",0,870867,
17526,1721,1038,"..\MnuImages\N1721b\w\0159r.jpg
",0,"קידושין סא ע""א - קידושין סא ע""ב",000000000000E85A,870868,
17527,1721,1039,"..\MnuImages\N1721b\w\0159v.jpg
",0,"קידושין סא ע""ב - קידושין סא ע""ג",000000000000E85B,870869,
17528,1721,1040,"..\MnuImages\N1721b\w\0160r.jpg
",0,"קידושין סא ע""ג - קידושין סא ע""ג",000000000000E85C,870871,
