מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
2200,"שבי' ו, א (לו ע""ב, 56)",שאלו נא,"ירמיה ל, ו",,,,,
2210,"שבי' ו, א (לו ע""ב, 57)",המהלך מעכו,,"ת' אה' יח, יד (11:617); הש' ת' דמאי א, ד (9:62)",,"גט' ז ע""ב",,
2220,"שבי' ו, א (לו ע""ב, 62)",רבי אחא,,,"גט' מג ע""ב",,,
2230,"שבי' ו, א (לו ע""ג, 6)",תני בשם,,"ספ' מה ע""ג","גט' מג ע""ב; ו""ר תנט; פד""כ 393; תנ""ו אחרי ו (430); תנ""ב אחרי ו (61); הש' תנ""ו תצוה ט","יומא נג ע""א",,ז
2240,"שבי' ו, א (לו ע""ג, 10)",אסור לתלמיד,,"מדר""י 236; ספ' מה ע""ג; ס""ד שמג (399)","ער' כא ע""א; גט' מג ע""ב; ו""ר תנט; פד""כ 393",,,
2250,"שבי' ו, א (לו ע""ג, 11)",ויחנו על,"במדבר לג, מט",,,,,
2260,"שבי' ו, א (לו ע""ג, 19)",תחומי ארץ,,"ת' שבי' ד, יא (22:181); ס""ד נא (117)",,,כתובת רחוב ש' 13-18,
2270,"שבי' ו, א (לו ע""ג, 26)",רבי יעקב,,,"שבי' לו ע""ג (36)",,,
2300,"שבי' ו, א (לו ע""ג, 36)",אמר רבי,,,"שבי' לו ע""ג (26)",,,
2280,"שבי' ו, א (לו ע""ג, 27)",רבי סימון,,,"יב' ח ע""א",,,
2290,"שבי' ו, א (לו ע""ג, 28)",דבי רבי,,"הש' ת' אה' יח, יח (21:617)",,,,
2310,"שבי' ו, א (לו ע""ג, 37)",וכי צור,,,"שבי' לו ע""ד (7); הש' מ""ק פא ע""ג",,,
2320,"שבי' ו, א (לו ע""ג, 40)",וילכד יהודה,"שופטים א, יח",,,,,
2330,"שבי' ו, א (לו ע""ג, 40)",את אשקלון,"שופטים א, יח",,,,,
2340,"שבי' ו, א (לו ע""ג, 42)",ויברח יפתח,"שופטים יא, ג",,,,,
2350,"שבי' ו, א (לו ע""ג, 43)",רבי אימי,,,"דמאי כב ע""ד; ב""ר 11:1263",,,
2360,"שבי' ו, א (לו ע""ג, 44)",דאמר רבי,,,"ו""ר שפו; דב""ר ה, יד (קיא ע""ג); דבר""ל דברים כט (33)",,,ז
2370,"שבי' ו, א (לו ע""ג, 47)",עד בואי,"מל""ב יח, לב; ישעיה לו, יז",,,,,
2380,"שבי' ו, א (לו ע""ג, 47)",וכי השלימו,"יהושע י, א",,,,,
2390,"שבי' ו, א (לו ע""ג, 48)",שלשים ואחד,"הש' יהושע יב, כד",,,,,
2400,"שבי' ו, א (לו ע""ג, 49)",מפני מה,,,"ב""ר 702",,,
2410,"שבי' ו, א (לו ע""ג, 56)",אמר רבי,,,"ע""ז מד ע""ד (54); הש' חלה ס ע""א",,,
2420,"שבי' ו, א (לו ע""ג, 59)",רבי יסא,,,"בר' ו ע""א; נזיר נו ע""א","קד' לא ע""ב",,
2440,"שבי' ו, א (לו ע""ד, 2)",אלא בגין,,,"הש' נדה נ ע""ב","הש' בר' כז ע""ב; סוכה כז ע""ב; סוכה כח ע""א",,
2450,"שבי' ו, א (לו ע""ד, 3)",ר' שמעון,,,"דבר""ל (60)","הש' ע""ז נח ע""ב",,
2460,"שבי' ו, א (לו ע""ד, 4)",דריש דיין,,,"הש' יב' יג ע""א; ב""ר 969; תנ""ו צו ה",,,
2470,"שבי' ו, א (לו ע""ד, 7)",וכי צור,,,"שבי' לו ע""ג (37)",,,
2480,"שבי' ו, א (לו ע""ד, 8)",סימן לעמון,,"ת' שבי' ד, ו (13:180)",,,,
2490,"שבי' ו, א (לו ע""ד, 9)",את בצר,"דברים ד, מג",,,,,
2500,"שבי' ו, א (לו ע""ד, 11)",ורבי שמעון,,,"שבי' לו ע""ג (64)",,,
2430,"שבי' ו, א (לו ע""ג, 64)",רבי שמעון,,,"שבי' לו ע""ד (11)",,,
2510,"שבי' ו, א (לו ע""ד, 14)",כי חשבון,"במדבר כא, כו",,,,,
2520,"שבי' ו, א (לו ע""ד, 16)",החל רש,"דברים ב, כא",,,,,
2530,"שבי' ו, א (לו ע""ד, 17)",לך חתום,,,"הש' כת' כה ע""ב (14); קד' סד ע""ד",,,
10,"שבי' א, א (לג ע""א, 39)",ששת ימי',"שמות לד, כא; הש' שמות כג, יב",,,,,
20,"שבי' א, א (לג ע""א, 40)",בחריש ובקציר,"שמות לד, כא",,,,,
30,"שבי' א, א (לג ע""א, 41)",ששת ימים,"שמות כ, ח",,,,,
40,"שבי' א, א (לג ע""א, 42)",שש שנים,"ויקרא כה, ג",,,,,
50,"שבי' א, א (לג ע""א, 44)",בחריש ובקצי',"שמות לד, כא","הש' מ' שבי' א, ה","שבי' לג ע""א (57)","ר""ה ח ע""ב; מ""ק ג ע""ב; מכות ח ע""ב",,
120,"שבי' א, א (לג ע""א, 57)",בחריש ובקציר,"שמות לד, כא","הש' מ' שבי' א, ה","שבי' לג ע""א (44)",,,
60,"שבי' א, א (לג ע""א, 47)",חורשין עד,,,"שבי' לג ע""ב (43)",,,
280,"שבי' א, ו (לג ע""ב, 41)",וחורשין כל,,,"שבי' לג ע""א (47)",,,
70,"שבי' א, א (לג ע""א, 47)",ר' קרוספי,,,"שבת ג ע""ד",,,
80,"שבי' א, א (לג ע""א, 47)",רבן גמליאל,,"ת' שבי' א, א (5:165)",,"מ""ק ג ע""ב",,
90,"שבי' א, א (לג ע""א, 48)",אין בית,,"מ' עד' א, ה","ע""ז מא ע""ד","מג' ב ע""א; גטין לו ע""א",,
100,"שבי' א, א (לג ע""א, 50)",שאם בקשו,,,"הש' שבי' לג ע""ב (50)",,,
360,"שבי' א, ז (לג ע""ב, 50)",שאם בקשו,,,"הש' שבי' לג ע""א (50)","מ""ק ג ע""ב",,
110,"שבי' א, א (לג ע""א, 54)",שאם יאמר,,"מ' עד' א, ו",,,,
130,"שבי' א, א (לג ע""א, 60)",ששת ימים,"שמות כ, ח",,,,,
140,"שבי' א, א (לג ע""א, 63)",אחד אילן,,"מ' שבי' א, ג",,,,
150,"שבי' א, א (לג ע""ב, 2)",מקולי בית,,"הש' מ' עד' א, ו",,,,
160,"שבי' א, ב (לג ע""ב, 4)",רב יהודה,,,"ב""ב טו ע""א","ב""ב פב ע""א",,
170,"שבי' א, ב (לג ע""ב, 8)",בעשויה שורה,,,"שבי' לג ע""ג (1)",,,
430,"שבי' א, ז (לג ע""ג, 1)",בעשויין שורה,,,"שבי' לג ע""ב (8)",,,
180,"שבי' א, ב (לג ע""ב, 10)",כדי שיהיה,,"מ' שבי' א, ה",,,איפה הערה ו?,
190,"שבי' א, ב (לג ע""ב, 19)",מרחיקין מן,,"מ' ב""ב ב, יא",,,,
200,"שבי' א, ב (לג ע""ב, 19)",בין מלמעלן,,"ת' ב""ב א, יב (11:399)",,,,
210,"שבי' א, ב (לג ע""ב, 25)",רבי שמעון,,"ת' ב""ב א, יב (11:399)",,,,
220,"שבי' א, ג (לג ע""ב, 26)",תאינים,,"מ' שבי' א, ג",,,,
230,"שבי' א, ד (לג ע""ב, 34)",כרם שהוא,,"מ' כל' ה, ב","נזיר נז ע""ד","ער' ג ע""ב; ב""ב לז ע""ב; ב""ב פג ע""א; ב""ב קב ע""ב",,
240,"שבי' א, ד (לג ע""ב, 36)",בחריש ובקציר,"שמות לד, כא",,,,,
