מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
01620,"ביצה ד, א (סב ע""ב, 57)",לכל נפש,"שמות יב, טז",,"ביצה סא ע""א (4)","ביצה כא ע""ב",,
01630,"ביצה ד, א (סב ע""ב, 60)",רבי אמר,,,"מע' מט ע""ב",,,
01640,"ביצה ד, א (סב ע""ג, 5)",בגרוגרות משידוש,,"מ' מע' א, ח",,,,
01650,"ביצה ד, א (סב ע""ג, 7)",אבל אם,,"ת' ביצה ג, ט (33:295)",,"ביצה ל ע""ב",,
01660,"ביצה ד, א (סב ע""ג, 9)",אמר רבי,,"ת' ביצה ג, י (34:295)",,"ביצה לא ע""א",,
01670,"ביצה ד, א (סב ע""ג, 16)",דתנינן תמן,,,"ער' יט ע""א (44); ער' כ ע""ב (40)",,,
01680,"ביצה ד, א (סב ע""ג, 16)",ר' יהודה,,"מ' ער' ב, ה",,,,
01690,"ביצה ד, ב (סב ע""ג, 21)",סוכות תאינים,,"ת' ביצה ד, ב (4:299)",,,,
01700,"ביצה ד, ב (סב ע""ג, 23)",מסיקין בכלים,,,"שבת ה ע""א","שבת קכד ע""ב; ביצה לב ע""א; ביצה לג ע""א",,
01710,"ביצה ד, ב (סב ע""ג, 25)",מסיקין באוכלין,,"ת' ביצה ג, יא (43:296)",,,,
01720,"ביצה ד, ב (סב ע""ג, 35)",אית תניי,,,"נזיר נה ע""ב",,,
01730,"ביצה ד, ב (סב ע""ג, 36)",אמר רב,,,"הש' ביצה סג ע""א (18)",,,
01740,"ביצה ד, ב (סב ע""ג, 38)",ממתקין את,,"ת' ביצה ג, יח (54:257)",,"שבת קלד ע""א",,
01750,"ביצה ד, ב (סב ע""ג, 41)",אין שפין,,"ת' ביצה ד, י (49:303)",,"שבת נ ע""א",,
01760,"ביצה ד, ב (סב ע""ג, 43)",מודין חכמים,,"ת' ביצה ג, יב (46:296)",,,"וש""נ",
01770,"ביצה ד, ג (סב ע""ג, 46)",לפסים סתומות,,"ת' ביצה ג, יג (50:297)",,"ביצה לב ע""א",,
01780,"ביצה ד, ג (סב ע""ג, 48)",על לפסים,,"מ' עד' ב, ה",,"ביצה לב ע""א",,
01790,"ביצה ד, ג (סב ע""ג, 49)",אתיא דיחידאה,,,"הש' שבת טז ע""ב",,הע' 24,
01800,"ביצה ד, ג (סב ע""ג, 51)",אין מכבין,,"ת' ביצה ג, יג (50:297)",,"ביצה כב ע""א",,
01810,"ביצה ד, ג (סב ע""ג, 55)",ג' דברי',,"ת' ביצה ג, כא (70:299)",,"ביצה לב ע""ב",,
01820,"ביצה ד, ד (סב ע""ג, 61)",ההן סיקירה,,,"שבת י ע""א",,,
01830,"ביצה ד, ד (סב ע""ד, 4)",לא יצא,,"ת' ביצה ג, יז (60:298)",,"ביצה כה ע""ב",,
01840,"ביצה ד, ו (סב ע""ד, 11)",מחלפה שיטתיה,,,"ביצה ס ע""ג",,,
01850,"ביצה ד, ו (סב ע""ד, 11)",בית שמאי,,"מ' ביצה א, ג",,,,
01860,"ביצה ד, ו (סב ע""ד, 14)",בית הלל,,"מ' ביצה א, ג",,,,
01870,"ביצה ה, א (סב ע""ד, 45)",מתנית' באותו,,,"ער' כה ע""ג (44)","ער' לו ע""א",,
01880,"ביצה ה, א (סב ע""ד, 47)",היה שם,,"הש' ת' ביצה ד, ג (6:300)",,,,
01890,"ביצה ה, א (סב ע""ד, 47)",רב ירמיה,,,"שבת ו ע""ד","שבת מג ע""א; ער' לו ע""א",,
01900,"ביצה ה, א (סב ע""ד, 56)",חבית של,,"ת' שבת ג, ט (22:13)",,"שבת מג ע""א; הש' שבת קיז ע""ב",,
01910,"ביצה ה, א (סב ע""ד, 58)",על העבט,,"ת' שבת ג, ט (23:13)",,,,
01920,"ביצה ה, א (סב ע""ד, 62)",כבה מות',,"הש' מ' שבת ג, ו",,,,
01930,"ביצה ה, א (סב ע""ד, 64)",נתמלא שופך,,"ת' שבת ג, יא (27:13)",,"שבת לו ע""ב",,
01940,"ביצה ה, א (סג ע""א, 1)",נהרות ומעיינות,,"ת' ביצה ד, ח (41:303)",,"ער' מו ע""א",,
01950,"ביצה ה, ב (סג ע""א, 8)",דרבי מאיר,,"מ' כל' ז, ב",,,,
