מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
03790,"גט' ח, ב (מט ע""ב, 60)",רבי לעזר,,"ת' גט' ו, א (1:269)",,,,
03800,"גט' ח, ג (מט ע""ג, 1)",ריש לקיש,,,"פאה יח ע""א (61); ב""מ ז ע""ד",,"ב""מ וש""נ",
03810,"גט' ח, ג (מט ע""ג, 2)",הנה בעוניי,"דה""א כב, יד",,,,,
03820,"גט' ח, ג (מט ע""ג, 8)",ראה את,,"מ' ב""מ א, ד",,,,
03830,"גט' ח, ג (מט ע""ג, 10)",נפל לו,,"מ' פאה ד, ב",,,,
03840,"גט' ח, ג (מט ע""ג, 11)",שנים שהיו,,"ת' פאה ב, ב (2:46)",,,,
03850,"גט' ח, ג (מט ע""ג, 14)",דריש לקיש,,,"גט' מט ע""ג (1)",,,
03860,"גט' ח, ג (מט ע""ג, 18)",וכן לעניין,,"מ' גט' ח, ג",,,,
03870,"גט' ח, ג (מט ע""ג, 19)",וכן לעניין,,"מ' גט' ח, ג",,,,
03880,"גט' ח, ג (מט ע""ג, 21)",קרוב ללוה,,"מ' גט' ח, ג",,,,
03890,"גט' ח, ג (מט ע""ג, 24)",אמר רבי,,,"ער' כו ע""ב",,,
03900,"גט' ח, ג (מט ע""ג, 27)",רבי יעקב,,,"שבת יג ע""ב",,"וש""נ",
03910,"גט' ח, ג (מט ע""ג, 29)",רבי אמי,,,"שבת יב ע""ד",,,
03920,"גט' ח, ג (מט ע""ג, 33)",לא תעשה,"שמות כ, ט",,,,,
03930,"גט' ח, ג (מט ע""ג, 34)",ונתן בידה,"דברים כד, א",,"הש' גט' מט ע""ב (29)",,,
03940,"גט' ח, ד (מט ע""ג, 35)",וכולן אם,,,"גט' נ ע""ב (13)",,,
03950,"גט' ח, ד (מט ע""ג, 36)",מאחר שכתבו,,"מ' גט' ח, ד",,,,
03960,"גט' ח, ה (מט ע""ג, 40)",רב הונא,,,"גט' נ ע""ב (32)",,,
03970,"גט' ח, ה (מט ע""ג, 40)",משינה שמו,,"מ' גט' ח, ה",,,,
03980,"גט' ח, ה (מט ע""ג, 41)",המגרש,,"מ' גט' ח, ט",,,,
03990,"גט' ח, ז (מט ע""ג, 42)",לא היתה,,,"יב' יא ע""א",,,
04000,"גט' ח, ז (מט ע""ג, 47)",דברי רבי,,"ת' גט' ו, ו (28:271)",,,,
04010,"גט' ח, ח (מט ע""ג, 53)",עד שלא,,,"הש' כת' לב ע""א (19)",,,
04020,"גט' ח, ח (מט ע""ג, 54)",לא הכל,,"מ' גט' ח, ח",,,,
04030,"גט' ח, ח (מט ע""ג, 56)",רבי יוחנן,,,"יב' יא ע""א",,,
04040,"גט' ח, י (מט ע""ג, 59)",טובים השנים,"קהלת ד, ט",,,,,
04050,"גט' ח, י (מט ע""ג, 59)",המסלדת בבנה,,"ת' סוטה ה, ז (30:178)",,,,
04060,"גט' ח, יא (מט ע""ג, 63)",פוטר אדם,,"מ' גט' ח, ד",,,,
04070,"גט' ח, יא (מט ע""ד, 3)",אפילו הקדיחה,,"מ' גט' ט, י",,,,
04080,"גט' ח, יא (מט ע""ד, 4)",המגרש את,,,"שמ' ב, יב (60:108)",,,
04090,"גט' ח, יב (מט ע""ד, 10)",ומניין לגט,,,"ב""ב יז ע""ג",,,
04100,"גט' ח, יב (מט ע""ד, 11)",ואקח את,"ירמיה לב, יא",,,,,
04110,"גט' ח, יב (מט ע""ד, 11)",ואת הגלוי,"ירמיה לב, יא",,,,,
04120,"גט' ח, יב (מט ע""ד, 14)",אמר רב,,,"ב""ב יז ע""ג",,,
