txt file line,Perek running counter,page running counter,Perek aprx,Page aprx,Rambam,Semag,Tur Shulchan Arukh,original,problem
410,ב,ב,7,1,"[u'Mishneh Torah, The Chosen Temple 1:13', u'Mishneh Torah, The Chosen Temple 2:16']",,,"ב ב מיי' פ""א מהלכות בית הבחירה הל' יג ופ""ב שם הלכה טז",False
411,ג,ג,7,1,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 2:8']",,,"ג ג מיי' פ""ב מהלכות תמידין ומוספין הלכה ח",False
412,ד,א,7,2,"[u'Mishneh Torah, The Chosen Temple 1:6']",,,"ד א מיי' פ""א מהלכות בית הבחירה הל' ו",False
413,ה,ב,7,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:22']",,,"ה ב מיי' פ""ג מהלכות פסה""מ הלכה כב",False
414,ו,ג,7,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:23', u'Mishneh Torah, Sacrificial Procedure 15:4']",,,"ו ג מיי' שם הלכה כג ופט""ו מהל' מעשה הקרבנות הלכה ד",False
415,ז,ד,7,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:24']",,,"ז ד מיי' פ""ג מהלכות פסה""מ הלכה כד",False
416,ח,ה,7,2,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 3:2']",,,"ח ה מיי' פ""ג מהלכות תמידין ומוספין הל' ב",False
417,ט,א,7,3,"[u'Mishneh Torah, The Chosen Temple 2:5']",,,"ט א מיי' פ""ב מהלכות בית הבחירה הל' ה",False
418,י,א,7,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:22', u'Mishneh Torah, Sacrifices Rendered Unfit 3:25']",,,"י א ב ג מיי' פ""ג מהל' פסה""מ הל' כב כה",
418,י,ב,7,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:22', u'Mishneh Torah, Sacrifices Rendered Unfit 3:25']",,,"י א ב ג מיי' פ""ג מהל' פסה""מ הל' כב כה",
418,י,ג,7,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:22', u'Mishneh Torah, Sacrifices Rendered Unfit 3:25']",,,"י א ב ג מיי' פ""ג מהל' פסה""מ הל' כב כה",False
419,יא,א,7,5,"[u'Mishneh Torah, The Chosen Temple 6:15']",,,"יא א מיי' פ""ו מהלכות בית הבחירה הל' טו",False
420,יב,א,7,6,"[u'Mishneh Torah, The Chosen Temple 2:5']",,,"יב א מיי' פ""ב מהלכות בית הבחירה הל' ה",False
421,יג,ב,7,6,"[u'Mishneh Torah, The Chosen Temple 1:13', u'Mishneh Torah, The Chosen Temple 2:16']",,,"יג ב מיי' שם פ""א הלכה יג ופ""ב שם הלכה טז",False
422,יד,א,7,7,"[u'Mishneh Torah, The Chosen Temple 2:4']",,,"יד א מיי' פ""ב מהל' בית הבחירה הל' ד",False
423,טו,ב,7,7,"[u'Mishneh Torah, The Chosen Temple 2:17']",,,טו ב ג מיי' שם הל' יז,
423,טו,ג,7,7,"[u'Mishneh Torah, The Chosen Temple 2:17']",,,טו ב ג מיי' שם הל' יז,False
424,טז,ד,7,7,"[u'Mishneh Torah, The Chosen Temple 2:7']",,,טז ד מיי' שם הלכה ז,False
425,יז,ה,7,7,"[u'Mishneh Torah, The Chosen Temple 2:17']",,,יז ה ו מיי' שם הל' יז,
425,יז,ו,7,7,"[u'Mishneh Torah, The Chosen Temple 2:17']",,,יז ה ו מיי' שם הל' יז,False
426,יח,א,7,8,"[u'Mishneh Torah, Things Forbidden on the Altar 7:3']",,,"יח א מיי' פ""ז מהלכות איסורי מזבח הל' ג",False
427,יט,ב,7,8,"[u'Mishneh Torah, The Chosen Temple 2:13']",,,"יט ב מיי' פ""ב מהלכות בית הבחירה הל' יג",False
428,כ,ג,7,8,"[u'Mishneh Torah, Sacrificial Procedure 7:11']",,,"כ ג מיי' פ""ז מהלכות מעשה הקרבנות הלכה יא",False
429,כא,ד,7,8,"[u'Mishneh Torah, The Chosen Temple 2:13']",,,"כא ד מיי' פ""ב מהל' בית הבחירה הלכה יג",False
430,כב,ה,7,8,"[u'Mishneh Torah, Sacrificial Procedure 6:4']",,,"כב ה מיי' פ""ו מהלכות מעשה הקרבנות הלכה ד",False
431,כג,ו,7,8,"[u'Mishneh Torah, The Chosen Temple 2:14']",,,"כג ו מיי' פ""ב מהלכות בית הבחירה הלכה יד",False
432,כד,ז,7,8,"[u'Mishneh Torah, The Chosen Temple 2:13']",,,כד ז מיי' שם הלכה יג,False
433,כה,א,7,9,"[u'Mishneh Torah, Sacrificial Procedure 12:12']",,,"כה א ב מיי' פי""ב מהלכות מעשה הקרבנות הלכה יב",
433,כה,ב,7,9,"[u'Mishneh Torah, Sacrificial Procedure 12:12']",,,"כה א ב מיי' פי""ב מהלכות מעשה הקרבנות הלכה יב",False
434,כו,ג,7,9,"[u'Mishneh Torah, Sacrificial Procedure 12:6', u'Mishneh Torah, Sacrificial Procedure 13:12']",,,"כו ג מיי' שם הלכה ו ופי""ג שם הלכה יב",False
435,כז,ד,7,9,"[u'Mishneh Torah, Sacrificial Procedure 5:4']",,,"כז ד מיי' פ""ה מהלכות מעשה הקרבנות הלכה ד",False
437,כח,ה,7,10,"[u'Mishneh Torah, Sacrificial Procedure 7:6']",,,"כח ה מיי' פ""ז מהל' מעשה הקרבנות הלכה ו",False
438,כט,ו,7,10,"[u'Mishneh Torah, Sacrificial Procedure 7:9']",,,כט ו מיי' שם הל' ט,False
439,ל,ז,7,10,"[u'Mishneh Torah, Sacrificial Procedure 7:10']",,,ל ז מיי' שם הלכה י,False
440,לא,ח,7,10,"[u'Mishneh Torah, Sacrificial Procedure 7:11']",,,לא ח מיי' שם הלכה יא,False
441,לב,א,7,11,"[u'Mishneh Torah, Sacrificial Procedure 13:12']",,,"לב א מיי' פי""ג מהל' מעשה הקרבנות הלכה יב",False
442,לג,ב,7,11,"[u'Mishneh Torah, Sacrificial Procedure 7:9']",,,"לג ב מיי' פ""ז שם הלכה ט",False
443,לד,א,7,12,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 2:12']",,,"לד א מיי' פ""ב מהל' תמידין ומוספין הלי""ב",False
444,לה,ב,7,12,"[u'Mishneh Torah, Sacrificial Procedure 7:12']",,,"לה ב ג מיי' פ""ז מהל' מעשה הקרבנות הלי""ב",
444,לה,ג,7,12,"[u'Mishneh Torah, Sacrificial Procedure 7:12']",,,"לה ב ג מיי' פ""ז מהל' מעשה הקרבנות הלי""ב",False
445,לו,א,7,13,"[u'Mishneh Torah, Sacrificial Procedure 7:6']",,,"לו א מיי' פ""ז מהל' מעשה הקרבנות הל""ו",False
446,לז,ב,7,13,"[u'Mishneh Torah, Sacrificial Procedure 7:7']",,,"לז ב מיי' שם הל""ז",False
447,לח,ג,7,13,"[u'Mishneh Torah, Sacrificial Procedure 7:6']",,,"לח ג מיי' שם הל""ו",False
448,לט,ד,7,13,"[u'Mishneh Torah, Sacrificial Procedure 7:8']",,,"לט ד מיי' שם הל""ח",False
449,מ,ה,7,13,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"מ ה מיי' פ""ו מהל' מעשה הקרבנות הל""כ",False
450,מא,ו,7,13,"[u'Mishneh Torah, Sacrificial Procedure 6:21']",,,מא ו מיי' שם הל' כא,False
451,מב,ז,7,13,"[u'Mishneh Torah, Sacrificial Procedure 6:22']",,,מב ז מיי' שם הל' כב,False
452,מג,ח,7,13,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"מג ח ט מיי' שם הל""כ",
452,מג,ט,7,13,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"מג ח ט מיי' שם הל""כ",False
453,מד,י,7,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 13:5']",,,"מד י מיי' פי""ג מהל' פסה""מ הל""ה",False
454,מה,כ,7,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 15:1']",,,"מה כ מיי' פט""ו שם הלכה א",False
455,מו,ל,7,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 16:1']",,,"מו ל מיי' פט""ז שם הלכה א",False
456,מז,א,7,14,"[u'Mishneh Torah, Sacrifices Rendered Unfit 16:2']",,,"מז א ב ג מיי' פט""ז מהל' פסה""מ הלכה ב",
456,מז,ב,7,14,"[u'Mishneh Torah, Sacrifices Rendered Unfit 16:2']",,,"מז א ב ג מיי' פט""ז מהל' פסה""מ הלכה ב",
456,מז,ג,7,14,"[u'Mishneh Torah, Sacrifices Rendered Unfit 16:2']",,,"מז א ב ג מיי' פט""ז מהל' פסה""מ הלכה ב",False
457,מח,ד,7,14,"[u'Mishneh Torah, Sacrificial Procedure 16:10']",,,"מח ד מיי' פט""ז מהל' מעשה הקרבנות הל""י",False
458,מט,ה,7,14,"[u'Mishneh Torah, Sacrificial Procedure 6:23']",,,"מט ה מיי' שם פ""ו הל' כג",False
459,נ,ו,7,14,"[u'Mishneh Torah, Sacrificial Procedure 6:21']",,,נ ו מיי' שם הל' כא,False
460,נ,ז,7,14,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,נ ז מיי' שם הל' כ,False
461,נא,ח,7,14,"[u'Mishneh Torah, Sacrificial Procedure 6:21']",,,נא ח ט מיי' שם הל' כא,
461,נא,ט,7,14,"[u'Mishneh Torah, Sacrificial Procedure 6:21']",,,נא ח ט מיי' שם הל' כא,False
462,נב,י,7,14,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"נב י כ מיי' שם הל""כ",
462,נב,כ,7,14,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"נב י כ מיי' שם הל""כ",False
463,נג,א,7,15,"[u'Mishneh Torah, Sacrificial Procedure 6:22']",,,"נג א מיי' פ""ו מהל' מעשה הקרבנות הל' כב",False
464,נד,ב,7,15,"[u'Mishneh Torah, Sacrificial Procedure 7:7']",,,"נד ב מיי' שם פ""ז הל""ז",False
465,נה,ג,7,15,"[u'Mishneh Torah, Sacrificial Procedure 7:6']",,,"נה ג מיי' שם הל""ו",False
466,א,א,8,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:7']",,,"א א מיי' פ""ז מהלכות פסולי המוקדשין הלכה ז",False
467,ב,ב,8,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:5']",,,ב ב מיי' שם הלכה ה,False
468,ג,ג,8,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:8']",,,ג ג ד מיי' שם הל' ח,
468,ג,ד,8,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:8']",,,ג ג ד מיי' שם הל' ח,False
469,ד,ה,8,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:6']",,,ד ה מיי' שם הלכה ו,False
470,ה,א,8,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:6', u'Mishneh Torah, Sacrifices Rendered Unfit 7:7']",,,"ה א מיי' פ""ז מהלכות פסולי המוקדשין הל' ו ז",False
471,ו,ב,8,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:1', u'Mishneh Torah, Sacrifices Rendered Unfit 7:9']",,,ו ב מיי' שם הלכה א והלכה ט,False
472,ז,ג,8,2,"[u'Mishneh Torah, Trespass 3:7']",,,"ז ג ד ה מיי' פ""ג מהל' מעילה הל' ז",
472,ז,ד,8,2,"[u'Mishneh Torah, Trespass 3:7']",,,"ז ג ד ה מיי' פ""ג מהל' מעילה הל' ז",
472,ז,ה,8,2,"[u'Mishneh Torah, Trespass 3:7']",,,"ז ג ד ה מיי' פ""ג מהל' מעילה הל' ז",False
473,ח,א,8,3,"[u'Mishneh Torah, Trespass 3:1']",,,"ח א מיי' פ""ג מהלכות מעילה הלכה א",False
474,ט,ב,8,3,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:6']",,,"ט ב מיי' פ""ז מהלכות פסולי המוקדשין הלכה ו",False
475,י,א,8,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 8:9']",,,"י א מיי' פ""ח מהל' פסולי המוקדשין הלכה ט",False
476,יא,ב,8,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 8:10']",,,יא ב מיי' שם הל' י,False
477,יב,ג,8,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 8:11']",,,יב ג מיי' שם הל' יא,False
478,יג,ד,8,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 10:1']",,,יג ד מיי' שם פרק י הלכה א,False
479,יד,ה,8,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 10:2']",,,יד ה מיי' שם הל' ב,False
480,טו,ו,8,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 10:3']",,,טו ו מיי' שם הל' ג,False
481,טז,א,8,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 10:3']",,,"טז א מיי' פ""י מהלכות פסה""מ הלכה ג",False
482,יז,ב,8,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:1', u'Mishneh Torah, Sacrifices Rendered Unfit 7:9']",,,"יז ב מיי' פ""ז מהל' פסה""מ הל""א והל""ט",False
483,יח,ג,8,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:1', u'Mishneh Torah, Other Sources of Defilement 3:12']",,,"יח ג מיי' פ""ז מהל' פסה""מ הל""א ופ""ג מהל' אבות הטומאה הלכה יב",False
484,יח,ד,8,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:3']",,,"יח ד מיי' פ""ז מהל' פסה""מ הל""ג",False
485,יט,א,8,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:2']",,,"יט א ב מיי' פ""ז מהל' פסה""מ הל""ב",
485,יט,ב,8,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:2']",,,"יט א ב מיי' פ""ז מהל' פסה""מ הל""ב",False
486,כ,א,8,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:9']",,,"כ א מיי' פ""ז מהל' פסה""מ הלכה ט",False
487,כא,ב,8,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:15']",,,"כא ב מיי' פ""ג מהל' פסה""מ הל' טו",False
488,כב,ג,8,7,"[u'Mishneh Torah, Other Sources of Defilement 3:13']",,,"כב ג מיי' פ""ג מהל' אבות הטומאה הלי""ג",False
489,כג,ד,8,7,"[u'Mishneh Torah, Other Sources of Defilement 3:12']",,,"כג ד מיי' שם הלי""ב",False
490,כד,א,8,8,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:3']",,,"כד א מיי' פ""ז מהל' פסה""מ הל""ג",False
491,כה,ב,8,8,"[u'Mishneh Torah, Other Sources of Defilement 2:6']",,,"כה ב מיי' פ""ב מהל' אבות הטומאה הל""ו",False
492,כו,ג,8,8,"[u'Mishneh Torah, Other Sources of Defilement 3:14']",,,"כו ג מיי' פ""ג מהל' אבות הטומאה הלי""ד",False
493,כז,א,8,9,"[u'Mishneh Torah, Other Sources of Defilement 1:5']",,,"כז א מיי' פ""א מהל' אבות הטומאות הל""ה",False
494,כח,א,8,10,"[u'Mishneh Torah, Other Sources of Defilement 1:5']",,,"כח א ב מיי' פ""א מהלכות אבות הטומאה הלכה ה",
494,כח,ב,8,10,"[u'Mishneh Torah, Other Sources of Defilement 1:5']",,,"כח א ב מיי' פ""א מהלכות אבות הטומאה הלכה ה",False
495,כט,ג,8,10,"[u'Mishneh Torah, Other Sources of Defilement 3:13']",,,"כט ג ד מיי' פ""ג מהל' אבות הטומאה הלי""ג",
495,כט,ד,8,10,"[u'Mishneh Torah, Other Sources of Defilement 3:13']",,,"כט ג ד מיי' פ""ג מהל' אבות הטומאה הלי""ג",False
496,ל,ה,8,10,"[u'Mishneh Torah, Murderer and the Preservation of Life 10:6']",,,"ל ה מיי' פ""י מהל' רוצח הלכה ו",False
497,א,ו,9,0,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:1']",,,"א ו מיי' פ""ו מהל' פסה""מ הל""א",False
498,ב,ז,9,0,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:2']",,,"ב ז מיי' שם הל""ב",False
499,ג,א,9,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:3']",,,"ג א מיי' פ""ו מהל' פסה""מ הל""ג",False
500,ד,ב,9,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:4']",,,"ד ב מיי' שם הל""ד",False
501,ה,ג,9,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:5', u'Mishneh Torah, Sacrifices Rendered Unfit 6:6']",,,ה ג מיי' שם הלכה ה ו,False
502,ו,ד,9,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:14']",,,"ו ד מיי' שם הלי""ד",False
503,ז,ה,9,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:16']",,,"ז ה מיי' שם הלט""ז",False
504,ח,ו,9,1,"[u'Mishneh Torah, Forbidden Foods 15:6']",,"[u'Tur, Yoreh Deah 134', u""Shulchan Arukh, Yoreh De'ah 134:1""]","ח ו מיי' פט""ו מהל' מאכלות אסורות הלכה ו טוש""ע יו""ד סי' קלד סעיף א",False
505,ט,ז,9,1,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 48']","[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","ט ז מיי' פ""ז מהל' ע""ז הלכה ט סמג לאוין מח טוש""ע יו""ד סי' קמ",False
506,י,א,9,2,"[u'Mishneh Torah, Forbidden Foods 16:8']",,,"י א מיי' פט""ז מהל' מאכלות אסורות הלכה ח",False
507,יא,ב,9,2,"[u'Mishneh Torah, Forbidden Foods 16:3']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:1""]","יא ב מיי' שם הלכה ג טור ש""ע י""ד סי' קי סעיף א",False
508,יב,ג,9,2,,,,"יב ג שם בהג""ה",
508,יב,שם,9,2,,,,"יב ג שם בהג""ה",
508,יב,"בהג""ה",9,2,,,,"יב ג שם בהג""ה","error, missing an indicator"
509,יג,א,9,3,"[u'Mishneh Torah, Heave Offerings 14:6']",,,"יג א מיי' פי""ד מהלכות תרומות הלכה ו",False
510,יד,ב,9,3,"[u'Mishneh Torah, Heave Offerings 14:7']",,,יד ב מיי' שם הלכה ז,False
511,טו,ג,9,3,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:1', u'Mishneh Torah, Forbidden Foods 16:7']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:1""]","טו ג מיי' פ""ו מהלכות פסה""מ ה""א ופט""ז מהל' מאכלות אסורות ה""ז טוש""ע י""ד סימן קי סעיף א",False
512,טז,א,9,4,"[u'Mishneh Torah, Forbidden Foods 8:11']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:3""]","טז א מיי' פ""ח מהל' מ""א הל' יא טוש""ע י""ד סימן קי סעיף ג",False
513,יז,ב,9,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 8:1']",,,"יז ב מיי' פ""ח מהלכות פסה""מ הלכה א",False
514,יח,ג,9,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:17']",,,"יח ג מיי' פ""ו מהלכות פסה""מ הלכה יז",False
515,יט,א,9,5,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:10']",,"[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","יט א ב ג ד מיי' פ""ז מהל' ע""ז הלכה י טוש""ע י""ד סימן קמ",
515,יט,ב,9,5,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:10']",,"[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","יט א ב ג ד מיי' פ""ז מהל' ע""ז הלכה י טוש""ע י""ד סימן קמ",
515,יט,ג,9,5,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:10']",,"[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","יט א ב ג ד מיי' פ""ז מהל' ע""ז הלכה י טוש""ע י""ד סימן קמ",
515,יט,ד,9,5,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:10']",,"[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","יט א ב ג ד מיי' פ""ז מהל' ע""ז הלכה י טוש""ע י""ד סימן קמ",False
516,כ,ה,9,5,"[u'Mishneh Torah, Forbidden Foods 16:4']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:1""]","כ ה מיי' פט""ז מהל' מאכלות אסורות הל' ד טוש""ע י""ד סימן קי סעיף א",False
517,כא,ו,9,5,"[u'Mishneh Torah, Forbidden Foods 16:10']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:8""]","כא ו מיי' שם הלכה י טוש""ע שם סעיף ח",False
518,כב,א,9,6,"[u'Mishneh Torah, Heave Offerings 15:2']",,,"כב א ב מיי' פט""ו מהלכות תרומות הלכה ב",
518,כב,ב,9,6,"[u'Mishneh Torah, Heave Offerings 15:2']",,,"כב א ב מיי' פט""ו מהלכות תרומות הלכה ב",False
519,כג,ג,9,6,"[u'Mishneh Torah, Heave Offerings 15:3']",,,כג ג ד מיי' שם הל' ג,
519,כג,ד,9,6,"[u'Mishneh Torah, Heave Offerings 15:3']",,,כג ג ד מיי' שם הל' ג,False
520,כד,ה,9,6,"[u'Mishneh Torah, Ritual Slaughter 9:9']","[u'Sefer Mitzvot Gadol, Positive Commandments 63']","[u'Tur, Yoreh Deah 58', u""Shulchan Arukh, Yoreh De'ah 58:4""]","כד ה מיי' פ""ט מהל' שחיטה הל' ט סמג עשין סג טוש""ע י""ד סימן נח סעיף ד",False
521,כה,ו,9,6,"[u'Mishneh Torah, Ritual Slaughter 9:9']",,"[u'Tur, Yoreh Deah 58', u""Shulchan Arukh, Yoreh De'ah 58:6""]","כה ו מיי' שם טוש""ע שם סעיף ו",False
522,כו,ז,9,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:4']",,,"כו ז מיי' פ""ו מהלכות פסה""מ הלכה ד",False
523,כז,א,9,7,"[u'Mishneh Torah, Red Heifer 10:8']",,,"כז א מיי' פ""י מהלכות פרה הלכה ח",False
524,כח,ב,9,7,"[u'Mishneh Torah, Firstlings 1:2']",,,"כח ב מיי' פ""א מהלכות בכורות הלכה ב",False
525,כט,ג,9,7,"[u'Mishneh Torah, Things Forbidden on the Altar 1:12']",,,"כט ג מיי' פ""א מהלכות איסורי מזבח הל' יב",False
526,ל,ד,9,7,"[u'Mishneh Torah, Substitution 3:2']",,,"ל ד מיי' פ""ג מהל' תמורה הלכה ב",False
527,לא,ה,9,7,"[u'Mishneh Torah, Things Forbidden on the Altar 1:12']",,,"לא ה מיי' פ""א מהלכות איסורי מזבח הל' יב",False
528,לב,ו,9,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:15']",,,"לב ו מיי' פ""ו מהלכות פסה""מ הלכה טו",False
529,לג,ז,9,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:22']",,,לג ז מיי' שם הל' כב,False
530,לד,א,9,8,"[u""Mishneh Torah, Second Tithes and Fourth Year's Fruit 7:11""]",,,"לד א מיי' פ""ז מהלכות מעשר שני הל' יא",False
531,לה,ב,9,8,"[u'Mishneh Torah, Sabbatical Year and the Jubilee 5:4']",,,"לה ב מיי' פ""ה מהלכות שמיטה ויובל הל' ד",False
532,לו,ג,9,8,"[u'Mishneh Torah, Nazariteship 10:7']",,,"לו ג מיי' פ""י מהלכות נזירות הלכה ז",False
533,לז,א,9,9,"[u'Mishneh Torah, Offerings for Those with Incomplete Atonement 5:4']",,,"לז א מיי' פ""ה מהל' מחוסרי כפרה הל""ד",False
534,לח,ב,9,9,"[u'Mishneh Torah, Things Forbidden on the Altar 5:5']",,,"לח ב מיי' פ""ה מהל' איסורי מזבח הל""ה",False
535,לט,ג,9,9,"[u'Mishneh Torah, Things Forbidden on the Altar 5:3']",,,לט ג מיי' שם הל' ג,False
536,מ,א,9,10,"[u'Mishneh Torah, Sacrificial Procedure 14:8']",,,"מ א מיי' פי""ד מהל' מעשה הקרבנות הלכה ח",False
537,מא,ב,9,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:20']",,,"מא ב מיי' פ""ו מהל' פסולי המוקדשין הלכה כ",False
538,מב,ג,9,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:18', u'Mishneh Torah, Things Forbidden on the Altar 5:4']",,,"מב ג מיי' שם פ""ג הל' יח ופ""ה מהל' איסורי מזבח הלכה ד",False
539,מג,ד,9,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:21']",,,"מג ד מיי' פ""ו מהל' פסולי המוקדשין הלכה כא",False
540,מד,א,9,11,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:21']",,,"מד א מיי' פ""ו מהל' פסולי המוקדשין הלכה כא",False
541,מה,ב,9,11,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:22']",,,"מה ב מיי' פ""ב שם הלכה כב",False
542,מו,א,9,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:23']",,,"מו א ב ג מיי' פ""ב מהל' פסה""מ הל' כג",
542,מו,ב,9,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:23']",,,"מו א ב ג מיי' פ""ב מהל' פסה""מ הל' כג",
542,מו,ג,9,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:23']",,,"מו א ב ג מיי' פ""ב מהל' פסה""מ הל' כג",False
543,מז,ד,9,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:22']",,,מז ד מיי' שם הל' כב,False
544,מח,ה,9,12,"[u'Mishneh Torah, Ritual Slaughter 14:6']","[u'Sefer Mitzvot Gadol, Positive Commandments 64']","[u'Tur, Yoreh Deah 28', u""Shulchan Arukh, Yoreh De'ah 28:12""]","מח ה מיי' פי""ד מהל' שחיטה הל' ו סמג עשין סד טוש""ע יו""ד סימן כח סעיף יב",False
545,מט,ו,9,12,"[u'Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 6:11']",,"[u'Tur, Yoreh Deah 324', u""Shulchan Arukh, Yoreh De'ah 324:9""]","מט ו מיי' פ""ו מהל' בכורים הל' יא טוש""ע י""ד סימן שכד סעי' ט",False
546,נ,ז,9,12,"[u'Mishneh Torah, Leavened and Unleavened Bread 6:5']",,"[u'Tur, Orach Chaim 453', u'Shulchan Arukh, Orach Chayim 453:2']","נ ז מיי' פ""ו מהל' מצה הל' ה טוש""ע א""ח סי' תנג סעיף ב",False
547,נא,א,9,13,"[u'Mishneh Torah, Immersion Pools 3:19']",,,"נא א מיי' פ""ג מהל' מקוואות הל' יט",False
548,נב,ב,9,13,"[u'Mishneh Torah, Immersion Pools 3:18']",,,נב ב ג ד מיי' שם הל' יח,
548,נב,ג,9,13,"[u'Mishneh Torah, Immersion Pools 3:18']",,,נב ב ג ד מיי' שם הל' יח,
548,נב,ד,9,13,"[u'Mishneh Torah, Immersion Pools 3:18']",,,נב ב ג ד מיי' שם הל' יח,False
549,נג,א,9,14,"[u'Mishneh Torah, Immersion Pools 3:19']",,,"נג א מיי' פ""ג מהל' מקוואות הלי""ט",False
550,נד,ב,9,14,"[u'Mishneh Torah, Forbidden Foods 15:1']","[u'Sefer Mitzvot Gadol, Negative Commandments 138']","[u'Tur, Yoreh Deah 98', u""Shulchan Arukh, Yoreh De'ah 98:1""]","נד ב ג מיי' פט""ו מהל' מאכלות אסורות הלכה א סמג לאוין קלח טוש""ע יו""ד סי' צח סעי' א",
