txt file line,Perek running counter,page running counter,Daf,Line,Rambam,Semag,Tur Shulchan Arukh,original,problem
264,מד,א,25b,3,"[u'Mishneh Torah, Forbidden Intercourse 10:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"מד א ב ג ד ה מיי' פ""י מהל' איסורי ביאה הלכה ג סמג לאוין קיא",
264,מד,ב,25b,4,"[u'Mishneh Torah, Forbidden Intercourse 10:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"מד א ב ג ד ה מיי' פ""י מהל' איסורי ביאה הלכה ג סמג לאוין קיא",
264,מד,ג,25b,5,"[u'Mishneh Torah, Forbidden Intercourse 10:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"מד א ב ג ד ה מיי' פ""י מהל' איסורי ביאה הלכה ג סמג לאוין קיא",
264,מד,ד,25b,7,"[u'Mishneh Torah, Forbidden Intercourse 10:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"מד א ב ג ד ה מיי' פ""י מהל' איסורי ביאה הלכה ג סמג לאוין קיא",
264,מד,ה,25b,8,"[u'Mishneh Torah, Forbidden Intercourse 10:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"מד א ב ג ד ה מיי' פ""י מהל' איסורי ביאה הלכה ג סמג לאוין קיא",FALSE
265,מה,ו,25b,11,"[u'Mishneh Torah, Forbidden Intercourse 10:12']",,,מה ו ז ח ט מיי' שם הלכה יב,
265,מה,ז,25b,13,"[u'Mishneh Torah, Forbidden Intercourse 10:12']",,,מה ו ז ח ט מיי' שם הלכה יב,
265,מה,ח,25b,15,"[u'Mishneh Torah, Forbidden Intercourse 10:12']",,,מה ו ז ח ט מיי' שם הלכה יב,
265,מה,ט,25b,16,"[u'Mishneh Torah, Forbidden Intercourse 10:12']",,,מה ו ז ח ט מיי' שם הלכה יב,FALSE
266,מו,א,26a,2,"[u'Mishneh Torah, Inheritances 2:10']","[u'Sefer Mitzvot Gadol, Positive Commandments 97']","[u'Tur, Choshen Mishpat 277', u'Shulchan Arukh, Choshen Mishpat 277:6']","מו א מיי' פ""ב מהלכות נחלות הל' י סמג עשין צז טוש""ע ח""מ סי' רעז סעיף ו",FALSE
267,מז,ב,26a,2,"[u'Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 11:14']","[u'Sefer Mitzvot Gadol, Positive Commandments 144']","[u'Tur, Yoreh Deah 305', u""Shulchan Arukh, Yoreh De'ah 305:22""]","מז ב מיי' פי""א מהלכות בכורים הל' יד סמג עשין קמד טוש""ע י""ד סימן שה סעיף כב",FALSE
268,מח,ג,26a,4,"[u'Mishneh Torah, Forbidden Intercourse 10:12', u'Mishneh Torah, Offerings for Those with Incomplete Atonement 1:6']",,,"מח ג מיי' פ""י מהלכות איסורי ביאה הלכה יב ופ""א מהל' מחוסרי כפרה הלכה ו",FALSE
269,מט,ד,26a,10,"[u'Mishneh Torah, Defilement by a Corpse 25:10']",,,"מט ד מיי' פכ""ה מהל' טומאת מת הל' י",FALSE
270,נ,ה,26a,10,"[u'Mishneh Torah, Forbidden Intercourse 10:14']",,,"נ ה מיי' פ""י מהלכות איסורי ביאה הל' יד",FALSE
271,נא,ו,26a,12,"[u'Mishneh Torah, Forbidden Intercourse 10:13']",,,נא ו ז מיי' שם הל' יג,
271,נא,ז,26a,12,"[u'Mishneh Torah, Forbidden Intercourse 10:13']",,,נא ו ז מיי' שם הל' יג,FALSE
272,נב,ח,26a,14,"[u'Mishneh Torah, Shofar, Sukkah and Lulav 1:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 45']","[u'Tur, Orach Chaim 586', u'Shulchan Arukh, Orach Chayim 586:9']","נב ח מיי' פ""א מהלכות שופר הלכה ה וע""ש סמג עשין מה טוש""ע א""ח סימן תקפו סעיף ט",FALSE
273,נג,ט,26a,15,"[u'Mishneh Torah, Shofar, Sukkah and Lulav 7:8']","[u'Sefer Mitzvot Gadol, Positive Commandments 44']","[u'Tur, Orach Chaim 650', u'Shulchan Arukh, Orach Chayim 650:1']","נג ט מיי' פ""ז מהלכות לולב הלכה ח וע""ש סמג עשין מד טוש""ע א""ח סי' תרנ סעיף א",FALSE
274,נד,י,26a,15,"[u'Mishneh Torah, Shofar, Sukkah and Lulav 4:2']","[u'Sefer Mitzvot Gadol, Positive Commandments 43']","[u'Tur, Orach Chaim 630', u'Shulchan Arukh, Orach Chayim 630:2']","נד י מיי' פ""ד מהלכות סוכה הל' ב וע""ש סמג עשין מג טוש""ע א""ח סי' תרל סעיף ב",FALSE
275,נה,כ,26a,15,"[u'Mishneh Torah, Defilement by Leprosy 11:1', u'Mishneh Torah, Red Heifer 3:2']",,,"נה כ מיי' פי""א מהלכות טומאת צרעת הל' א ופ""ג מהל' פרה אדומה הלכה ב",FALSE
276,נו,ל,26a,17,"[u'Mishneh Torah, Defilement by a Corpse 13:1']",,,"נו ל מיי' פי""ג מהלכות טומאת מת הלכה א",FALSE
277,נז,מ,26a,19,"[u'Mishneh Torah, Vessels 17:1']",,,"נז מ מיי' פי""ז מהלכות כלים הלכה א",FALSE
278,נח,א,26b,2,"[u'Mishneh Torah, Vessels 15:2']",,,"נח א מיי' פט""ו מהל' כלים הלכה ב",FALSE
279,נט,ב,26b,2,"[u'Mishneh Torah, Vessels 16:1']",,,"נט ב מיי' שם פרק ט""ז הלכה א",FALSE
280,ס,ג,26b,3,"[u'Mishneh Torah, Vessels 15:1']",,,"ס ג מיי' שם פט""ו הל""א",FALSE
281,סא,ד,26b,11,"[u'Mishneh Torah, Forbidden Intercourse 10:14']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:4""]","סא ד מיי' פ""י מהל' איסורי ביאה הל' יד סמג לאוין קיא טוש""ע י""ד סי' קצד סעיף ד",FALSE
282,סב,ה,26b,13,"[u'Mishneh Torah, Forbidden Intercourse 10:16']",,"[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:7""]","סב ה מיי' שם הלכה טז טוש""ע שם סעיף ז",FALSE
283,סג,א,27a,1,"[u'Mishneh Torah, Forbidden Intercourse 10:16']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:4""]","סג א מיי' פ""י מהל' איסורי ביאה הט""ז סמג לאוין קיא טוש""ע י""ד סי' קצד ס""ד",FALSE
284,סד,ב,27a,2,"[u'Mishneh Torah, Forbidden Intercourse 10:14']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:4""]","סד ב ג מיי' שם הי""ד סמג שם טוש""ע י""ד סי' קצד ס""ד",
284,סד,ג,27a,3,"[u'Mishneh Torah, Forbidden Intercourse 10:14']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:4""]","סד ב ג מיי' שם הי""ד סמג שם טוש""ע י""ד סי' קצד ס""ד",FALSE
285,סה,ד,27a,15,"[u'Mishneh Torah, Defilement by a Corpse 3:4']",,,"סה ד מיי' פ""ג מה' טומאת מת ה""ד",FALSE
286,סו,א,27b,3,"[u'Mishneh Torah, Defilement by a Corpse 3:4', u'Mishneh Torah, Nazariteship 7:3']",,,"סו א ב מיי' פ""ג מהל' טומאת מת ה""ד ופ""ז מהל' נזירות ה""ג",
286,סו,ב,27b,4,"[u'Mishneh Torah, Defilement by a Corpse 3:4', u'Mishneh Torah, Nazariteship 7:3']",,,"סו א ב מיי' פ""ג מהל' טומאת מת ה""ד ופ""ז מהל' נזירות ה""ג",FALSE
287,סז,ג,27b,5,"[u'Mishneh Torah, Nazariteship 4:10']",,,"סז ג מיי' שם פ""ד ה""י",FALSE
288,סח,ד,27b,8,"[u'Mishneh Torah, Nazariteship 3:8']",,,"סח ד מיי' שם פ""ג ה""ח",FALSE
289,סט,ה,27b,10,"[u'Mishneh Torah, Firstlings 4:12']","[u'Sefer Mitzvot Gadol, Positive Commandments 211']","[u'Tur, Yoreh Deah 315', u""Shulchan Arukh, Yoreh De'ah 315:7""]","סט ה מיי' פ""ד מה' בכורות הי""ב ועי' כ""מ סמג עשין ריא טוש""ע י""ד סי' שטו ס""ז",FALSE
290,ע,ו,27b,11,"[u'Mishneh Torah, Other Sources of Defilement 1:16']",,,"ע ו מיי' פ""א מה' שאר אבות הטומאה הט""ז",FALSE
291,עא,ז,27b,11,"[u'Mishneh Torah, Firstlings 4:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 211']","[u'Tur, Yoreh Deah 315', u""Shulchan Arukh, Yoreh De'ah 315:7""]","עא ז מיי' פ""ד מה' בכורות הי""א סמג עשין ריא טוש""ע י""ד סי' שטו ס""ז",FALSE
292,עב,ח,27b,15,"[u'Mishneh Torah, Defilement by a Corpse 3:9']",,,"עב ח ט י מיי' פ""ג מה' טומאת מת ה""ט",
292,עב,ט,27b,16,"[u'Mishneh Torah, Defilement by a Corpse 3:9']",,,"עב ח ט י מיי' פ""ג מה' טומאת מת ה""ט",
292,עב,י,27b,16,"[u'Mishneh Torah, Defilement by a Corpse 3:9']",,,"עב ח ט י מיי' פ""ג מה' טומאת מת ה""ט",FALSE
293,עג,א,28a,4,"[u'Mishneh Torah, Defilement by a Corpse 3:9']",,,"עג א מיי' פ""ג מהל' טומאת מת הל""ט",FALSE
294,עד,ב,28a,5,"[u'Mishneh Torah, Forbidden Intercourse 10:11']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194']","עד ב מיי' פ""י מהל' איסורי ביאה הלי""א סמג לאוין קיא טור י""ד סי' קצד",FALSE
295,עה,ג,28a,7,"[u'Mishneh Torah, Forbidden Intercourse 10:19']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:9""]","עה ג מיי' שם הלי""ט סמג שם טוש""ע י""ד סי' קצד סעי' ט",FALSE
296,עו,ד,28a,8,"[u'Mishneh Torah, Offerings for Those with Incomplete Atonement 1:6', u'Mishneh Torah, Offerings for Those with Incomplete Atonement 1:7']",,,"עו ד מיי' פ""א מהל' מחוסרי כפרה הל' ו ז",FALSE
297,עז,ה,28a,9,"[u'Mishneh Torah, Forbidden Intercourse 10:7', u'Mishneh Torah, Those Who Defile Bed or Seat 3:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:11""]","עז ה מיי' פ""י מהל' איסורי ביאה הל""ז ופ""ג מהל' מטמאי משכב ה""ט סמג לאוין קיא טוש""ע יו""ד סי' קצד סעי' יא",FALSE
298,עח,ו,28a,10,"[u'Mishneh Torah, Forbidden Intercourse 10:7']",,,"עח ו ז מיי' פ""י מהל' איסורי ביאה הל""ז",
298,עח,ז,28a,11,"[u'Mishneh Torah, Forbidden Intercourse 10:7']",,,"עח ו ז מיי' פ""י מהל' איסורי ביאה הל""ז",FALSE
299,עט,ח,28a,12,"[u'Mishneh Torah, Forbidden Intercourse 10:18']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:8""]","עט ח מיי' שם הלי""ח סמג שם טוש""ע יו""ד סי' קצד סעיף ח",FALSE
300,פ,ט,28a,14,"[u'Mishneh Torah, Forbidden Intercourse 10:6']",,"[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:10""]","פ ט מיי' שם הל""ו טוש""ע שם סעי' י",FALSE
301,פא,י,28a,17,"[u'Mishneh Torah, Those Who Defile Bed or Seat 1:7']",,,"פא י כ מיי' פ""א מהל' מטמאי משכב ומושב הלכה ז",
301,פא,כ,28a,18,"[u'Mishneh Torah, Those Who Defile Bed or Seat 1:7']",,,"פא י כ מיי' פ""א מהל' מטמאי משכב ומושב הלכה ז",FALSE
302,פב,א,28b,6,"[u'Mishneh Torah, Offerings for Unintentional Transgressions 11:2']",,,"פב א מיי' פי""א מהל' שגגות הל""ב",FALSE
303,פג,ב,28b,18,"[u'Mishneh Torah, Appraisals and Devoted Property 1:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 128']",,"פג ב ג מיי' פ""א מהל' ערכין הל""ה סמג עשין קכח",
303,פג,ג,28b,18,"[u'Mishneh Torah, Appraisals and Devoted Property 1:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 128']",,"פג ב ג מיי' פ""א מהל' ערכין הל""ה סמג עשין קכח",FALSE
304,פד,א,29a,7,"[u'Mishneh Torah, Forbidden Intercourse 10:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:10""]","פד א ב ג מיי' פ""י מהל' איסורי ביאה הל""ו וע""ש סמג לאוין קיא טוש""ע יו""ד סי' קצד סעיף י",
304,פד,ב,29a,13,"[u'Mishneh Torah, Forbidden Intercourse 10:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:10""]","פד א ב ג מיי' פ""י מהל' איסורי ביאה הל""ו וע""ש סמג לאוין קיא טוש""ע יו""ד סי' קצד סעיף י",
304,פד,ג,29a,16,"[u'Mishneh Torah, Forbidden Intercourse 10:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:10""]","פד א ב ג מיי' פ""י מהל' איסורי ביאה הל""ו וע""ש סמג לאוין קיא טוש""ע יו""ד סי' קצד סעיף י",FALSE
305,פה,ד,29a,17,"[u'Mishneh Torah, Forbidden Intercourse 10:19']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:9""]","פה ד מיי' שם הלי""ט סמג שם טוש""ע שם סעיף ט",FALSE
306,פו,ה,29a,18,"[u'Mishneh Torah, Offerings for Those with Incomplete Atonement 1:6', u'Mishneh Torah, Offerings for Those with Incomplete Atonement 1:7']",,,"פו ה מיי' פ""א מהל' מחוסרי כפרה הל' ו ז",FALSE
307,פז,ו,29a,20,"[u'Mishneh Torah, Forbidden Intercourse 10:19']",,,"פז ו מיי' פ""י מהל' איסורי ביאה הלי""ט",FALSE
308,פח,ז,29a,20,"[u'Mishneh Torah, Offerings for Those with Incomplete Atonement 1:6', u'Mishneh Torah, Offerings for Those with Incomplete Atonement 1:7']",,,"פח ז מיי' פ""א מהל' מחוסרי כפרה הל""ו ז",FALSE
309,פט,ח,29a,21,"[u'Mishneh Torah, Firstlings 4:13']","[u'Sefer Mitzvot Gadol, Positive Commandments 211']","[u'Tur, Yoreh Deah 315', u""Shulchan Arukh, Yoreh De'ah 315:4""]","פט ח מיי' פ""ד מהל' בכורות הלי""ג סמג עשין ריא טוש""ע יו""ד סימן שטו סעיף ד",FALSE
310,צ,א,30a,18,"[u'Mishneh Torah, Forbidden Intercourse 10:2']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:2""]","צ א מיי' פ""י מהל' איסורי ביאה הל""ב סמג לאוין קיא טוש""ע יו""ד סי' קצד סעי' ב",FALSE
311,צא,ב,30a,19,"[u'Mishneh Torah, Forbidden Intercourse 10:1']",,,"צא ב מיי' שם הל""א",FALSE
312,צב,א,30b,2,"[u'Mishneh Torah, Forbidden Intercourse 10:21']",,,"צב א ב מיי' פ""י מהל' איסורי ביאה הל' כא",
312,צב,ב,30b,3,"[u'Mishneh Torah, Forbidden Intercourse 10:21']",,,"צב א ב מיי' פ""י מהל' איסורי ביאה הל' כא",FALSE
313,א,א,31b,20,"[u'Mishneh Torah, Those Who Defile Bed or Seat 2:10']",,,"א א מיי' פ""ב מהל' מטמאי משכב ומושב הלכה י",FALSE
314,ב,א,32a,2,"[u'Mishneh Torah, Levirate Marriage and Release 1:16', u'Mishneh Torah, Levirate Marriage and Release 1:17', u'Mishneh Torah, Levirate Marriage and Release 1:18']","[u'Sefer Mitzvot Gadol, Positive Commandments 52']","[u'Tur, Even HaEzer 167', u'Shulchan Arukh, Even HaEzer 167:3', u'Shulchan Arukh, Even HaEzer 167:4']","ב א מיי' פ""א מהלכות יבום הלכה טז יז יח סמג עשין נב טוש""ע אה""ע סימן קסז סעיף ג ד",FALSE
315,ג,ב,32a,4,"[u'Mishneh Torah, Levirate Marriage and Release 1:18']",,"[u'Tur, Even HaEzer 167', u'Shulchan Arukh, Even HaEzer 167:1', u'Shulchan Arukh, Even HaEzer 167:1', u'Shulchan Arukh, Even HaEzer 167:4']","ג ב מיי' שם טוש""ע שם סעיף א וסעי' ד",FALSE
316,ד,ג,32a,7,"[u'Mishneh Torah, Heave Offerings 7:8']",,,"ד ג מיי' פ""ז מהלכות תרומות הל' ח",FALSE
317,ה,ד,32a,9,"[u'Mishneh Torah, Heave Offerings 10:2', u'Mishneh Torah, Heave Offerings 11:1']",,,"ה ד מיי' שם פ""י הלכ' ב ופי""א הל""א",FALSE
318,ו,ה,32a,12,"[u'Mishneh Torah, Forbidden Intercourse 4:1', u'Mishneh Torah, Those Who Defile Bed or Seat 1:3']",,,"ו ה מיי' פ""ד מהלכות איסורי ביאה הלכה א ופ""א מהלכות מטמאי משכב ומושב הלכה ג",FALSE
319,ו,ו,32a,13,"[u'Mishneh Torah, Those Who Defile Bed or Seat 1:3']",,"[u'Tur, Even HaEzer 6', u'Shulchan Arukh, Even HaEzer 6:9', u'Shulchan Arukh, Even HaEzer 6:9', u'Tur, Even HaEzer 167', u'Shulchan Arukh, Even HaEzer 167:4']","ו ו מיי' שם טוש""ע אה""ע סי' ו סעי' ט וסי' קסז סעי' ד",FALSE
320,ז,א,32b,1,"[u'Mishneh Torah, Those Who Defile Bed or Seat 1:6', u'Mishneh Torah, Other Sources of Defilement 5:3']",,,"ז א מיי' פ""א מהלכות מטמאי משכב ומושב הלכה ו ומיי' פ""ה מהל' שאר אבות הטומאה הלכה ג",FALSE
321,ח,ב,32b,2,"[u'Mishneh Torah, Forbidden Intercourse 4:1', u'Mishneh Torah, Those Who Defile Bed or Seat 1:3']",,,"ח ב מיי' פ""ד מהלכות איסורי ביאה הלכה א ופ""א מהלכות מטמאי משכב ומושב הלכה ג",FALSE
322,ט,ג,32b,6,"[u'Mishneh Torah, Those Who Defile Bed or Seat 1:4', u'Mishneh Torah, Offerings for Those with Incomplete Atonement 3:6']",,,"ט ג מיי' פ""א מהלכות מטמאי משכב ומושב הלכה ד ופ""ג מהלכות מחוסרי כפרה הלכה ו",FALSE
323,י,ד,32b,8,"[u'Mishneh Torah, Other Sources of Defilement 5:2']",,,"י ד מיי' פ""ה מהלכות אבות הטומאה הלכה ב",FALSE
324,יא,ה,32b,10,"[u'Mishneh Torah, Those Who Defile Bed or Seat 1:6']",,,"יא ה מיי' פ""א מהלכות מטמאי משכב ומושב הלכה ו",FALSE
325,יב,ו,32b,12,"[u'Mishneh Torah, Offerings for Those with Incomplete Atonement 2:6', u'Mishneh Torah, Offerings for Those with Incomplete Atonement 2:7']",,,"יב ו מיי' פ""ב מהלכות מחוסרי כפרה הלכה ו והלכה ז",FALSE
326,יג,ז,32b,13,"[u'Mishneh Torah, Forbidden Intercourse 5:1']",,,"יג ז מיי' פ""ה מהלכות איסורי ביאה הלכה א",FALSE
327,יד,ח,32b,15,"[u'Mishneh Torah, Those Who Defile Bed or Seat 3:2']",,,"יד ח מיי' פ""ג מהלכות מטמאי משכב ומושב הלכה ב",FALSE
328,טו,א,33a,3,"[u'Mishneh Torah, Those Who Defile Bed or Seat 6:3']",,,"טו א מיי' פ""ו מהלכות מטמאי משכב ומושב הלכה ג",FALSE
329,טז,ב,33a,7,"[u'Mishneh Torah, Those Who Defile Bed or Seat 1:1']",,,"טז ב מיי' שם פ""א הלכה א",FALSE
330,יז,ג,33a,7,"[u'Mishneh Torah, Those Who Defile Bed or Seat 3:1']",,,"יז ג מיי' שם פ""ג הל""א",FALSE
331,יח,ד,33a,8,"[u'Mishneh Torah, Those Who Defile Bed or Seat 1:1']",,,"יח ד מיי' שם פ""א הל""א",FALSE
332,יט,ה,33a,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 3:2']",,,"יט ה מיי' שם פ""ג הלכה ב",FALSE
333,כ,ו,33a,19,,,"[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:1""]","כ ו טוש""ע י""ד סי' קצו סעיף א",FALSE
334,כא,ז,33a,24,"[u'Mishneh Torah, Forbidden Intercourse 6:16']",,"[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:11""]","כא ז מיי' פ""ו מהלכות איסורי ביאה הלכה טז טוש""ע שם סעיף יא",FALSE
,,,33b,4,"[u'Mishneh Torah, Other Sources of Defilement 5:9']",,"[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:10""]",,
336,כב,ב,33b,8,"[u'Mishneh Torah, Other Sources of Defilement 13:13']",,,"כב ב ג מיי' פי""ג מהל' שאר אבות הטומאה הלכה יג",
336,כב,ג,33b,13,"[u'Mishneh Torah, Other Sources of Defilement 13:13']",,,"כב ב ג מיי' פי""ג מהל' שאר אבות הטומאה הלכה יג",FALSE
337,כג,ד,33b,14,"[u'Mishneh Torah, Those Who Defile Bed or Seat 10:1']",,,"כג ד מיי' פ""י מהלכות משכב ומושב הלכה א",FALSE
338,כד,א,34a,1,"[u'Mishneh Torah, Those Who Defile Bed or Seat 11:9']",,,"כד א מיי' פי""א מהל' מטמאי משכב ומושב הל""ט",FALSE
339,כה,ב,34a,2,"[u'Mishneh Torah, Those Who Defile Bed or Seat 2:10', u'Mishneh Torah, Those Who Defile Bed or Seat 5:5']",,,"כה ב מיי' פ""ב מהל' מטמאי משכב ומושב הל' י ופ""ה שם הלכה ה",FALSE
340,כו,ג,34a,3,"[u'Mishneh Torah, Those Who Defile Bed or Seat 5:2']",,,"כו ג מיי' שם פ""ה הל""ב",FALSE
341,כז,ד,34a,4,"[u'Mishneh Torah, Those Who Defile Bed or Seat 2:1', u'Mishneh Torah, Forbidden Intercourse 7:7']",,,"כז ד מיי' שם פ""ב הל""א ופ""ז מהל' איסורי ביאה ה""ז",FALSE
342,כח,ה,34a,5,"[u'Mishneh Torah, Those Who Defile Bed or Seat 2:10', u'Mishneh Torah, Forbidden Intercourse 4:4']",,,"כח ה מיי' פ""ב מהל' מטמאי משכב ומושב הל""י ופ""ד מהל' איסורי ביאה הל' ד",FALSE
343,כט,ו,34a,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 2:10', u'Mishneh Torah, Other Sources of Defilement 5:17']",,,"כט ו ז ח מיי' פ""ב מהל' מטמאי משכב ומושב הל' י ופ""ה מהל' שאר אבות הטומאה הלכה יז",
