Text with Addition,Ref,New Text,Our Text,Difference
New Text,Numbers 32:29,וַיֹּ֨אמֶר מֹשֶׁ֜ה אֲלֵהֶ֗ם אִם־יַעַבְר֣וּ בְנֵי־גָ֣ד וּבְנֵי־רְאוּבֵ֣ן& <small>׀</small>& אִ֠תְּכֶ֠ם אֶֽת־הַיַּרְדֵּ֞ן כׇּל־חָל֤וּץ לַמִּלְחָמָה֙ לִפְנֵ֣י יְהֹוָ֔ה וְנִכְבְּשָׁ֥ה הָאָ֖רֶץ לִפְנֵיכֶ֑ם וּנְתַתֶּ֥ם לָהֶ֛ם אֶת־אֶ֥רֶץ הַגִּלְעָ֖ד לַאֲחֻזָּֽה׃,וַיֹּ֨אמֶר מֹשֶׁ֜ה אֲלֵהֶ֗ם אִם־יַעַבְר֣וּ בְנֵי־גָ֣ד וּבְנֵי־רְאוּבֵ֣ן <small>׀</small> אִ֠תְּכֶ֠ם אֶֽת־הַיַּרְדֵּ֞ן כׇּל־חָל֤וּץ לַמִּלְחָמָה֙ לִפְנֵ֣י יְהֹוָ֔ה וְנִכְבְּשָׁ֥ה הָאָ֖רֶץ לִפְנֵיכֶ֑ם וּנְתַתֶּ֥ם לָהֶ֛ם אֶת־אֶ֥רֶץ הַגִּלְעָ֖ד לַאֲחֻזָּֽה׃,&
New Text,Numbers 32:33,וַיִּתֵּ֣ן לָהֶ֣ם& <small>׀</small>& מֹשֶׁ֡ה לִבְנֵי־גָד֩ וְלִבְנֵ֨י רְאוּבֵ֜ן וְלַחֲצִ֣י& <b>׀</b> שֵׁ֣בֶט& <b>׀</b> מְנַשֶּׁ֣ה בֶן־יוֹסֵ֗ף אֶת־מַמְלֶ֙כֶת֙ סִיחֹן֙ מֶ֣לֶךְ הָֽאֱמֹרִ֔י וְאֶ֨ת־מַמְלֶ֔כֶת ע֖וֹג מֶ֣לֶךְ הַבָּשָׁ֑ן הָאָ֗רֶץ לְעָרֶ֙יהָ֙ בִּגְבֻלֹ֔ת עָרֵ֥י הָאָ֖רֶץ סָבִֽיב׃,וַיִּתֵּ֣ן לָהֶ֣ם <small>׀</small> מֹשֶׁ֡ה לִבְנֵי־גָד֩ וְלִבְנֵ֨י רְאוּבֵ֜ן וְלַחֲצִ֣י <b>׀</b> שֵׁ֣בֶט <b>׀</b> מְנַשֶּׁ֣ה בֶן־יוֹסֵ֗ף אֶת־מַמְלֶ֙כֶת֙ סִיחֹן֙ מֶ֣לֶךְ הָֽאֱמֹרִ֔י וְאֶ֨ת־מַמְלֶ֔כֶת ע֖וֹג מֶ֣לֶךְ הַבָּשָׁ֑ן הָאָ֗רֶץ לְעָרֶ֙יהָ֙ בִּגְבֻלֹ֔ת עָרֵ֥י הָאָ֖רֶץ סָבִֽיב׃,&&&
New Text,Numbers 35:16,וְאִם־בִּכְלִ֨י בַרְזֶ֧ל& <small>׀</small>& הִכָּ֛הוּ וַיָּמֹ֖ת רֹצֵ֣חַֽ ה֑וּא מ֥וֹת יוּמַ֖ת הָרֹצֵֽחַ׃,וְאִם־בִּכְלִ֨י בַרְזֶ֧ל <small>׀</small> הִכָּ֛הוּ וַיָּמֹ֖ת רֹצֵ֣חַֽ ה֑וּא מ֥וֹת יוּמַ֖ת הָרֹצֵֽחַ׃,&
New Text,Judges 1:7,"וַיֹּ֣אמֶר אֲדֹֽנִי־בֶ֗זֶק שִׁבְעִ֣ים& <small>׀</small>& מְלָכִ֡ים בְּֽהֹנוֹת֩ יְדֵיהֶ֨ם וְרַגְלֵיהֶ֜ם מְקֻצָּצִ֗ים הָי֤וּ מְלַקְּטִים֙ תַּ֣חַת שֻׁלְחָנִ֔י כַּאֲשֶׁ֣ר עָשִׂ֔יתִי כֵּ֥ן שִׁלַּם־לִ֖י אֱלֹהִ֑ים וַיְבִיאֻ֥הוּ יְרֽוּשָׁלַ֖͏ִם וַיָּ֥מׇת שָֽׁם׃ <span class=""mam-spi-pe"">{פ}</span><br>",וַיֹּ֣אמֶר אֲדֹֽנִי־בֶ֗זֶק שִׁבְעִ֣ים <small>׀</small> מְלָכִ֡ים בְּֽהֹנוֹת֩ יְדֵיהֶ֨ם וְרַגְלֵיהֶ֜ם מְקֻצָּצִ֗ים הָי֤וּ מְלַקְּטִים֙ תַּ֣חַת שֻׁלְחָנִ֔י כַּאֲשֶׁ֣ר עָשִׂ֔יתִי כֵּ֥ן שִׁלַּם־לִ֖י אֱלֹהִ֑ים וַיְבִיאֻ֥הוּ יְרֽוּשָׁלַ֖͏ִם וַיָּ֥מׇת שָֽׁם׃ <span>{פ}</span><br>,"& class=""mam-spi-pe"""
New Text,Judges 2:12,וַיַּעַזְב֞וּ אֶת־יְהֹוָ֣ה& <b>׀</b> אֱלֹהֵ֣י אֲבוֹתָ֗ם הַמּוֹצִ֣יא אוֹתָם֮ מֵאֶ֣רֶץ מִצְרַ֒יִם֒ וַיֵּלְכ֞וּ אַחֲרֵ֣י& <b>׀</b> אֱלֹהִ֣ים אֲחֵרִ֗ים מֵאֱלֹהֵ֤י הָֽעַמִּים֙ אֲשֶׁר֙ סְבִיב֣וֹתֵיהֶ֔ם וַיִּֽשְׁתַּחֲו֖וּ לָהֶ֑ם וַיַּכְעִ֖סוּ אֶת־יְהֹוָֽה׃,וַיַּעַזְב֞וּ אֶת־יְהֹוָ֣ה <b>׀</b> אֱלֹהֵ֣י אֲבוֹתָ֗ם הַמּוֹצִ֣יא אוֹתָם֮ מֵאֶ֣רֶץ מִצְרַ֒יִם֒ וַיֵּלְכ֞וּ אַחֲרֵ֣י <b>׀</b> אֱלֹהִ֣ים אֲחֵרִ֗ים מֵאֱלֹהֵ֤י הָֽעַמִּים֙ אֲשֶׁר֙ סְבִיב֣וֹתֵיהֶ֔ם וַיִּֽשְׁתַּחֲו֖וּ לָהֶ֑ם וַיַּכְעִ֖סוּ אֶת־יְהֹוָֽה׃,&
New Text,Judges 2:18,וְכִי־הֵקִ֨ים יְהֹוָ֥ה& <small>׀</small>& לָהֶם֮ שֹׁפְטִים֒ וְהָיָ֤ה יְהֹוָה֙ עִם־הַשֹּׁפֵ֔ט וְהֽוֹשִׁיעָם֙ מִיַּ֣ד אֹֽיְבֵיהֶ֔ם כֹּ֖ל יְמֵ֣י הַשּׁוֹפֵ֑ט כִּֽי־יִנָּחֵ֤ם יְהֹוָה֙ מִנַּֽאֲקָתָ֔ם מִפְּנֵ֥י לֹחֲצֵיהֶ֖ם וְדֹחֲקֵיהֶֽם׃,וְכִי־הֵקִ֨ים יְהֹוָ֥ה <small>׀</small> לָהֶם֮ שֹׁפְטִים֒ וְהָיָ֤ה יְהֹוָה֙ עִם־הַשֹּׁפֵ֔ט וְהֽוֹשִׁיעָם֙ מִיַּ֣ד אֹֽיְבֵיהֶ֔ם כֹּ֖ל יְמֵ֣י הַשּׁוֹפֵ֑ט כִּֽי־יִנָּחֵ֤ם יְהֹוָה֙ מִנַּֽאֲקָתָ֔ם מִפְּנֵ֥י לֹחֲצֵיהֶ֖ם וְדֹחֲקֵיהֶֽם׃,&
New Text,Judges 10:6,וַיֹּסִ֣יפוּ& <b>׀</b> בְּנֵ֣י יִשְׂרָאֵ֗ל לַעֲשׂ֣וֹת הָרַע֮ בְּעֵינֵ֣י יְהֹוָה֒ וַיַּעַבְד֣וּ אֶת־הַבְּעָלִ֣ים וְאֶת־הָעַשְׁתָּר֡וֹת וְאֶת־אֱלֹהֵ֣י אֲרָם֩ וְאֶת־אֱלֹהֵ֨י צִיד֜וֹן וְאֵ֣ת& <b>׀</b> אֱלֹהֵ֣י מוֹאָ֗ב וְאֵת֙ אֱלֹהֵ֣י בְנֵֽי־עַמּ֔וֹן וְאֵ֖ת אֱלֹהֵ֣י פְלִשְׁתִּ֑ים וַיַּעַזְב֥וּ אֶת־יְהֹוָ֖ה וְלֹ֥א עֲבָדֽוּהוּ׃,וַיֹּסִ֣יפוּ <b>׀</b> בְּנֵ֣י יִשְׂרָאֵ֗ל לַעֲשׂ֣וֹת הָרַע֮ בְּעֵינֵ֣י יְהֹוָה֒ וַיַּעַבְד֣וּ אֶת־הַבְּעָלִ֣ים וְאֶת־הָעַשְׁתָּר֡וֹת וְאֶת־אֱלֹהֵ֣י אֲרָם֩ וְאֶת־אֱלֹהֵ֨י צִיד֜וֹן וְאֵ֣ת <b>׀</b> אֱלֹהֵ֣י מוֹאָ֗ב וְאֵת֙ אֱלֹהֵ֣י בְנֵֽי־עַמּ֔וֹן וְאֵ֖ת אֱלֹהֵ֣י פְלִשְׁתִּ֑ים וַיַּעַזְב֥וּ אֶת־יְהֹוָ֖ה וְלֹ֥א עֲבָדֽוּהוּ׃,&
New Text,Judges 11:17,וַיִּשְׁלַ֣ח יִשְׂרָאֵ֣ל מַלְאָכִ֣ים& <small>׀</small>& אֶל־מֶ֩לֶךְ֩ אֱד֨וֹם& <small>׀</small>& לֵאמֹ֜ר אֶעְבְּרָה־נָּ֣א בְאַרְצֶ֗ךָ וְלֹ֤א שָׁמַע֙ מֶ֣לֶךְ אֱד֔וֹם וְגַ֨ם אֶל־מֶ֧לֶךְ מוֹאָ֛ב שָׁלַ֖ח וְלֹ֣א אָבָ֑ה וַיֵּ֥שֶׁב יִשְׂרָאֵ֖ל בְּקָדֵֽשׁ׃,וַיִּשְׁלַ֣ח יִשְׂרָאֵ֣ל מַלְאָכִ֣ים <small>׀</small> אֶל־מֶ֩לֶךְ֩ אֱד֨וֹם <small>׀</small> לֵאמֹ֜ר אֶעְבְּרָה־נָּ֣א בְאַרְצֶ֗ךָ וְלֹ֤א שָׁמַע֙ מֶ֣לֶךְ אֱד֔וֹם וְגַ֨ם אֶל־מֶ֧לֶךְ מוֹאָ֛ב שָׁלַ֖ח וְלֹ֣א אָבָ֑ה וַיֵּ֥שֶׁב יִשְׂרָאֵ֖ל בְּקָדֵֽשׁ׃,&&&
New Text,Judges 12:1,וַיִּצָּעֵק֙ אִ֣ישׁ אֶפְרַ֔יִם וַֽיַּעֲבֹ֖ר צָפ֑וֹנָה וַיֹּאמְר֨וּ לְיִפְתָּ֜ח מַדּ֣וּעַ& <b>׀</b> עָבַ֣רְתָּ& <b>׀</b> לְהִלָּחֵ֣ם בִּבְנֵי־עַמּ֗וֹן וְלָ֙נוּ֙ לֹ֤א קָרָ֙אתָ֙ לָלֶ֣כֶת עִמָּ֔ךְ בֵּיתְךָ֕ נִשְׂרֹ֥ף עָלֶ֖יךָ בָּאֵֽשׁ׃,וַיִּצָּעֵק֙ אִ֣ישׁ אֶפְרַ֔יִם וַֽיַּעֲבֹ֖ר צָפ֑וֹנָה וַיֹּאמְר֨וּ לְיִפְתָּ֜ח מַדּ֣וּעַ <b>׀</b> עָבַ֣רְתָּ <b>׀</b> לְהִלָּחֵ֣ם בִּבְנֵי־עַמּ֗וֹן וְלָ֙נוּ֙ לֹ֤א קָרָ֙אתָ֙ לָלֶ֣כֶת עִמָּ֔ךְ בֵּיתְךָ֕ נִשְׂרֹ֥ף עָלֶ֖יךָ בָּאֵֽשׁ׃,&
New Text,Judges 12:5,וַיִּלְכֹּ֥ד גִּלְעָ֛ד אֶֽת־מַעְבְּר֥וֹת הַיַּרְדֵּ֖ן לְאֶפְרָ֑יִם וְֽ֠הָיָ֠ה כִּ֣י יֹאמְר֞וּ פְּלִיטֵ֤י אֶפְרַ֙יִם֙ אֶֽעֱבֹ֔רָה וַיֹּ֨אמְרוּ ל֧וֹ אַנְשֵֽׁי־גִלְעָ֛ד הַאֶפְרָתִ֥י אַ֖תָּה וַיֹּ֥אמֶֽר& <small>׀</small>& לֹֽא׃,וַיִּלְכֹּ֥ד גִּלְעָ֛ד אֶֽת־מַעְבְּר֥וֹת הַיַּרְדֵּ֖ן לְאֶפְרָ֑יִם וְֽ֠הָיָ֠ה כִּ֣י יֹאמְר֞וּ פְּלִיטֵ֤י אֶפְרַ֙יִם֙ אֶֽעֱבֹ֔רָה וַיֹּ֨אמְרוּ ל֧וֹ אַנְשֵֽׁי־גִלְעָ֛ד הַאֶפְרָתִ֥י אַ֖תָּה וַיֹּ֥אמֶֽר <small>׀</small> לֹֽא׃,&
New Text,Judges 18:2,וַיִּשְׁלְח֣וּ בְנֵי־דָ֣ן& <small>׀</small>& מִֽמִּשְׁפַּחְתָּ֡ם חֲמִשָּׁ֣ה אֲנָשִׁ֣ים מִקְצוֹתָם֩ אֲנָשִׁ֨ים בְּנֵי־חַ֜יִל מִצׇּרְעָ֣ה וּמֵאֶשְׁתָּאֹ֗ל לְרַגֵּ֤ל אֶת־הָאָ֙רֶץ֙ וּלְחׇקְרָ֔הּ וַיֹּאמְר֣וּ אֲלֵהֶ֔ם לְכ֖וּ חִקְר֣וּ אֶת־הָאָ֑רֶץ וַיָּבֹ֤אוּ הַר־אֶפְרַ֙יִם֙ עַד־בֵּ֣ית מִיכָ֔ה וַיָּלִ֖ינוּ שָֽׁם׃,וַיִּשְׁלְח֣וּ בְנֵי־דָ֣ן <small>׀</small> מִֽמִּשְׁפַּחְתָּ֡ם חֲמִשָּׁ֣ה אֲנָשִׁ֣ים מִקְצוֹתָם֩ אֲנָשִׁ֨ים בְּנֵי־חַ֜יִל מִצׇּרְעָ֣ה וּמֵאֶשְׁתָּאֹ֗ל לְרַגֵּ֤ל אֶת־הָאָ֙רֶץ֙ וּלְחׇקְרָ֔הּ וַיֹּאמְר֣וּ אֲלֵהֶ֔ם לְכ֖וּ חִקְר֣וּ אֶת־הָאָ֑רֶץ וַיָּבֹ֤אוּ הַר־אֶפְרַ֙יִם֙ עַד־בֵּ֣ית מִיכָ֔ה וַיָּלִ֖ינוּ שָֽׁם׃,&
New Text,Judges 20:25,וַיֵּצֵא֩ בִנְיָמִ֨ן& <small>׀</small>& לִקְרָאתָ֥ם& <small>׀</small>& מִֽן־הַגִּבְעָה֮ בַּיּ֣וֹם הַשֵּׁנִי֒ וַיַּשְׁחִ֩יתוּ֩ בִבְנֵ֨י יִשְׂרָאֵ֜ל ע֗וֹד שְׁמֹנַ֨ת עָשָׂ֥ר אֶ֛לֶף אִ֖ישׁ אָ֑רְצָה כׇּל־אֵ֖לֶּה שֹׁ֥לְפֵי חָֽרֶב׃,וַיֵּצֵא֩ בִנְיָמִ֨ן <small>׀</small> לִקְרָאתָ֥ם <small>׀</small> מִֽן־הַגִּבְעָה֮ בַּיּ֣וֹם הַשֵּׁנִי֒ וַיַּשְׁחִ֩יתוּ֩ בִבְנֵ֨י יִשְׂרָאֵ֜ל ע֗וֹד שְׁמֹנַ֨ת עָשָׂ֥ר אֶ֛לֶף אִ֖ישׁ אָ֑רְצָה כׇּל־אֵ֖לֶּה שֹׁ֥לְפֵי חָֽרֶב׃,&&&
New Text,Judges 20:35,וַיִּגֹּ֨ף יְהֹוָ֥ה& <small>׀</small>& אֶֽת־בִּנְיָמִן֮ לִפְנֵ֣י יִשְׂרָאֵל֒ וַיַּשְׁחִ֩יתוּ֩ בְנֵ֨י יִשְׂרָאֵ֤ל בְּבִנְיָמִן֙ בַּיּ֣וֹם הַה֔וּא עֶשְׂרִ֨ים וַחֲמִשָּׁ֥ה אֶ֛לֶף וּמֵאָ֖ה אִ֑ישׁ כׇּל־אֵ֖לֶּה שֹׁ֥לֵֽף חָֽרֶב׃,וַיִּגֹּ֨ף יְהֹוָ֥ה <small>׀</small> אֶֽת־בִּנְיָמִן֮ לִפְנֵ֣י יִשְׂרָאֵל֒ וַיַּשְׁחִ֩יתוּ֩ בְנֵ֨י יִשְׂרָאֵ֤ל בְּבִנְיָמִן֙ בַּיּ֣וֹם הַה֔וּא עֶשְׂרִ֨ים וַחֲמִשָּׁ֥ה אֶ֛לֶף וּמֵאָ֖ה אִ֑ישׁ כׇּל־אֵ֖לֶּה שֹׁ֥לֵֽף חָֽרֶב׃,&
New Text,Ezra 6:9,וּמָ֣ה חַשְׁחָ֡ן וּבְנֵ֣י תוֹרִ֣ין וְדִכְרִ֣ין וְאִמְּרִ֣ין& <small>׀</small>& לַעֲלָוָ֣ן& <small>׀</small>& לֶאֱלָ֪הּ שְׁמַיָּ֟א חִנְטִ֞ין מְלַ֣ח& <b>׀</b> חֲמַ֣ר וּמְשַׁ֗ח כְּמֵאמַ֨ר כָּהֲנַיָּ֤א דִי־בִירֽוּשְׁלֶם֙ לֶהֱוֵ֨א מִתְיְהֵ֥ב לְהֹ֛ם י֥וֹם& <small>׀</small>& בְּי֖וֹם דִּי־לָ֥א שָׁלֽוּ׃,וּמָ֣ה חַשְׁחָ֡ן וּבְנֵ֣י תוֹרִ֣ין וְדִכְרִ֣ין וְאִמְּרִ֣ין <small>׀</small> לַעֲלָוָ֣ן <small>׀</small> לֶאֱלָ֪הּ שְׁמַיָּ֟א חִנְטִ֞ין מְלַ֣ח <b>׀</b> חֲמַ֣ר וּמְשַׁ֗ח כְּמֵאמַ֨ר כָּהֲנַיָּ֤א דִי־בִירֽוּשְׁלֶם֙ לֶהֱוֵ֨א מִתְיְהֵ֥ב לְהֹ֛ם י֥וֹם <small>׀</small> בְּי֖וֹם דִּי־לָ֥א שָׁלֽוּ׃,&&&&&&
New Text,Ezra 7:17,כׇּל־קֳבֵ֣ל דְּנָה֩ אׇסְפַּ֨רְנָא תִקְנֵ֜א בְּכַסְפָּ֣א דְנָ֗ה תּוֹרִ֤ין& <small>׀</small>& דִּכְרִין֙ אִמְּרִ֔ין וּמִנְחָתְה֖וֹן וְנִסְכֵּיה֑וֹן וּתְקָרֵ֣ב הִמּ֔וֹ עַֽל־מַדְבְּחָ֔ה דִּ֛י בֵּ֥ית אֱלָהֲכֹ֖ם דִּ֥י בִירוּשְׁלֶֽם׃,כׇּל־קֳבֵ֣ל דְּנָה֩ אׇסְפַּ֨רְנָא תִקְנֵ֜א בְּכַסְפָּ֣א דְנָ֗ה תּוֹרִ֤ין <small>׀</small> דִּכְרִין֙ אִמְּרִ֔ין וּמִנְחָתְה֖וֹן וְנִסְכֵּיה֑וֹן וּתְקָרֵ֣ב הִמּ֔וֹ עַֽל־מַדְבְּחָ֔ה דִּ֛י בֵּ֥ית אֱלָהֲכֹ֖ם דִּ֥י בִירוּשְׁלֶֽם׃,&
New Text,Ezra 8:35,"הַ֠בָּאִ֠ים מֵֽהַשְּׁבִ֨י בְנֵֽי־הַגּוֹלָ֜ה הִקְרִ֥יבוּ עֹל֣וֹת& <b>׀</b> לֵאלֹהֵ֣י יִשְׂרָאֵ֗ל פָּרִ֨ים שְׁנֵים־עָשָׂ֤ר עַל־כׇּל־יִשְׂרָאֵל֙ אֵילִ֣ים& <b>׀</b> תִּשְׁעִ֣ים וְשִׁשָּׁ֗ה כְּבָשִׂים֙ שִׁבְעִ֣ים וְשִׁבְעָ֔ה צְפִירֵ֥י חַטָּ֖את שְׁנֵ֣ים עָשָׂ֑ר הַכֹּ֖ל עוֹלָ֥ה לַיהֹוָֽה׃ <span class=""mam-spi-pe"">{פ}</span><br>",הַ֠בָּאִ֠ים מֵֽהַשְּׁבִ֨י בְנֵֽי־הַגּוֹלָ֜ה הִקְרִ֥יבוּ עֹל֣וֹת <b>׀</b> לֵאלֹהֵ֣י יִשְׂרָאֵ֗ל פָּרִ֨ים שְׁנֵים־עָשָׂ֤ר עַל־כׇּל־יִשְׂרָאֵל֙ אֵילִ֣ים <b>׀</b> תִּשְׁעִ֣ים וְשִׁשָּׁ֗ה כְּבָשִׂים֙ שִׁבְעִ֣ים וְשִׁבְעָ֔ה צְפִירֵ֥י חַטָּ֖את שְׁנֵ֣ים עָשָׂ֑ר הַכֹּ֖ל עוֹלָ֥ה לַיהֹוָֽה׃ <span>{פ}</span><br>,"& class=""mam-spi-pe"""
New Text,Ezra 10:9,"וַיִּקָּבְצ֣וּ כׇל־אַנְשֵֽׁי־יְהוּדָה֩ וּבִנְיָמִ֨ן& <small>׀</small>& יְרוּשָׁלַ֜͏ִם לִשְׁלֹ֣שֶׁת הַיָּמִ֗ים ה֛וּא חֹ֥דֶשׁ הַתְּשִׁיעִ֖י בְּעֶשְׂרִ֣ים בַּחֹ֑דֶשׁ וַיֵּשְׁב֣וּ כׇל־הָעָ֗ם בִּרְחוֹב֙ בֵּ֣ית הָאֱלֹהִ֔ים מַרְעִידִ֥ים עַל־הַדָּבָ֖ר וּמֵהַגְּשָׁמִֽים׃ <span class=""mam-spi-pe"">{פ}</span><br>",וַיִּקָּבְצ֣וּ כׇל־אַנְשֵֽׁי־יְהוּדָה֩ וּבִנְיָמִ֨ן <small>׀</small> יְרוּשָׁלַ֜͏ִם לִשְׁלֹ֣שֶׁת הַיָּמִ֗ים ה֛וּא חֹ֥דֶשׁ הַתְּשִׁיעִ֖י בְּעֶשְׂרִ֣ים בַּחֹ֑דֶשׁ וַיֵּשְׁב֣וּ כׇל־הָעָ֗ם בִּרְחוֹב֙ בֵּ֣ית הָאֱלֹהִ֔ים מַרְעִידִ֥ים עַל־הַדָּבָ֖ר וּמֵהַגְּשָׁמִֽים׃ <span>{פ}</span><br>,"& class=""mam-spi-pe"""
New Text,Proverbs 1:22,"עַד־מָתַ֣י& <small>׀</small>& פְּתָיִם֮ תְּֽאֵהֲב֫וּ<span class=""mam-implicit-maqaf"">־</span>פֶ֥תִי וְלֵצִ֗ים לָ֭צוֹן חָמְד֣וּ לָהֶ֑ם וּ֝כְסִילִ֗ים יִשְׂנְאוּ־דָֽעַת׃","עַד־מָתַ֣י <small>׀</small> פְּתָיִם֮ תְּֽאֵהֲב֫וּ<span class=""mam-implicit-maqaf"">־</span>פֶ֥תִי וְלֵצִ֗ים לָ֭צוֹן חָמְד֣וּ לָהֶ֑ם וּ֝כְסִילִ֗ים יִשְׂנְאוּ־דָֽעַת׃",&
New Text,Proverbs 6:3,עֲשֵׂ֨ה זֹ֥את אֵפ֪וֹא& <small>׀</small>& בְּנִ֡י וְֽהִנָּצֵ֗ל כִּ֘י בָ֤אתָ בְכַף־רֵעֶ֑ךָ לֵ֥ךְ הִ֝תְרַפֵּ֗ס וּרְהַ֥ב רֵעֶֽיךָ׃,עֲשֵׂ֨ה זֹ֥את אֵפ֪וֹא <small>׀</small> בְּנִ֡י וְֽהִנָּצֵ֗ל כִּ֘י בָ֤אתָ בְכַף־רֵעֶ֑ךָ לֵ֥ךְ הִ֝תְרַפֵּ֗ס וּרְהַ֥ב רֵעֶֽיךָ׃,&
New Text,Proverbs 6:9,עַד־מָתַ֖י עָצֵ֥ל& <small>׀</small>& תִּשְׁכָּ֑ב מָ֝תַ֗י תָּק֥וּם מִשְּׁנָתֶֽךָ׃,עַד־מָתַ֖י עָצֵ֥ל <small>׀</small> תִּשְׁכָּ֑ב מָ֝תַ֗י תָּק֥וּם מִשְּׁנָתֶֽךָ׃,&
New Text,Proverbs 8:21,לְהַנְחִ֖יל אֹהֲבַ֥י& <small>׀</small>& יֵ֑שׁ וְאֹצְרֹ֖תֵיהֶ֣ם אֲמַלֵּֽא׃,לְהַנְחִ֖יל אֹהֲבַ֥י <small>׀</small> יֵ֑שׁ וְאֹצְרֹ֖תֵיהֶ֣ם אֲמַלֵּֽא׃,&
New Text,Proverbs 15:25,בֵּ֣ית גֵּ֭אִים יִסַּ֥ח& <small>׀</small>& יְהֹוָ֑ה וְ֝יַצֵּ֗ב גְּב֣וּל אַלְמָנָֽה׃,בֵּ֣ית גֵּ֭אִים יִסַּ֥ח <small>׀</small> יְהֹוָ֑ה וְ֝יַצֵּ֗ב גְּב֣וּל אַלְמָנָֽה׃,&
New Text,Proverbs 30:4,מִ֤י עָלָֽה־שָׁמַ֨יִם& <b>׀</b> וַיֵּרַ֡ד מִ֤י אָֽסַף־ר֨וּחַ& <b>׀</b> בְּחׇפְנָ֡יו מִ֤י צָֽרַר־מַ֨יִם& <b>׀</b> בַּשִּׂמְלָ֗ה מִ֭י הֵקִ֣ים כׇּל־אַפְסֵי־אָ֑רֶץ מַה־שְּׁמ֥וֹ וּמַֽה־שֶּׁם־בְּ֝נ֗וֹ כִּ֣י תֵדָֽע׃,מִ֤י עָלָֽה־שָׁמַ֨יִם <b>׀</b> וַיֵּרַ֡ד מִ֤י אָֽסַף־ר֨וּחַ <b>׀</b> בְּחׇפְנָ֡יו מִ֤י צָֽרַר־מַ֨יִם <b>׀</b> בַּשִּׂמְלָ֗ה מִ֭י הֵקִ֣ים כׇּל־אַפְסֵי־אָ֑רֶץ מַה־שְּׁמ֥וֹ וּמַֽה־שֶּׁם־בְּ֝נ֗וֹ כִּ֣י תֵדָֽע׃,&&
New Text,Proverbs 30:15,לַ֥עֲלוּקָ֨ה& <b>׀</b> שְׁתֵּ֥י בָנוֹת֮ הַ֤<small>ב</small>& <small>׀</small>& הַ֥֫ב שָׁל֣וֹשׁ הֵ֭נָּה לֹ֣א תִשְׂבַּ֑עְנָה אַ֝רְבַּ֗ע לֹא־אָ֥מְרוּ הֽוֹן׃,לַ֥עֲלוּקָ֨ה <b>׀</b> שְׁתֵּ֥י בָנוֹת֮ הַ֤<small>ב</small> <small>׀</small> הַ֥֫ב שָׁל֣וֹשׁ הֵ֭נָּה לֹ֣א תִשְׂבַּ֑עְנָה אַ֝רְבַּ֗ע לֹא־אָ֥מְרוּ הֽוֹן׃,&&
New Text,Zechariah 4:2,"וַיֹּ֣אמֶר אֵלַ֔י מָ֥ה אַתָּ֖ה רֹאֶ֑ה <span class=""mam-kq""><span class=""mam-kq-k"">(ויאמר)</span> <span class=""mam-kq-q"">[וָאֹמַ֡ר]</span></span> רָאִ֣יתִי& <small>׀</small>& וְהִנֵּ֣ה מְנוֹרַת֩ זָהָ֨ב כֻּלָּ֜הּ וְגֻלָּ֣הּ עַל־רֹאשָׁ֗הּ וְשִׁבְעָ֤ה נֵרֹתֶ֙יהָ֙ עָלֶ֔יהָ שִׁבְעָ֤ה וְשִׁבְעָה֙ מֽוּצָק֔וֹת לַנֵּר֖וֹת אֲשֶׁ֥ר עַל־רֹאשָֽׁהּ׃","וַיֹּ֣אמֶר אֵלַ֔י מָ֥ה אַתָּ֖ה רֹאֶ֑ה <span class=""mam-kq""><span class=""mam-kq-k"">(ויאמר)</span> <span class=""mam-kq-q"">[וָאֹמַ֡ר]</span></span> רָאִ֣יתִי <small>׀</small> וְהִנֵּ֣ה מְנוֹרַת֩ זָהָ֨ב כֻּלָּ֜הּ וְגֻלָּ֣הּ עַל־רֹאשָׁ֗הּ וְשִׁבְעָ֤ה נֵרֹתֶ֙יהָ֙ עָלֶ֔יהָ שִׁבְעָ֤ה וְשִׁבְעָה֙ מֽוּצָק֔וֹת לַנֵּר֖וֹת אֲשֶׁ֥ר עַל־רֹאשָֽׁהּ׃",&
New Text,Zechariah 11:12,וָאֹמַ֣ר אֲלֵיהֶ֗ם אִם־ט֧וֹב בְּעֵינֵיכֶ֛ם הָב֥וּ שְׂכָרִ֖י וְאִם־לֹ֣א& <small>׀</small>& חֲדָ֑לוּ וַיִּשְׁקְל֥וּ אֶת־שְׂכָרִ֖י שְׁלֹשִׁ֥ים כָּֽסֶף׃,וָאֹמַ֣ר אֲלֵיהֶ֗ם אִם־ט֧וֹב בְּעֵינֵיכֶ֛ם הָב֥וּ שְׂכָרִ֖י וְאִם־לֹ֣א <small>׀</small> חֲדָ֑לוּ וַיִּשְׁקְל֥וּ אֶת־שְׂכָרִ֖י שְׁלֹשִׁ֥ים כָּֽסֶף׃,&
