Talmud		Rambam		SMG		ShuA		Tur		Talmud	Rambam	SMG	ShuA	Tur	Comments					
26a.8		שופר וסוכה ולולב	6.4	עשין	43	א"ח	640.8	א"ח	640	http://www.sefaria.org/Sukkah.26a.8	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.8	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.26a.8	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.4	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.640.8	Tur,_Orach_Chaim.640
26a.16		שופר וסוכה ולולב	6.4			א"ח	640.9	א"ח	640	http://www.sefaria.org/Sukkah.26a.16	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.9	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.26a.16	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.4		Shulchan_Arukh,_Orach_Chayim.640.9	Tur,_Orach_Chaim.640
26a.19		שופר וסוכה ולולב	6.4			א"ח	640.10	א"ח	640	http://www.sefaria.org/Sukkah.26a.19	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.10	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.26a.19	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.4		Shulchan_Arukh,_Orach_Chayim.640.10	Tur,_Orach_Chaim.640
26a.33		שופר וסוכה ולולב	6.4			א"ח	640.10	א"ח	640	http://www.sefaria.org/Sukkah.26a.33	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.10	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.26a.33	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.4		Shulchan_Arukh,_Orach_Chayim.640.10	Tur,_Orach_Chaim.640
26a.26		שופר וסוכה ולולב	6.2			א"ח	640.3	א"ח	640	http://www.sefaria.org/Sukkah.26a.26	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.2		sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.3	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.26a.26	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.2		Shulchan_Arukh,_Orach_Chayim.640.3	Tur,_Orach_Chaim.640
26a.28		שופר וסוכה ולולב	6.2			א"ח	640.3	א"ח	640	http://www.sefaria.org/Sukkah.26a.28	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.2		sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.3	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.26a.28	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.2		Shulchan_Arukh,_Orach_Chayim.640.3	Tur,_Orach_Chaim.640
26a.39		שופר וסוכה ולולב	6.2			א"ח	640.4	א"ח	640	http://www.sefaria.org/Sukkah.26a.39	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.2		sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.4	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.26a.39	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.2		Shulchan_Arukh,_Orach_Chayim.640.4	Tur,_Orach_Chaim.640
26a.40		שופר וסוכה ולולב	6.6	עשין	43	א"ח	639.2	א"ח	639	http://www.sefaria.org/Sukkah.26a.40	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.2	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.26a.40	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.639.2	Tur,_Orach_Chaim.639
26a.46		שופר וסוכה ולולב	6.6	עשין	43	א"ח	639.2	א"ח	639	http://www.sefaria.org/Sukkah.26a.46	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.2	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.26a.46	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.639.2	Tur,_Orach_Chaim.639
26a.48		שופר וסוכה ולולב	6.6	עשין	43	א"ח	639.2	א"ח	639	http://www.sefaria.org/Sukkah.26a.48	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.2	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.26a.48	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.639.2	Tur,_Orach_Chaim.639
26a.59		תפילין ומזוזה וספר תורה	4.15	עשין	22	א"ח	44	א"ח	44	http://www.sefaria.org/Sukkah.26a.59	sefaria.org/Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.15	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.22	sefaria.org/Shulchan_Arukh,_Orach_Chayim.44	sefaria.org/Tur,_Orach_Chaim.44		Sukkah.26a.59	Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.15	Sefer_Mitzvot_Gadol,_Volume_Two.22	Shulchan_Arukh,_Orach_Chayim.44	Tur,_Orach_Chaim.44
26a.59		תפילין ומזוזה וספר תורה	4.16							http://www.sefaria.org/Sukkah.26a.59	sefaria.org/Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.16					Sukkah.26a.59	Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.16			
26a.67		תפילין ומזוזה וספר תורה	4.15	עשין	22	א"ח	44	א"ח	44	http://www.sefaria.org/Sukkah.26a.67	sefaria.org/Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.15	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.22	sefaria.org/Shulchan_Arukh,_Orach_Chayim.44	sefaria.org/Tur,_Orach_Chaim.44		Sukkah.26a.67	Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.15	Sefer_Mitzvot_Gadol,_Volume_Two.22	Shulchan_Arukh,_Orach_Chayim.44	Tur,_Orach_Chaim.44
26a.67		תפילין ומזוזה וספר תורה	4.16							http://www.sefaria.org/Sukkah.26a.67	sefaria.org/Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.16					Sukkah.26a.67	Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.16			
26a.71						א"ח	40.7	א"ח	40	http://www.sefaria.org/Sukkah.26a.71			sefaria.org/Shulchan_Arukh,_Orach_Chayim.40.7	sefaria.org/Tur,_Orach_Chaim.40		Sukkah.26a.71			Shulchan_Arukh,_Orach_Chayim.40.7	Tur,_Orach_Chaim.40
26b.6						א"ח	231.1	א"ח	231	http://www.sefaria.org/Sukkah.26b.6			sefaria.org/Shulchan_Arukh,_Orach_Chayim.231.1	sefaria.org/Tur,_Orach_Chaim.231		Sukkah.26b.6			Shulchan_Arukh,_Orach_Chayim.231.1	Tur,_Orach_Chaim.231
26b.9						א"ח	4.16	א"ח	4	http://www.sefaria.org/Sukkah.26b.9			sefaria.org/Shulchan_Arukh,_Orach_Chayim.4.16	sefaria.org/Tur,_Orach_Chaim.4		Sukkah.26b.9			Shulchan_Arukh,_Orach_Chayim.4.16	Tur,_Orach_Chaim.4
26b.10								א"ח	231	http://www.sefaria.org/Sukkah.26b.10				sefaria.org/Tur,_Orach_Chaim.231		Sukkah.26b.10				Tur,_Orach_Chaim.231
26b.21		תפילין ומזוזה וספר תורה	4.21	עשין	22	א"ח	40.6	א"ח	40	http://www.sefaria.org/Sukkah.26b.21	sefaria.org/Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.21	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.22	sefaria.org/Shulchan_Arukh,_Orach_Chayim.40.6	sefaria.org/Tur,_Orach_Chaim.40		Sukkah.26b.21	Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.21	Sefer_Mitzvot_Gadol,_Volume_Two.22	Shulchan_Arukh,_Orach_Chayim.40.6	Tur,_Orach_Chaim.40
26b.24		שופר וסוכה ולולב	6.6	עשין	43	א"ח	639.2	א"ח	639	http://www.sefaria.org/Sukkah.26b.24	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.2	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.26b.24	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.639.2	Tur,_Orach_Chaim.639
26b.27		שופר וסוכה ולולב	6.6	עשין	43	א"ח	639.2	א"ח	639	http://www.sefaria.org/Sukkah.26b.27	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.2	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.26b.27	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.639.2	Tur,_Orach_Chaim.639
27a.8		שופר וסוכה ולולב	6.6	עשין	43	א"ח	639.3	א"ח	639	http://www.sefaria.org/Sukkah.27a.8	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.3	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.27a.8	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.639.3	Tur,_Orach_Chaim.639
27a.16		שופר וסוכה ולולב	6.6	עשין	43	א"ח	639.3	א"ח	639	http://www.sefaria.org/Sukkah.27a.16	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.3	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.27a.16	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.639.3	Tur,_Orach_Chaim.639
27b.3		שופר וסוכה ולולב	6.16	עשין	43	א"ח	637.1	א"ח	637	http://www.sefaria.org/Sukkah.27b.3	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.16	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.637.1	sefaria.org/Tur,_Orach_Chaim.637		Sukkah.27b.3	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.16	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.637.1	Tur,_Orach_Chaim.637
27b.16		שופר וסוכה ולולב	5.25	עשין	43	א"ח	637.2	א"ח	637	http://www.sefaria.org/Sukkah.27b.16	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.5.25	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.637.2	sefaria.org/Tur,_Orach_Chaim.637		Sukkah.27b.16	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.5.25	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.637.2	Tur,_Orach_Chaim.637
27b.30		תלמוד תורה	5.7							http://www.sefaria.org/Sukkah.27b.30	sefaria.org/Mishneh_Torah,_Torah_Study.5.7					Sukkah.27b.30	Mishneh_Torah,_Torah_Study.5.7			
27b.55		שבת	22.30	לאוין	65	א"ח	313.1	א"ח	313	http://www.sefaria.org/Sukkah.27b.55	sefaria.org/Mishneh_Torah,_Sabbath.22.30	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.313.1	sefaria.org/Tur,_Orach_Chaim.313		Sukkah.27b.55	Mishneh_Torah,_Sabbath.22.30	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.313.1	Tur,_Orach_Chaim.313
28a.11		תלמוד תורה	4.9			י"ד	246.16	י"ד	246	http://www.sefaria.org/Sukkah.28a.11	sefaria.org/Mishneh_Torah,_Torah_Study.4.9		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.246.16	sefaria.org/Tur,_Yoreh_Deah.246		Sukkah.28a.11	Mishneh_Torah,_Torah_Study.4.9		Shulchan_Arukh,_Yoreh_De'ah.246.16	Tur,_Yoreh_Deah.246
28a.11		תלמוד תורה	4.9			י"ד	246.17	י"ד	246	http://www.sefaria.org/Sukkah.28a.11	sefaria.org/Mishneh_Torah,_Torah_Study.4.9		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.246.17	sefaria.org/Tur,_Yoreh_Deah.246		Sukkah.28a.11	Mishneh_Torah,_Torah_Study.4.9		Shulchan_Arukh,_Yoreh_De'ah.246.17	Tur,_Yoreh_Deah.246
28a.13		תפילין ומזוזה וספר תורה	4.25							http://www.sefaria.org/Sukkah.28a.13	sefaria.org/Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.25					Sukkah.28a.13	Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.25			
28a.13		קריאת שמע	3.4			א"ח	85.2	א"ח	85	http://www.sefaria.org/Sukkah.28a.13	sefaria.org/Mishneh_Torah,_Reading_the_Shema.3.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.85.2	sefaria.org/Tur,_Orach_Chaim.85		Sukkah.28a.13	Mishneh_Torah,_Reading_the_Shema.3.4		Shulchan_Arukh,_Orach_Chayim.85.2	Tur,_Orach_Chaim.85
28a.13						י"ד	246.26	י"ד	246	http://www.sefaria.org/Sukkah.28a.13			sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.246.26	sefaria.org/Tur,_Yoreh_Deah.246		Sukkah.28a.13			Shulchan_Arukh,_Yoreh_De'ah.246.26	Tur,_Yoreh_Deah.246
28a.13		חמץ ומצה	7	עשין	41	א"ח	472.1	א"ח	472	http://www.sefaria.org/Sukkah.28a.13	sefaria.org/Mishneh_Torah,_Leavened_and_Unleavened_Bread.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.41	sefaria.org/Shulchan_Arukh,_Orach_Chayim.472.1	sefaria.org/Tur,_Orach_Chaim.472		Sukkah.28a.13	Mishneh_Torah,_Leavened_and_Unleavened_Bread.7	Sefer_Mitzvot_Gadol,_Volume_Two.41	Shulchan_Arukh,_Orach_Chayim.472.1	Tur,_Orach_Chaim.472
28a.23		שופר וסוכה ולולב	6.8	עשין	43	א"ח	634.4	א"ח	634	http://www.sefaria.org/Sukkah.28a.23	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.8	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.634.4	sefaria.org/Tur,_Orach_Chaim.634		Sukkah.28a.23	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.8	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.634.4	Tur,_Orach_Chaim.634
28a.30		שופר וסוכה ולולב	6.1	עשין	43	א"ח	640.1	א"ח	640	http://www.sefaria.org/Sukkah.28a.30	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.1	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.1	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.28a.30	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.1	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.640.1	Tur,_Orach_Chaim.640
28a.31		שופר וסוכה ולולב	6.1			א"ח	640.2	א"ח	640	http://www.sefaria.org/Sukkah.28a.31	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.1		sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.2	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.28a.31	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.1		Shulchan_Arukh,_Orach_Chayim.640.2	Tur,_Orach_Chaim.640
28b.20		שופר וסוכה ולולב	6.1			א"ח	640.2	א"ח	640	http://www.sefaria.org/Sukkah.28b.20	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.1		sefaria.org/Shulchan_Arukh,_Orach_Chayim.640.2	sefaria.org/Tur,_Orach_Chaim.640		Sukkah.28b.20	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.1		Shulchan_Arukh,_Orach_Chayim.640.2	Tur,_Orach_Chaim.640
28b.38		שופר וסוכה ולולב	6.5	עשין	43	א"ח	639.1	א"ח	639	http://www.sefaria.org/Sukkah.28b.38	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.5	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.43	sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.1	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.28b.38	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.5	Sefer_Mitzvot_Gadol,_Volume_Two.43	Shulchan_Arukh,_Orach_Chayim.639.1	Tur,_Orach_Chaim.639
28b.53		שופר וסוכה ולולב	6.9			א"ח	639.4	א"ח	639	http://www.sefaria.org/Sukkah.28b.53	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.9		sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.4	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.28b.53	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.9		Shulchan_Arukh,_Orach_Chayim.639.4	Tur,_Orach_Chaim.639
29a.3		שופר וסוכה ולולב	6.5			א"ח	639.1	א"ח	639	http://www.sefaria.org/Sukkah.29a.3	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.1	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.29a.3	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.5		Shulchan_Arukh,_Orach_Chayim.639.1	Tur,_Orach_Chaim.639
29a.7		שופר וסוכה ולולב	6.5			א"ח	639.1	א"ח	639	http://www.sefaria.org/Sukkah.29a.7	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.1	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.29a.7	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.5		Shulchan_Arukh,_Orach_Chayim.639.1	Tur,_Orach_Chaim.639
29a.10		שופר וסוכה ולולב	6.6			א"ח	639.5	א"ח	639	http://www.sefaria.org/Sukkah.29a.10	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.5	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.29a.10	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		Shulchan_Arukh,_Orach_Chayim.639.5	Tur,_Orach_Chaim.639
29a.19		שופר וסוכה ולולב	6.6			א"ח	639.6	א"ח	639	http://www.sefaria.org/Sukkah.29a.19	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.6	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.29a.19	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		Shulchan_Arukh,_Orach_Chayim.639.6	Tur,_Orach_Chaim.639
29a.20		שופר וסוכה ולולב	6.6			א"ח	639.7	א"ח	639	http://www.sefaria.org/Sukkah.29a.20	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.7	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.29a.20	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		Shulchan_Arukh,_Orach_Chayim.639.7	Tur,_Orach_Chaim.639
29a.27		שופר וסוכה ולולב	6.6			א"ח	639.7	א"ח	639	http://www.sefaria.org/Sukkah.29a.27	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.7	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.29a.27	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		Shulchan_Arukh,_Orach_Chayim.639.7	Tur,_Orach_Chaim.639
29a.32		שופר וסוכה ולולב	6.6			א"ח	639.7	א"ח	639	http://www.sefaria.org/Sukkah.29a.32	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.639.7	sefaria.org/Tur,_Orach_Chaim.639		Sukkah.29a.32	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.6.6		Shulchan_Arukh,_Orach_Chayim.639.7	Tur,_Orach_Chaim.639
29b.7		שופר וסוכה ולולב	8.1	עשין	44	א"ח	649.1	א"ח	649	http://www.sefaria.org/Sukkah.29b.7	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.1	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.649.1	sefaria.org/Tur,_Orach_Chaim.649		Sukkah.29b.7	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.1	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.649.1	Tur,_Orach_Chaim.649
29b.7		שופר וסוכה ולולב	8.1	עשין	44	א"ח	645.5	א"ח	645	http://www.sefaria.org/Sukkah.29b.7	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.1	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.645.5	sefaria.org/Tur,_Orach_Chaim.645		Sukkah.29b.7	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.1	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.645.5	Tur,_Orach_Chaim.645
29b.8		שופר וסוכה ולולב	8.1	עשין	44	א"ח	649.3	א"ח	649	http://www.sefaria.org/Sukkah.29b.8	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.1	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.649.3	sefaria.org/Tur,_Orach_Chaim.649		Sukkah.29b.8	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.1	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.649.3	Tur,_Orach_Chaim.649
29b.9		שופר וסוכה ולולב	8.3	עשין	44	א"ח	645.6	א"ח	645	http://www.sefaria.org/Sukkah.29b.9	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.3	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.645.6	sefaria.org/Tur,_Orach_Chaim.645		Sukkah.29b.9	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.3	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.645.6	Tur,_Orach_Chaim.645
29b.14		שופר וסוכה ולולב	8.9	עשין	44	א"ח	649.1	א"ח	649	http://www.sefaria.org/Sukkah.29b.14	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.649.1	sefaria.org/Tur,_Orach_Chaim.649		Sukkah.29b.14	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.9	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.649.1	Tur,_Orach_Chaim.649
29b.14						א"ח	649.3	א"ח	649	http://www.sefaria.org/Sukkah.29b.14			sefaria.org/Shulchan_Arukh,_Orach_Chayim.649.3	sefaria.org/Tur,_Orach_Chaim.649		Sukkah.29b.14			Shulchan_Arukh,_Orach_Chayim.649.3	Tur,_Orach_Chaim.649
30a.2		שופר וסוכה ולולב	8.1			א"ח	649.1	א"ח	649	http://www.sefaria.org/Sukkah.30a.2	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.1		sefaria.org/Shulchan_Arukh,_Orach_Chayim.649.1	sefaria.org/Tur,_Orach_Chaim.649		Sukkah.30a.2	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.1		Shulchan_Arukh,_Orach_Chayim.649.1	Tur,_Orach_Chaim.649
30a.7		איסורי המזבח	5.7	לאוין	319					http://www.sefaria.org/Sukkah.30a.7	sefaria.org/Mishneh_Torah,_Things_Forbidden_on_the_Alter.5.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.319				Sukkah.30a.7	Mishneh_Torah,_Things_Forbidden_on_the_Alter.5.7	Sefer_Mitzvot_Gadol,_Volume_One.319		
30a.31						א"ח	649.1	א"ח	649	http://www.sefaria.org/Sukkah.30a.31			sefaria.org/Shulchan_Arukh,_Orach_Chayim.649.1	sefaria.org/Tur,_Orach_Chaim.649		Sukkah.30a.31			Shulchan_Arukh,_Orach_Chayim.649.1	Tur,_Orach_Chaim.649
30b.3		גזילה ואבידה	12.10	עשין	73	ח"מ	360.5	ח"מ	360	http://www.sefaria.org/Sukkah.30b.3	sefaria.org/Mishneh_Torah,_Robbery_and_Lost_Property.12.10	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.73	sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.360.5	sefaria.org/Tur,_Choshen_Mishpat.360		Sukkah.30b.3	Mishneh_Torah,_Robbery_and_Lost_Property.12.10	Sefer_Mitzvot_Gadol,_Volume_Two.73	Shulchan_Arukh,_Choshen_Mishpat.360.5	Tur,_Choshen_Mishpat.360
