ID,Name,He Name,Edge,Value,Value ID
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Rabbi Il'ai (II),565584126532d12b35ca6e5b
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Rabbah b. b. Hanah,565584126532d12b35ca6e6a
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Rabbi Shimon b. Lakish,565584126532d12b35ca6e86
565584126532d12b35ca6e37,Rabbi Ya'akov b. Idi,רבי יעקב בר אידי,learned from,Rav Yehudah b. Yehezkel,565584126532d12b35ca6e1b
565584126532d12b35ca6e37,Rabbi Ya'akov b. Idi,רבי יעקב בר אידי,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e3a,Rabbi Yitzhak Nappaha,רבי יצחק נפחא,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e3a,Rabbi Yitzhak Nappaha,רבי יצחק נפחא,taught,Rabbi Ammi,565584126532d12b35ca6dd8
565584126532d12b35ca6e3b,Rav Yirmeyah b. Abba,רב ירמיה בר אבא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e3b,Rav Yirmeyah b. Abba,רב ירמיה בר אבא,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6e3b,Rav Yirmeyah b. Abba,רב ירמיה בר אבא,taught,Rabbi Abba,565584126532d12b35ca6db7
565584126532d12b35ca6e3b,Rav Yirmeyah b. Abba,רב ירמיה בר אבא,taught,Rabbi Zera,565584126532d12b35ca6dfa
565584126532d12b35ca6e3b,Rav Yirmeyah b. Abba,רב ירמיה בר אבא,taught,Rav Sheshet,565584126532d12b35ca6e90
565584126532d12b35ca6e41,Rav Kahana (II),רב כהנא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e41,Rav Kahana (II),רב כהנא,taught,Rav Yosef b. Hiyya,565584126532d12b35ca6e34
565584126532d12b35ca6e41,Rav Kahana (II),רב כהנא,taught,Rabbah b. Nahmani,565584126532d12b35ca6e6c
565584126532d12b35ca6e4a,Rabbi Mana (I),רבי מנא,learned from,Rabbi Yannai,565584126532d12b35ca6e36
565584126532d12b35ca6e59,Ulla,עולא,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e59,Ulla,עולא,learned from,Rabbi Shimon b. Lakish,565584126532d12b35ca6e86
565584126532d12b35ca6e59,Ulla,עולא,taught,Rav Hamnuna (II),565584126532d12b35ca6df6
565584126532d12b35ca6e65,Rav Ketina,רב קטינא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e69,Rabbah b. Avuha,רבה בר אבוה,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e69,Rabbah b. Avuha,רבה בר אבוה,taught,Rav Nahman b. Ya'akov,565584126532d12b35ca6e54
565584126532d12b35ca6e7f,Rabbi Simlai,רבי שמלאי,learned from,Rabbi Yehudah Nesi'a (I),565584126532d12b35ca6e20
565584126532d12b35ca6e7f,Rabbi Simlai,רבי שמלאי,learned from,Rabbi Yannai,565584126532d12b35ca6e36
565584126532d12b35ca6e86,Rabbi Shimon b. Lakish,רבי שמעון בן לקיש,learned from,Rabbi Yehudah Nesi'a (I),565584126532d12b35ca6e20
565584126532d12b35ca6e86,Rabbi Shimon b. Lakish,רבי שמעון בן לקיש,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e86,Rabbi Shimon b. Lakish,רבי שמעון בן לקיש,learned from,Rabbi Nehunya b. haKanah,565584126532d12b35ca6e51
565584126532d12b35ca6e86,Rabbi Shimon b. Lakish,רבי שמעון בן לקיש,taught,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6e86,Rabbi Shimon b. Lakish,רבי שמעון בן לקיש,taught,Ulla,565584126532d12b35ca6e59
565584126532d12b35ca6e86,Rabbi Shimon b. Lakish,רבי שמעון בן לקיש,taught,Rabbi Il'ai (II),565584126532d12b35ca6e5b
565584126532d12b35ca6e8a,Rabbi Shimon b. Pazzi,רבי שמעון בן פזי,learned from,Rabbi Yehoshua b. Levi,565584126532d12b35ca6e22
565584126532d12b35ca6db7,Rabbi Abba,רבי אבא,learned from,Rav Yirmeyah b. Abba,565584126532d12b35ca6e3b
565584126532d12b35ca6db8,Rabbi Abba b. Hiyya b. Abba,רבי אבא בן הייא בן אבא,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6dba,Rabbi Abbahu,רבי אבהו‎,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6dba,Rabbi Abbahu,רבי אבהו‎,learned from,Rabbi Shimon b. Lakish,565584126532d12b35ca6e86
565584126532d12b35ca6dba,Rabbi Abbahu,רבי אבהו‎,taught,Avimi b. Abbahu,565584126532d12b35ca6dbf
565584126532d12b35ca6dba,Rabbi Abbahu,רבי אבהו‎,taught,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6dba,Rabbi Abbahu,רבי אבהו‎,taught,Rav Nahman b. Ya'akov,565584126532d12b35ca6e54
565584126532d12b35ca6dba,Rabbi Abbahu,רבי אבהו‎,taught,Ravin,565584126532d12b35ca6e6f
565584126532d12b35ca6dba,Rabbi Abbahu,רבי אבהו‎,taught,Rav Yitzhak b. Yosef,565584126532d12b35ca6ec0
565584126532d12b35ca6dc6,Rav Aha b. Ya'akov,רב אחא בר יעקב,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6dc6,Rav Aha b. Ya'akov,רב אחא בר יעקב,learned from,Rav Nahman b. Ya'akov,565584126532d12b35ca6e54
565584126532d12b35ca6dc6,Rav Aha b. Ya'akov,רב אחא בר יעקב,taught,Rav Aha brei d' R' Iqa,565584126532d12b35ca6ebf
565584126532d12b35ca6dc9,Rav Idi b. Avin (I),רב אידי בר אבין,learned from,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6dc9,Rav Idi b. Avin (I),רב אידי בר אבין,taught,Rav Huna b. Yehoshua,565584126532d12b35ca6def
565584126532d12b35ca6dc9,Rav Idi b. Avin (I),רב אידי בר אבין,taught,Rav Pappa,565584126532d12b35ca6e61
565584126532d12b35ca6dd1,Rabbi Elazar b. Pedat,רבי אלעזר בן פדת,learned from,Rabbi Oshaya Rabbah,565584126532d12b35ca6dc4
565584126532d12b35ca6dd1,Rabbi Elazar b. Pedat,רבי אלעזר בן פדת,learned from,Rabbi Nehunya b. haKanah,565584126532d12b35ca6e51
565584126532d12b35ca6dd1,Rabbi Elazar b. Pedat,רבי אלעזר בן פדת,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6dd1,Rabbi Elazar b. Pedat,רבי אלעזר בן פדת,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6dd1,Rabbi Elazar b. Pedat,רבי אלעזר בן פדת,taught,Rabbi Ammi,565584126532d12b35ca6dd8
565584126532d12b35ca6dd1,Rabbi Elazar b. Pedat,רבי אלעזר בן פדת,taught,Rabbah b. b. Hanah,565584126532d12b35ca6e6a
565584126532d12b35ca6dd8,Rabbi Ammi,רבי אמי,learned from,Rabbi Elazar b. Pedat,565584126532d12b35ca6dd1
565584126532d12b35ca6dd8,Rabbi Ammi,רבי אמי,learned from,Rabbi Yitzhak Nappaha,565584126532d12b35ca6e3a
565584126532d12b35ca6dd8,Rabbi Ammi,רבי אמי,taught,Rabbi Zerika,565584126532d12b35ca6dfd
565584126532d12b35ca6deb,Rav Dimi,רב דימי,learned from,Rav Nahman b. Ya'akov,565584126532d12b35ca6e54
565584126532d12b35ca6df6,Rav Hamnuna (II),רב המנונא,learned from,Rav Adda b. Ahavah (I),565584126532d12b35ca6dc2
565584126532d12b35ca6df6,Rav Hamnuna (II),רב המנונא,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6df6,Rav Hamnuna (II),רב המנונא,learned from,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6df6,Rav Hamnuna (II),רב המנונא,learned from,Ulla,565584126532d12b35ca6e59
565584126532d12b35ca6dfa,Rabbi Zera,רבי זירא,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6dfa,Rabbi Zera,רבי זירא,learned from,Rav Yirmeyah b. Abba,565584126532d12b35ca6e3b
565584126532d12b35ca6dfa,Rabbi Zera,רבי זירא,taught,Rabbi Yonah,565584126532d12b35ca6e2b
565584126532d12b35ca6dfa,Rabbi Zera,רבי זירא,taught,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6dfd,Rabbi Zerika,רבי זריקא,learned from,Rabbi Ammi,565584126532d12b35ca6dd8
565584126532d12b35ca6dfd,Rabbi Zerika,רבי זריקא,learned from,Rav Hamnuna (I),565584126532d12b35ca6df7
565584126532d12b35ca6dfe,Rabbi Haggai,רבי חגי,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e02,Rabbi Hiyya b. Abba,רבי חייא בן אבא,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e02,Rabbi Hiyya b. Abba,רבי חייא בן אבא,taught,Rabbi Hama b. Hanina,565584126532d12b35ca6e08
565584126532d12b35ca6e02,Rabbi Hiyya b. Abba,רבי חייא בן אבא,taught,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6e03,Rabbi Helbo,רבי חלבו,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e03,Rabbi Helbo,רבי חלבו,learned from,Rav Hama b. Gurya,565584126532d12b35ca6e07
565584126532d12b35ca6e03,Rabbi Helbo,רבי חלבו,learned from,Rabbi Shmuel b. Nahmani,565584126532d12b35ca6e7b
565584126532d12b35ca6e03,Rabbi Helbo,רבי חלבו,taught,Rabbi Berekhyah,565584126532d12b35ca6de3
565584126532d12b35ca6e0f,Rabbi Hanina b. Pappa,רבי חנינה בר פפא‎,learned from,Rabbi Shmuel b. Nahmani,565584126532d12b35ca6e7b
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,learned from,Avimi,565584126532d12b35ca6dbe
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,taught,Rav Idi b. Avin (I),565584126532d12b35ca6dc9
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,taught,Rav Hamnuna (II),565584126532d12b35ca6df6
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,taught,Rav Zera,565584126532d12b35ca6dfb
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,taught,Rav Hama,565584126532d12b35ca6e05
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,taught,Rava,565584126532d12b35ca6e68
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,taught,Rabbah b. Nahmani,565584126532d12b35ca6e6c
565584126532d12b35ca6e14,Rav Hisda,רב חסדא,taught,Rami b. Hama,565584126532d12b35ca6e73
565584126532d12b35ca6e1f,Rabbi Yehudah Nesi'a (II),רבי יהודה נשיאה,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e34,Rav Yosef b. Hiyya,רב יוסף בר הייא,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e34,Rav Yosef b. Hiyya,רב יוסף בר הייא,learned from,Rav Yehudah b. Yehezkel,565584126532d12b35ca6e1b
565584126532d12b35ca6e34,Rav Yosef b. Hiyya,רב יוסף בר הייא,learned from,Rav Kahana (II),565584126532d12b35ca6e41
565584126532d12b35ca6e34,Rav Yosef b. Hiyya,רב יוסף בר הייא,taught,Abaye,565584126532d12b35ca6dbd
565584126532d12b35ca6e34,Rav Yosef b. Hiyya,רב יוסף בר הייא,taught,Rav Bivi b. Abaye,565584126532d12b35ca6de0
565584126532d12b35ca6e34,Rav Yosef b. Hiyya,רב יוסף בר הייא,taught,Rav Zera,565584126532d12b35ca6dfb
565584126532d12b35ca6e34,Rav Yosef b. Hiyya,רב יוסף בר הייא,taught,Rava,565584126532d12b35ca6e68
565584126532d12b35ca6e37,Rabbi Ya'akov b. Idi,רבי יעקב בר אידי,learned from,Rav Yehudah b. Yehezkel,565584126532d12b35ca6e1b
565584126532d12b35ca6e37,Rabbi Ya'akov b. Idi,רבי יעקב בר אידי,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e39,Rabbi Yitzhak b. Nahman,רבי יצחק בן נחמן,learned from,Rabbi Yehoshua b. Levi,565584126532d12b35ca6e22
565584126532d12b35ca6e39,Rabbi Yitzhak b. Nahman,רבי יצחק בן נחמן,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,learned from,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,learned from,Rabbi Zera,565584126532d12b35ca6dfa
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,learned from,Rabbi Hiyya b. Abba,565584126532d12b35ca6e02
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Rav Zera,565584126532d12b35ca6dfb
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Rabbi Hizkiyah,565584126532d12b35ca6e00
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Rabbi Yonah,565584126532d12b35ca6e2b
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Rabbi Pinehas b. Hama,565584126532d12b35ca6e60
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Ravin,565584126532d12b35ca6e6f
565584126532d12b35ca6e43,Rav Kahana (III),רב כהנא,learned from,Rav Yehudah b. Yehezkel,565584126532d12b35ca6e1b
565584126532d12b35ca6e43,Rav Kahana (III),רב כהנא,learned from,Rabbah b. Nahmani,565584126532d12b35ca6e6c
565584126532d12b35ca6e46,Rabbi Levi,רבי לוי,learned from,Rabbi Hama b. Hanina,565584126532d12b35ca6e08
565584126532d12b35ca6e54,Rav Nahman b. Ya'akov,רב נחמן בר יעקב,learned from,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6e54,Rav Nahman b. Ya'akov,רב נחמן בר יעקב,learned from,Rav Adda b. Ahavah (I),565584126532d12b35ca6dc2
565584126532d12b35ca6e54,Rav Nahman b. Ya'akov,רב נחמן בר יעקב,learned from,Rabbah b. Avuha,565584126532d12b35ca6e69
565584126532d12b35ca6e54,Rav Nahman b. Ya'akov,רב נחמן בר יעקב,taught,Abaye,565584126532d12b35ca6dbd
565584126532d12b35ca6e54,Rav Nahman b. Ya'akov,רב נחמן בר יעקב,taught,Rav Aha b. Ya'akov,565584126532d12b35ca6dc6
565584126532d12b35ca6e54,Rav Nahman b. Ya'akov,רב נחמן בר יעקב,taught,Rav Dimi,565584126532d12b35ca6deb
565584126532d12b35ca6e54,Rav Nahman b. Ya'akov,רב נחמן בר יעקב,taught,Rav Nahman b. Yitzhak,565584126532d12b35ca6e55
565584126532d12b35ca6e54,Rav Nahman b. Ya'akov,רב נחמן בר יעקב,taught,Rava,565584126532d12b35ca6e68
565584126532d12b35ca6e59,Ulla,עולא,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e59,Ulla,עולא,learned from,Rabbi Shimon b. Lakish,565584126532d12b35ca6e86
565584126532d12b35ca6e59,Ulla,עולא,taught,Rav Hamnuna (II),565584126532d12b35ca6df6
565584126532d12b35ca6e5b,Rabbi Il'ai (II),רבי עילאי,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e5b,Rabbi Il'ai (II),רבי עילאי,learned from,Rabbi Shimon b. Lakish,565584126532d12b35ca6e86
565584126532d12b35ca6e5b,Rabbi Il'ai (II),רבי עילאי,taught,Rav Zera,565584126532d12b35ca6dfb
565584126532d12b35ca6e5b,Rabbi Il'ai (II),רבי עילאי,taught,Rabbi Yonah,565584126532d12b35ca6e2b
565584126532d12b35ca6e5b,Rabbi Il'ai (II),רבי עילאי,taught,Ravin,565584126532d12b35ca6e6f
565584126532d12b35ca6e6a,Rabbah b. b. Hanah,רבה בר בר חנה,learned from,Rabbi Elazar b. Pedat,565584126532d12b35ca6dd1
565584126532d12b35ca6e6a,Rabbah b. b. Hanah,רבה בר בר חנה,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e6c,Rabbah b. Nahmani,רבה בר נחמני,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e6c,Rabbah b. Nahmani,רבה בר נחמני,learned from,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6e6c,Rabbah b. Nahmani,רבה בר נחמני,learned from,Rav Yehudah b. Yehezkel,565584126532d12b35ca6e1b
565584126532d12b35ca6e6c,Rabbah b. Nahmani,רבה בר נחמני,learned from,Rav Kahana (II),565584126532d12b35ca6e41
565584126532d12b35ca6e6c,Rabbah b. Nahmani,רבה בר נחמני,taught,Abaye,565584126532d12b35ca6dbd
565584126532d12b35ca6e6c,Rabbah b. Nahmani,רבה בר נחמני,taught,Rav Kahana (III),565584126532d12b35ca6e43
565584126532d12b35ca6e6d,Rabbah b. Rav Huna,רבה בר רב הונא,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e6d,Rabbah b. Rav Huna,רבה בר רב הונא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e6d,Rabbah b. Rav Huna,רבה בר רב הונא,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6e6f,Ravin,רבין,learned from,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6e6f,Ravin,רבין,learned from,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6e6f,Ravin,רבין,learned from,Rabbi Il'ai (II),565584126532d12b35ca6e5b
565584126532d12b35ca6e72,Rahava of Pumbedita,רחבא דפומבדיתא,learned from,Rav Yehudah b. Yehezkel,565584126532d12b35ca6e1b
565584126532d12b35ca6e7b,Rabbi Shmuel b. Nahmani,רבי שמואל בן נחמן,learned from,Rabbi Yehoshua b. Levi,565584126532d12b35ca6e22
565584126532d12b35ca6e7b,Rabbi Shmuel b. Nahmani,רבי שמואל בן נחמן,taught,Rabbi Helbo,565584126532d12b35ca6e03
565584126532d12b35ca6e7b,Rabbi Shmuel b. Nahmani,רבי שמואל בן נחמן,taught,Rabbi Hanina b. Pappa,565584126532d12b35ca6e0f
565584126532d12b35ca6e8a,Rabbi Shimon b. Pazzi,רבי שמעון בן פזי,learned from,Rabbi Yehoshua b. Levi,565584126532d12b35ca6e22
565584126532d12b35ca6e90,Rav Sheshet,רב ששת,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e90,Rav Sheshet,רב ששת,learned from,Rav Yirmeyah b. Abba,565584126532d12b35ca6e3b
565584126532d12b35ca6e90,Rav Sheshet,רב ששת,taught,Rami b. Hama,565584126532d12b35ca6e73
565584126532d12b35ca6ec0,Rav Yitzhak b. Yosef,רב יצחק בר יוסף,learned from,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6ec2,Rami b. Abba,רמי בר אבא,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6dbd,Abaye,אביי‎,learned from,Rav Yosef b. Hiyya,565584126532d12b35ca6e34
565584126532d12b35ca6dbd,Abaye,אביי‎,learned from,Rav Nahman b. Ya'akov,565584126532d12b35ca6e54
565584126532d12b35ca6dbd,Abaye,אביי‎,learned from,Rabbah b. Nahmani,565584126532d12b35ca6e6c
565584126532d12b35ca6dbd,Abaye,אביי‎,taught,Rav Bivi b. Abaye,565584126532d12b35ca6de0
565584126532d12b35ca6dbd,Abaye,אביי‎,taught,Rav Zevid,565584126532d12b35ca6df9
565584126532d12b35ca6dbd,Abaye,אביי‎,taught,Rav Pappa,565584126532d12b35ca6e61
565584126532d12b35ca6dbf,Avimi b. Abbahu,אבימי בן אבהו,learned from,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6dc1,Rav Adda b. Ahavah (II),רב אדא בר אהבה,learned from,Rava,565584126532d12b35ca6e68
565584126532d12b35ca6dc9,Rav Idi b. Avin (I),רב אידי בר אבין,learned from,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6dc9,Rav Idi b. Avin (I),רב אידי בר אבין,taught,Rav Huna b. Yehoshua,565584126532d12b35ca6def
565584126532d12b35ca6dc9,Rav Idi b. Avin (I),רב אידי בר אבין,taught,Rav Pappa,565584126532d12b35ca6e61
565584126532d12b35ca6de3,Rabbi Berekhyah,רבי ברכיה,learned from,Rabbi Helbo,565584126532d12b35ca6e03
565584126532d12b35ca6deb,Rav Dimi,רב דימי,learned from,Rav Nahman b. Ya'akov,565584126532d12b35ca6e54
565584126532d12b35ca6dfb,Rav Zera,רב זירא,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6dfb,Rav Zera,רב זירא,learned from,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6dfb,Rav Zera,רב זירא,learned from,Rav Yosef b. Hiyya,565584126532d12b35ca6e34
565584126532d12b35ca6dfb,Rav Zera,רב זירא,learned from,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6dfb,Rav Zera,רב זירא,learned from,Rabbi Il'ai (II),565584126532d12b35ca6e5b
565584126532d12b35ca6dfe,Rabbi Haggai,רבי חגי,learned from,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e00,Rabbi Hizkiyah,רבי חזקיהו,learned from,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6e00,Rabbi Hizkiyah,רבי חזקיהו,taught,Rabbi Mana (II),565584126532d12b35ca6e49
565584126532d12b35ca6e2b,Rabbi Yonah,רבי יונה,learned from,Rabbi Zera,565584126532d12b35ca6dfa
565584126532d12b35ca6e2b,Rabbi Yonah,רבי יונה,learned from,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6e2b,Rabbi Yonah,רבי יונה,learned from,Rabbi Nehunya b. haKanah,565584126532d12b35ca6e51
565584126532d12b35ca6e2b,Rabbi Yonah,רבי יונה,learned from,Rabbi Il'ai (II),565584126532d12b35ca6e5b
565584126532d12b35ca6e2b,Rabbi Yonah,רבי יונה,taught,Rabbi Mana (II),565584126532d12b35ca6e49
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,learned from,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,learned from,Rabbi Zera,565584126532d12b35ca6dfa
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,learned from,Rabbi Hiyya b. Abba,565584126532d12b35ca6e02
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Rav Zera,565584126532d12b35ca6dfb
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Rabbi Hizkiyah,565584126532d12b35ca6e00
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Rabbi Yonah,565584126532d12b35ca6e2b
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Rabbi Pinehas b. Hama,565584126532d12b35ca6e60
565584126532d12b35ca6e3c,Rabbi Yirmeyah,רבי ירמיהו,taught,Ravin,565584126532d12b35ca6e6f
565584126532d12b35ca6e55,Rav Nahman b. Yitzhak,רב נחמן בר יצחק,learned from,Rav Nahman b. Ya'akov,565584126532d12b35ca6e54
565584126532d12b35ca6e60,Rabbi Pinehas b. Hama,רבי פנחס בר חמא,learned from,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6e68,Rava,רבא,learned from,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6e68,Rava,רבא,learned from,Rav Yosef b. Hiyya,565584126532d12b35ca6e34
565584126532d12b35ca6e68,Rava,רבא,learned from,Rav Nahman b. Ya'akov,565584126532d12b35ca6e54
565584126532d12b35ca6e68,Rava,רבא,taught,Rav Adda b. Ahavah (II),565584126532d12b35ca6dc1
565584126532d12b35ca6e68,Rava,רבא,taught,Rav Geviha of Bei Katil,565584126532d12b35ca6de4
565584126532d12b35ca6e68,Rava,רבא,taught,Rav Zevid,565584126532d12b35ca6df9
565584126532d12b35ca6e68,Rava,רבא,taught,Rav Kahana (IV),565584126532d12b35ca6e45
565584126532d12b35ca6e68,Rava,רבא,taught,Rav Mesharshiya,565584126532d12b35ca6e4e
565584126532d12b35ca6e68,Rava,רבא,taught,Rav Pappa,565584126532d12b35ca6e61
565584126532d12b35ca6e68,Rava,רבא,taught,Rav Pappai,565584126532d12b35ca6e62
565584126532d12b35ca6e68,Rava,רבא,taught,Ravina (I),565584126532d12b35ca6e70
565584126532d12b35ca6e6f,Ravin,רבין,learned from,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6e6f,Ravin,רבין,learned from,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6e6f,Ravin,רבין,learned from,Rabbi Il'ai (II),565584126532d12b35ca6e5b
565584126532d12b35ca6e73,Rami b. Hama,רמי בר חמא,learned from,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6e73,Rami b. Hama,רמי בר חמא,learned from,Rav Sheshet,565584126532d12b35ca6e90
565584126532d12b35ca6ec0,Rav Yitzhak b. Yosef,רב יצחק בר יוסף,learned from,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6dc8,Rav Idi b. Avin (II),רב אידי בר אבין,learned from,Rav Pappa,565584126532d12b35ca6e61
565584126532d12b35ca6de0,Rav Bivi b. Abaye,רב ביבי בר אביי,learned from,Abaye,565584126532d12b35ca6dbd
565584126532d12b35ca6de0,Rav Bivi b. Abaye,רב ביבי בר אביי,learned from,Rav Yosef b. Hiyya,565584126532d12b35ca6e34
565584126532d12b35ca6def,Rav Huna b. Yehoshua,רב הונא בר יהושע,learned from,Rav Idi b. Avin (I),565584126532d12b35ca6dc9
565584126532d12b35ca6df9,Rav Zevid,רב זביד,learned from,Abaye,565584126532d12b35ca6dbd
565584126532d12b35ca6df9,Rav Zevid,רב זביד,learned from,Rava,565584126532d12b35ca6e68
565584126532d12b35ca6df9,Rav Zevid,רב זביד,taught,Rav Kahana (V),565584126532d12b35ca6e42
565584126532d12b35ca6e00,Rabbi Hizkiyah,רבי חזקיהו,learned from,Rabbi Yirmeyah,565584126532d12b35ca6e3c
565584126532d12b35ca6e00,Rabbi Hizkiyah,רבי חזקיהו,taught,Rabbi Mana (II),565584126532d12b35ca6e49
565584126532d12b35ca6e05,Rav Hama,רב חמא,learned from,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6e45,Rav Kahana (IV),רב כהנא,learned from,Rava,565584126532d12b35ca6e68
565584126532d12b35ca6e45,Rav Kahana (IV),רב כהנא,taught,Rav Aha b. Rava,565584126532d12b35ca6dc7
565584126532d12b35ca6e45,Rav Kahana (IV),רב כהנא,taught,Rav Ashi,565584126532d12b35ca6dde
565584126532d12b35ca6e49,Rabbi Mana (II),רבי מנא,learned from,Rabbi Hizkiyah,565584126532d12b35ca6e00
