item,itemLabel,present_in_work,present_in_workLabel
http://www.wikidata.org/entity/Q11765188,Maacah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q11766982,Manasseh,http://www.wikidata.org/entity/Q202129,Book of Judith
http://www.wikidata.org/entity/Q11903854,Q11903854,http://www.wikidata.org/entity/Q1975029,1 Samuel
http://www.wikidata.org/entity/Q11906322,Achim,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q11907447,Azor,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q11927082,Jacob,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q11927454,Q11927454,http://www.wikidata.org/entity/Q42614,Deuteronomy
http://www.wikidata.org/entity/Q11927454,Q11927454,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q11927454,Q11927454,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q11927540,Jetur,http://www.wikidata.org/entity/Q12470193,1 Chronicles 1
http://www.wikidata.org/entity/Q11927540,Jetur,http://www.wikidata.org/entity/Q12490436,Genesis 25
http://www.wikidata.org/entity/Q11936164,Matthan,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q11936413,Q11936413,http://www.wikidata.org/entity/Q39939,Gospel of Luke
http://www.wikidata.org/entity/Q11936480,Q11936480,http://www.wikidata.org/entity/Q39939,Gospel of Luke
http://www.wikidata.org/entity/Q11944201,Kedemah,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q11944201,Kedemah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q11944206,Kemuel,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q11955533,Zabdi,http://www.wikidata.org/entity/Q161953,Books of Chronicles
http://www.wikidata.org/entity/Q11955535,Q11955535,http://www.wikidata.org/entity/Q131066,1 Kings
http://www.wikidata.org/entity/Q12060123,Tobit,http://www.wikidata.org/entity/Q131737,Book of Tobit
http://www.wikidata.org/entity/Q12165878,Q12165878,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q13143737,Sabtah,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q13143737,Sabtah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q13365793,Heber the Kenite,http://www.wikidata.org/entity/Q81240,Judges
http://www.wikidata.org/entity/Q13418757,Mash,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q14561411,Woman of Tekoa,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q14579312,Wife of Manoah,http://www.wikidata.org/entity/Q81240,Judges
http://www.wikidata.org/entity/Q14925213,Mibsam,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q14925218,Vaniah,http://www.wikidata.org/entity/Q131635,Ezra
http://www.wikidata.org/entity/Q14925384,Joash,http://www.wikidata.org/entity/Q81240,Judges
http://www.wikidata.org/entity/Q14925385,Hobab,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q14925385,Hobab,http://www.wikidata.org/entity/Q81240,Judges
http://www.wikidata.org/entity/Q14925390,Abimael,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q14925390,Abimael,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q14933103,Eliezer,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q16070970,Job's wife,http://www.wikidata.org/entity/Q4577,Job
http://www.wikidata.org/entity/Q16128781,Abiel,http://www.wikidata.org/entity/Q1975029,1 Samuel
http://www.wikidata.org/entity/Q42535942,Jeush,http://www.wikidata.org/entity/Q12470193,1 Chronicles 1
http://www.wikidata.org/entity/Q42535942,Jeush,http://www.wikidata.org/entity/Q12490442,Genesis 36
http://www.wikidata.org/entity/Q42893947,Gerasene demoniac,http://www.wikidata.org/entity/Q106046,synoptic gospels
http://www.wikidata.org/entity/Q43280403,"Asaph, son of Berachiah",http://www.wikidata.org/entity/Q209720,2 Chronicles
http://www.wikidata.org/entity/Q43280403,"Asaph, son of Berachiah",http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q44123555,Jobab,http://www.wikidata.org/entity/Q12470193,1 Chronicles 1
http://www.wikidata.org/entity/Q44123555,Jobab,http://www.wikidata.org/entity/Q28739446,Genesis 10
http://www.wikidata.org/entity/Q44123793,Adinah,,
http://www.wikidata.org/entity/Q44123796,Aridah,,
http://www.wikidata.org/entity/Q44126900,Sered,http://www.wikidata.org/entity/Q12476217,Numbers 26
http://www.wikidata.org/entity/Q44126900,Sered,http://www.wikidata.org/entity/Q12490450,Genesis 46
http://www.wikidata.org/entity/Q44126901,Elon,http://www.wikidata.org/entity/Q12476217,Numbers 26
http://www.wikidata.org/entity/Q44126901,Elon,http://www.wikidata.org/entity/Q12490450,Genesis 46
http://www.wikidata.org/entity/Q44126902,Jahleel,http://www.wikidata.org/entity/Q12476217,Numbers 26
http://www.wikidata.org/entity/Q44126902,Jahleel,http://www.wikidata.org/entity/Q12490450,Genesis 46
http://www.wikidata.org/entity/Q44126905,Molad,,
http://www.wikidata.org/entity/Q44127088,Merushah,,
http://www.wikidata.org/entity/Q47008639,Ard,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q47010789,Uz,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q50172507,Q50172507,http://www.wikidata.org/entity/Q12491751,Acts 13
http://www.wikidata.org/entity/Q53724924,the woman taken in adultery,http://www.wikidata.org/entity/Q36766,Gospel of John
http://www.wikidata.org/entity/Q61895312,Ebed,http://www.wikidata.org/entity/Q12482672,Ezra 8
http://www.wikidata.org/entity/Q62060544,Hanani,http://www.wikidata.org/entity/Q17997448,1 Kings 16
http://www.wikidata.org/entity/Q62083497,Q62083497,,
