Index Title,Hafla'ah ShebaArakhin on Sefer HeArukh
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 57","<b>מן</b> ט' תוספתא דמעשר שני פרק ד' הניח מאתים ומצא מנה מנה מונח ומנה מוטל דברי רבי וכו' עכ""ל. ובביצה דף יו""ד: מייתי הש""ס להך ברייתא. (גם בפסחים דף יו""ד בסוגיא דתשע חנויות מייתי לה הש""ס הניח עשר ומצא תשע והיינו סיפא הניח מאתים ומצא מנה מנה מונח ומנה מוטל דברי רבי וחכ""א הכל חולין):"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 58","<b>מן</b> י""א בילמדנו אמר דוד לפני הקדוש ברוך הוא ישב עולמך בשוה העניים והעשירים אמר לו הקדוש ברוך הוא אם כן חסד ואמת מן ינצרוהו. פירוש אחר בערך ישב עכ""ל. לעיל בערך ישב מייתי סוגיא דעירובין דף פ""ו. כדדריש רבה בר מרי אימתי ישב עולם לפני אלקים בזמן שחסד ואמת מן ינצרוהו כלומר בזמן שנותנים צדקה וגומלים חסד העולם מתישב והואיל וכך יש להם כבוד לפני הקב""ה אנו מכבדין אותן. פירוש אחר לולי חסד ואמת שהן עושין לא הי' עשרם נצור לפיכך ראוי לכבדן עכ""ל. וז""ל רש""י אימתי ישב עולם. בזמן שיש עשירים שנותנין צדקה וגומלין חסד ומזמנים מזונות לעניים והם ינצרוהו. מן. מזונות:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 59","<b>מנהרותא</b> נדרים דף ל""ח: עבדיו ושפחותיו למנהרותא עבידן. פירוש לצורך עבדות עשויין ולא להתפטם ולאו הנאה היא לו עכ""ל. לפנינו איתא למנחרותא ופי' רש""י לצורך עבודה עשויין. וגרסת הר""ן למנקרותא כלומר לנקר הבית. ובהרא""ש איתא בזה הלשון למנחרותא כלומר למראית העין. ובכן נראה לכאורה דטעות נפל והחליפו חי""ת תחת הה""א וצריך להיות גם לפירוש הרא""ש למנהרותא ואז שייך שפיר לפרש למראית העין:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 60","<b>מנח</b> תמורה דף י""ד. מנחתם ונסכיהם בלילה ואף למחר אמר רב פפא נזדמנו לו נסכים הבאין בפני עצמן מקדישן ומקריבן בלילה רבי יהושע בן לוי אמר מניין לנסכים הבאין מן הזבח שאין קריבין אלא ביום תלמוד לומר לנסכיכם ולשלמיכם מקיש נסכים לשלמים וכו' עכ""ל. הך מלתא אמר רב פפא נזדמנו לו עד בלילה ליתא לפנינו בגמרא:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 61","<b>מנמנמי</b> הוא דתן ואבירם קרואי העדה תרגום מנמנמי כנשתא עכ""ל. ובמוסף <b>(א""ב</b> פירוש בלשון יוני פרנסים) עכ""ל. בכל התרגומים שלפנינו לא מצאתי:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 62","<b>מנוני</b> שבת דף ק""י: מוניני דחמצי פירוש ציר של ארבה (וכן פי' רש""י ציר של חגבים) מוניני דנקירי. פירוש שאין בציר שום ארבה כלומר מנוקרים עכ""ל. ורש""י פירש מין עופות קטנים וכן פי' רש""י בחולין דף נ""ז. גבי צנא דאינקורי. אבל דברי הערוך לפמ""ש לקמן בערך נקד מוניני נקידי צריכין עיון קצת:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 63","<b>מנשתפא</b> בבא מציעא דף כ""ג. כריכות ברשות הרבים הרי אלו שלו משום דמנשתפא. פירוש מתגלגלין ועקרו מן נשפת ברוחך כלומר הרוח מנשבת בהן ומתגלגלין עכ""ל. ועל דרך חילוף כבש כשב שמלה שלמה כן יאמר מן נשפת מנשתפא:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 64","<b>מסא</b> בכורות דף כ""ז. ואי ליכא כהן קטן שקלא לי' בריש מסא ושדיא לי' בתנורא. פירוש מסא היינו מרדה שרודה את הפת מן התנור עכ""ל. וכן פירשו תוס' דלא כרש""י ע""ש:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 65","<b>מסבלין</b> בבא בתרא דף פ""ו. במסובלי דתומי פירוש מחרוזות של שומין שאין נותנין בכלי עכ""ל. לפנינו איתא במתאכלי דתומי ופירש הרשב""ם חבילות שומים:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 66","<b>מסחתא</b> שבועות דף מ""ב. אתורי יהבת לי ואתית (יהבית) אמסחתא וקבילת זוזי עכ""ל. לפנינו איתא ואתיבת אמסחתא:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 67","<b>מסכסכת</b> חולין דף י""ז: מסוכסכת מצד אחד (במוסף <b>א""ב</b> מלשון וסכסכתי מצרים לשון בלבול וכן הפגימה שהיא מצד אחד מקלקלת הנוגע בה כי מצד האחר אינו מרגשה) עכ""ל. וכן כתב רש""י להדיא:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 68","<b>מסכתא</b> תעניות דף יו""ד תלמיד כל ששואלין אותו דבר הלכה בכל מקום ואומרה ואפילו במסכת כלה. ובקידושין דף מ""ט: על מנת שאני תלמיד אין אומרים כשמעון בן עזאי וכשמעון בן זומא אלא כל ששואלין אותו דבר הלכה בכ""מ ואומרה ואפי' במס' כלה. (ובשבת דף קי""ד. אמר רבי יוחנן איזהו ת""ח שממנין אותו פרנס על הציבור כל ששואלין אותו דבר הלכה בכ""מ ואומרה ואפילו במסכת כלה). פירוש מסכת שמועה מלשון הסכת ושמע כי דברי תורה שבעל פה היו מקובלין משמועה אל שמועה וזה ענין שמעתא. עירובין דף י""ג. דוד גלי מסכתא שאול לא גלי מסכתא. (פירוש אומר שמועות ומורה הוראות) עכ""ל המוסף. ובהקדמת התי""ט על המשניות כתב מסכת נראה בעיני שהוא מלשון מסכה יינה כי כן כל מסכתא מזוגה ומעורבה בדינים שונים וכו' אבל בספר חסידים סימן תתקכ""ט מצאתי תורה שבע""פ וכו' לכך נקראת מסכת לשון אריגה וכו' ע""ש כי האריך:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 69","<b>מסיפס</b> עירובין דף ע""ב. אמר רב נחמן מחלוקת במסיפס וכו'. בבא בתרא דף ב': מאי לאו כותל לא במסיפס בעלמא. עבודה זרה דף ע': חצר שחלקו במסיפס טהורותיו טמאין. פירוש הגאון מסיפס כותל חלול שיש בו חלונות חלונות עכ""ל. (הביאו התוס' ב""ב דף ב': בד""ה הוה אמינא במסיפס בעלמא. ורש""י פירש מחיצה נמוכה של חתיכת עצים (והתוס' הנ""ל הקשו עליו בסוף הדיבור ועוד דהא במתניתין קתני גויל וגזית ע""ש):"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 70","<b>מסר</b> ב' בבא קמא דף ה'. ובכריתות דף ב': למעוטי מפגל ומסור. פירוש המוסר חבירו לגוים ונענש ממון על ידו או מסר ממון חבירו לגוים אם יש עדים חייב לשלם עכ""ל. עיין קונטריס סימן ס""ח. בב""ק איתא למעטי מוסרי ומפגל. ובכריתות איתא מסור ומפגל ועמ""ש התוי""ט במשנה ג' פרק יו""ד דנדרים טעם נכון דנקרא מסור ובדין היה לקראו מוסר שהוא מוסר אחרים וכתב עוד בשם הגאון מוהר""ר ליווא דנקרא מסור לפי שאף על פי שלשעתו הוא הפועל ומוסר אחרים אבל קראוהו מסור להורות כי בא יבא יומו ולא יאחר והרי הוא נמסר. וכן בשם ארוס ורכוב עיין שם מלתא בטעמא:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 71","<b>מסת</b> ב' חגיגה דף ח'. מאי משמע דהאי מסת לישנא דחולין אמר רב משרשיא דאמר קרא וישם המלך אחשרש מס עכ""ל. לפנינו מלות אלו אמר רב משרשיא ליתא אלא סתמא דגמרא קאמר לה:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 72","<b>מסותא</b> בבא מציעא דף מ""א. אמר רבי יוחנן האי מאן דמתרגם לי חבית אליבא דחד תנא מובילנא מאניה בתרי' לבי מסותא. מסותא מסחותא ח' מובלעת והוא המרחץ עכ""ל. כהאי לישנא אמר ר' יוחנן גם כן בעירובין דף כ""ז: מאן דמתרגם לי בבקר אליבא דבן בג בג מובלינא וכו'."
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 73","<b>מסתק</b> ביצה דף נ""ז: כי תניא ההיא במוסתק. פירוש קציעות מהודקין בתוך החבית. פירוש אחר חבית רעועה דהוי כמו שנשברה מערב י""ט עכ""ל. עיין פירוש רש""י ותוספות:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 74","<b>מע</b> ב' תעניות דף י': י""א. המהלך בדרך אל יאכל יותר משני רעבון מאי טעמא הכא תרגימו משום מעיינא וכוw. פירוש אם יאכלהרבה יתכבד ממעיו ואינו יכול להלך. פירוש אחר אם יאכל הרבה יקחהו שלשול ויבא להתאחר מן השיירא (ובמוסף <b>א""ב</b> נקרא חולי השלשול מעיין בלשון חז""ל וזה אמרם ברדס אין מזכירין ואין מבקרין אותו מאי טעמא מפני שהוא כמעין הנובע עיין ערך ברדס) עכ""ל. עי' רש""י כתב שני פירושים א' שלא יתחלחלו מעיו ברוב אכילתו וי""מ שיהיו מיעיו שופכין זה לזה כמעיין ותוס' כתבו משום שהבני מעיין הוה קשה להו:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 75","<b>מעבר</b> חולין דף צ""ה. רב בדק במעברא. פירוש היה מנחש אם ימצא בשפת הנהר מעברתא כגון בוצית ודוגית שהן ספינות קטנות שעיברין בהם בני אדם בנהר ונקראות מעברות אם יעבירוהו מיד ואין צריך להמתין ידע שמצליח עכ""ל. לפנינו איתא במברא. וז""ל רש""י בדק במברא. אם מזומנת לו אזיל ואם בקושי מצאה לא אזיל:<br><b>שם באות הנ""ל</b> מנחות דף ל""ה. אמר אביי האי מעברתא דתפילי הלכה למשה מסיני. פירוש מעברתא דתפילין היא תיתורא וכן גשריא נקראין מעברתא ונקראין תיתורא ובתפילין הוא מקום שמכניסין בו הרצועה ונקרא מעברתא דתפילין עכ""ל. ע""ש בתוס' ד""ה מעברתא שהביאו דברים אלו וכתבו פירוש נכון בדברי הערוך אמנם דע כי יש שם חסרון מבפנים בהעתקת דברי הערוך ושמי' חסרון בהבנת ולידע כוונת התוס' ולכך כתבתי על הגליון הנוסחא הישרה כמו שהיא לפנינו כאן:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 76","<b>מעד</b> פסחים דף יו""ד: במשנה רבי יהודה אומר בודקין אור ארבעה עשר ובארבעה עשר שחרית ובשעת הביעור וחכמים אומרים לא בדק באור י""ד יבדוק ביום י""ד לא בדק ביום י""ד יבדוק בתוך המועד לא בדק בתוך יבדוק לאחר המועד ומה שמשייר יניחנו בצנעה כדי שלא יהא צריך בדיקה אחריו. פירוש רבי יהודה סבר אם לא בדק באור י""ד יבדוק בשחרית ואם לא בדק בשחרית יבדוק בשעת הביעור אבל מכאן ואילך לא יבדוק ורבנן סברי אם לא בדק בי""ד יבדוק בתוך המועד וישבית מפני שהוא אסור בהנאה ואם לא בדק בתוך המועד יבדוק לאחר המועד שחמץ שעבר עליו הפסח אסור בהנאה ובהא פליגי דרבי יהודה סבר לאחר הביעור לא יבדוק גזרינן דלמא אתי למיכל מני' ורבנן סברי לא גזרינן הוא עצמו מחזר עליו לשורפו לא מיכל קאכיל מיני' והא דתנן בסיפא מה שמשייר יניחנו בצנעא לא אהדר אתוך המועד ולאחר המועד שהוא תוך הפסח ולאחר הפסח אלא סליקא לי' פלוגתא דר' יהודה וחכמים והדרא לה מימרא לסתם מתניתין דאור י""ד וקתני מה שמשייר אחר שבדק באור י""ד יניחנו בצנעא. ודבר זה (דתוך המועד ואחר המועד) אפשר כגון שהיה במדינת הים וחזר בתוך המועד או לאחר המועד. ירושלמי שעת הביעור שעה ה' עכ""ל. וכן פירשו התוס' דתוך המועד היינו מתחלת שבע עד סוף הפסח ולאחר המועד יבדוק כדי שלא יתערב לו חמץ של איסור בשל היתר ויאכלנו. ויש לדקדק דלמא נקטו דהחשש משום תערובות ומשום איסור אכילה מוטב היה להם לחוש משום חמץ שעבר עליו הפסח ואסור בהנאה וכמו שכתב הרמב""ם פרק ג' מהל' חמץ הלכה ג' לא בדק וכו' יבדוק אחר הרגל כדי שיבער מה שימצא מחמץ שעבר עליו הפסח משום שהוא אסור בהנייה וגם הטור בסימן תל""ה כתב בזה הלשון יבדוק לאחר הפסח כדי שלא יכשל בחמץ שעבר עליו הפסח שהוא אסור בהנאה ע""כ. וכן לשון הערוך לפנינו ולמה הפליגו התוס' דוקא בדרך התערובות ובאיסור אכילה דוקא וצ""ע:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 77","<b>מעזב</b> בבא מציעא דף קי""ז. התחתון נותן את התקרה והעליון נותן את המעזיבה. גמרא מאי מעזיבה רבי יוסי בר חנינא אמר קנים וסנאין וטינא (וסטיני כתוב) אמר ריש לקיש לוחאי ולא פליגי מר כי אתרי' ומר כי אתרי'. מנהגם לשום על הקורות קנים וקוצים וחרסית וצרורות ושמו מליטה בלשון ארמית מן וטמנתם במלט במלבן ושמו מעזיבה מן ויעזבו את ירושלים ובאתרי' דמר משימין לוחות על הקירות ונקראין מעזיבה עכ""ל. לפנינו איתא מאי תקרא ר""י בר חנינא אמר קינים וסנאים. וסטיני אמר רבי שמעון בן לקיש לווחים ולא פליגי מר כי אתרי' ומר כי אתרי' וז""ל רש""י קינים וסנאים מעשה תקרה כעין מחצלות שקורין קליד""ש. וסטיני אמר ר""ל. שם חכם תלמידו של ריש לקיש. לווחין. פלנק""ש בלע""ז מנסרין של ארז עכ""ל. וז""ל הר""ן בסוכה דף רל""ז. מחלוקות בנסרים שיש בהן ארבעה שרוב תקרות הבית עשויין מהן וכו' כך פי' רש""י ז""ל והקשו עליו היכי אמרי' שרוב תקרות הבית עשויות מנסרים שיש בהן ארבעה והא אמרי' בפרק הבית והעלי' מאי תקרה ר""י ב""ח אמר קנים וסנאין ויסטינו אמר ריש לקיש לווחין ולא פליגי מר כי אתרי' ומר כי אתרי' אלמא אין רוב תקרות מנסרים שיש בהן ד' אלא אף מקנים ואין זו קושיא אצלי שהנוהגים בקנים מחברין וקושרין אותן עד שעושין מהן לוח מחובר יותר על ארבעה עכ""ל. הנה לפי הגירסא שלפנינו מאי תקרה דחיק הר""ן טובא בנפשיה כדי לפרוק ולתרוצי סוגיא. אבל לפי גירסת הערוך מאי מעזיבה אין מקום לקושיא כלל. ומסתבר מהשאלה מאי מעזיבה ואי הגירסא מאי תקרה קצת קשה אטו אכתי לא ידע דהתקרה היא בנסרים [אחר כתבי מצאתי בערוך ערך <b>קר</b> יו""ד פירוש אחר ע""ש ובמוסף ערוך שהסכים לגירסת מאי מעזיבה ע""ש] ועיין עוד בערך הן ד':"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 78","<b>מעל</b> ב' יבמות דף ק""ד: שני דברים המתירין מעלין זה בלא זה. פירוש חליצה ורקיקה שני דברים המתירין את היבמה מעלין זה בלא זה שאם רקקה ולא חלצה נפסלה מן האחין עכ""ל. לפנינו איתא אין מעלין וכו' אמנם רבינו כתב כך אליבא דרבי דס""ל הכי דמעלין וכו' ע""ש:<br><b>שם באות הנ""ל</b> פסחים דף י""ג: שני דברים המתירין מעלין זה בלא זה. פירוש שחיטה וזריקה שמתירין חלבים למזבח והבשר לאכילה מעלין זה בלא זה כלומר מקדש האחד בלא חבירו והנהנה ממנו נהנה מן ההקדש שחייב קרבן מעילה עכ""ל. וה""ה שקדוש גופו שלא לפדות עוד וכ""כ רש""י אלא דרבינו לא חש להזכיר כלם:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 79","<b>מעל</b> ג' סנהדרין דף כ""ו: אמר עולה מחשבה מועלת אפילו לדברי תורה. פירוש מחשבה שאדם מחשב לכל דבר מועלת לבטל תורתו אפילו אם מחשב כל זה אני שונה היום שנאמר מפר מחשבות ערומים עכ""ל. ע""ש פי' רש""י ותוס' בשני דרכים ופירושים:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 80","<b>מעון</b> בבא בתרא דף קס""ו. ובכריתות דף ח'. אמר רבן שמעון בן גמליאל המעון הזה לא אלין הלילה. פירוש נשבע שבועה במקדש עכ""ל. וז""ל הרשב""ם בבבא בתרא דף קס""ו. המעון הזה. בבית המקדש נשבע. ורש""י בכריתות דף ח'. כתב המעון הזה שבועה. וכן בכתובות דף ק""ז: כתב רש""י בזה הלשון המעון הזה שבועה היא. אמנם בכריתות דף כ""ה. לא פירש רש""י כלום. וראיתי בתוס' י""ט בכתובות פרק ב' משנה ט' כתב בזה""ל המעון הזה פירש הרב שבועה ור""ל המקדש וכך כתב הערוך ובספר יוחסין אות ז' כתב רב צמח גאון פירש בעבור שראה החורבן נשבע המעון הזה מלשון מעון אתה וכו' ואין זה אמת כי בבא בן בוטא בסוף כריתות נשבע כן וכן רבן גמליאל בתחלת כריתות (נ""ל שטעות נפל בספר יוחסין וצ""ל רבן שמעון בן גמליאל) וזה מנהג בישראל עד כאן וכן מצינו לר' יוחנן שנשבע היכלה בפרק עשרה יוחסין דף ע""א. ונראה לי שאין זו שבועה לפי האמת כלל וכמ""ש הב""י בי""ד סימן רל""ז לענין נשבע בשולחן המקדש או בשאר כלי הקודש שאינה שבועה והכא נמי דכוותי' ואף ר' זכרי' וכו' ואף שפירש הר""ב שבועה ר""ל בדרך שבועה אבל לא שהיא שבועה עכ""ל. ומצאתי עוד בחידושי אגדות למהרש""א בכתובות הנ""ל כתב בזה הלשון דף כ""ז במתני' המעון הזה וכו' בערוך פירש נשבע שבועה במקדש עכ""ל. ועוד נ""ל שנשבע בשמים כדאיתא בחגיגה פרק אין דורשין בשבעה רקיעים רקיע החמישי נקרא מעון שבו כתות של מלאכי השרת אומרות שירה בלילה וכו' ע""ש עכ""ל המהרש""א. ולכאורה הא דלא פירש רבינו וגם רב צמח גאון וכן הרשב""ם ושאר גדולים כפירוש המהרש""א משום דקשיא להו דאם נימא דבשמים נשבע למה בחר לו דוקא לישבע ברקיע החמישי ולא נשבע בוילון שהיא הראשונה ולא בערבות שהיא השביעי [עיין חגיגה דף י""ב:] ותו הניחא לר""ל דאמר שבעה רקיעין הן אבל לרב יהודא [שהוא אמורא] דאמר שם שני רקיעין הן מאי איכא למימרא. ועוד דמלת הזה אין לו מובן לפירוש המהרש""א. אבל לפירוש הערוך ורשב""ם אתי שפיר דרבן גמליאל ובבא בן בוטא אמרו זה על המקדש שהיה קיים לפניהם אבל ר' זכריה שאמר משעה שנכנסו נכרים להיכל ועד שיצאו ונחרב אז בית המקדש לכך ביאר רב צמח גאון בעבור שראה החורבן נשבע המעין הזה:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 81","<b>מפגיע</b> שבת דף ע""ז: אימת מפגיע על ארי. פירוש חיה קטנה שהיא מהלכת בין רגלי הארי וצועקת בקול גדול וכשומע הארי את קולה מתפחד עכ""ל. וז""ל מפגיע חיה קטנה וקולה גדול ושומע וירא שתהא בריה גדולה ובורח:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 82","<b>מפוחא</b> תענית דף י""ב. למפוחא דמלי זיקא. פירוש נוד מלא רוח. וז""ל רש""י למפוחה הוא המפוח שנופחין המפחין את האור המתמלא ברוח אף זה נתמלא רוח שלא אכל בחנם:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 83","<b>מפלם</b> ביצה דף כ""ד: נכרי שהביא דורון לישראל אפי' דגים המפולמים חגיגה דף י""ב. בוהו אלו אבנים המפולמות המשוקעות בתהום. זבחים דף נ""ד. מביא חלקי אבנים מפולמות גדולות וקטנות. פירוש בריאים לחים וחזקים עכ""ל. וז""ל רש""י בביצה דף כ""ד: דגים המפולמים. לחים א""מי בלע""ז:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 84","<b>מפלצת</b> עבודה זרה דף מ""ד. מאי מפלצתה אמר רב יהודה מפליא ליצנות תני רב יוסף כמין זכרות עשתה לו והיתה נבעלת לו בכל יום עכ""ל. לפנינו איתא דהוה מפליא ליצנותא כדתני רב יוסף כמין זכרות וכו' וז""ל תוס' מפליא ליצנות פי' בקונטרי' ליצנות מופלא. ובבראשי' רבה סוף פרש' תולדות יצחק מה אתה מפליא בי' כלומר למה אתה מלעיג עלי וכן פירש בערוך עכ""ל. תוס' אולי היה כך כתוב בערוך שלפני התוס'. או אפשר דכוונו דמפני שלא גרס הערוך כדתני רב יוסף וכו' אלח גריס תני דב יוסף וכו' ואי כפרש""י מוכרח לגרוס כדתני רב יוסף וכו' שבא לראי' על ליצנות מופלא אלא וודאי הפירוש כמו בבראשית רבה:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 85","<b>מפיס</b> א' שבת דף ג'. (ודף ק""ז:) המפיס מורסא בשבת אם לעשות לה פה וכו'. פסחים דף ק""ז. בלילה צערוה אמר מיסרן ומפייס. פירוש מסיר הדעת כמו המסית שבא בדברים רכים והוא מתוק ומפתה בני אדם לשתותו ואח""כ מצערו מלשון המפיס מורסא עכ""ל. (במוסף מפייס כתוב עכ""ל.) ועיין פירוש רש""י ופירוש רשב""ם דלענין קידוש אמרהו:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 86","<b>מפיס</b> ב' שבת דף ל""ג. שמואל חש בי' אמר רבש""ע מי מפיס. שם דף נ""ד. אבל מי מפיס שזו ליבש וזו לחלב עכ""ל. ובמוסף <b>(א""ב</b> לשון פייס שהוא גורל עכ""ל) עיין ערך פס ב' בשם ר""ח לא משמע הכי:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 87","<b>מפת</b> חולין דף ק""ג: אמר לי' מופת הדור כלומר אדם חשוב עכ""ל. ורש""י פירש גדול הדור כמו כי אנשי מופת המה (זכרי' ג'):"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 88","<b>מץ</b> כתובות דף ס': בני מציצי עיני. פירוש קטני עינים עכ""ל. ורש""י פירש עינים פורחים ונעים תמיד:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 89","<b>מצביתא</b> סוכה דף כ""ט. וקא מבלבל מצוביתא. פירשתי בערך קרס א'. לפנינו איתא וקא מייתא ציבותא פי' רש""י קסמין וכו':"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 90","<b>מצה</b> ג' כלים פרק ט' מגופת החבית שניקבה שיעורה מלא מוצא שניי' של שיפון. פירוש קשר שני של קנה שהוא דק ואינו עבה כראשון. פירוש אחר הקש שעל גבי שיפון שדומה לירק ובתלמוד מוזא כדגרסינן בקידושין דף נ""ב: מוזא דירקא והוא פסולת של ירק ועיקר הדבר פירושו וכל חסדו כציץ השדה כמוצא דחקלא עכ""ל. עיין מה שכתבתי לעיל בערך מזא:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 91","<b>מצוי</b> חולין דף נ""ג. הוא מצוי ואינהו קא מקרקרן עכ""ל. לפנינו איתא קא מעואי פי' רש""י נוהס:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 92","<b>מצליף</b> יומא דף ט""ו. ודף י""ג: ובזבחים דף ל""ח. אחת למעלה ושבע למטה כמצליף מאי כמצליף מחוי רב יהודה כמיגדנא. פירוש המכה שמרים ידו ואינו מכה עד שיורד. ירושלמי כמצליף כמטבריר. פירוש שמטה ידו עד טיבורו עכ""ל. כתבו התוס' ביומא דברים אלו בשם רבינו. ובזבחים כתבו התוס' דברי רבינו בשמו גם מה שפירש על הירושלמי. ורש""י כתב לשון כמצליף לא נודע לי. ודע דבירושלמי שלפנינו איתא מהו כמצליף כמטוורד. וז""ל בעל קרבן העדה כמטוורד כמין חבל בפתיל התלוי במקל כגון הרצועה שמכין בה בית דין ועיין בערוך ערך מרטקא עכ""ל. ופליאה על הגאון המפרש שלא ראה מה שכתב הערוך כאן ובתוס בזבחים להדיא וגם מערך מרטקא אין שום ראי' לכאן ועיין לקמן בערך נגד ב':"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 93","<b>מצר</b> ב' בבא בתרא דף ו': ובע""ז דף ע': אימצורי קא ממצירנא (וע""ש ברש""י בב""ב משמע דלא גרסי') פירוש כדכתיב ויזורר הנער והוא פשוט עצמות ואם הם הגגות משוות זו לזו יכול למימר הכי אבל אם יש ביניהם מעקה אפילו גבוה עשרה טפחים לא יכול למימר הכי אלא נתפס עליו כגנב עכ""ל. ועיין מהרש""א בע""ז שכתב מפירוש הערוך נראה דהוה גריס בהנך ברייתות בהיפוך:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 94","<b>מק</b> ג' יבמות דף ק""ב: במוק ובסמיכת הרגלים. פירוש אלמוק בלשון ישמעאל ועץ למטה ובלע""ז פיינולי עכ""ל. וז""ל רש""י במוק קילצו""ן של לבד קשה ומגין:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 95","<b>מקפה</b> חולין דף י""ד: שברי עריבה לצוק לתוכן מקפה. פירוש מרק של פולין והוא גריס עכ""ל. ובשבת דף קכ""ד: איתא ג""כ במשנה:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 96","<b>מקר</b> א' ברכות דף נ""ו. חזאי מוחאי דאדים ונטל מוקרי' עכ""ל לפנינו איתא בענין אחר:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 97","<b>מקורזלות</b> שבת דף מ""ג. באבנים מקורזלות דחזיין לבית הכסא. פירוש מתוקנות ואין בהן חידודין פירוש שראשיהן חד. פירוש אחר אבנים רכות עכ""ל. ז""ל רש""י מקורזלות ראשן חד וראויות לכך וז""ל תוס' בפסחים דף מ""ז: באבנים מקורזלות פירוש רכות שהן ראויות לזה מיהו לא חזי לכיסוי עד שיכתוש וגבי בית הכסא נמי לפי שהן רכות ראויות יותר לקינוח מכשהן קשין ולא כמו שפירש התם הקונטריס בפרק כירה (דף מ""ג.) מקרזלות חדות דהכא לא אתי שפיר ורש""י מוחקו כאן מן הספרים עכ""ל. [והנה רבינו שפירש בלשון ראשון שראשיהן חד והיינו כפי' רש""י ע""כ דגם הוא לא היה גרס בפסחים דף מ""ז: מקורזלות אלא כגירסת רש""י באבנים דלא חזו לכיסוי הדם] ובסוכה דף ל""ז: כתבו התוס' להשיג על פי' רש""י וכתבו בשם ר""ת באבנים מקורזלות היינו רכות דחזו לחרישה ולזריעה. ודע דבשבת דף פ""א. ז""ל רש""י מקורזלות ביקוע שיהיו ראויות לקינוח:"
"Hafla'ah ShebaArakhin on Sefer HeArukh, Letter Mem 98","<b>מקשה</b> שבת דף צ': מקשה של חזיר אחת. פירוש נימין הקשות בצואר החזיר שבין כתפיו שהן קשות ומשונות מכל שערו שבהן תופרי הרצעינין עכ""ל. וז""ל רש""י נימין קשין שבשדרה של חזיר:"
